A	Coef.DKOvsDFC	Coef.S3KOvsS3FL	Coef.DKOvsS3KO	Coef.DFCvsS3FL	t.DKOvsDFC	t.S3KOvsS3FL	t.DKOvsS3KO	t.DFCvsS3FL	p.value.DKOvsDFC	p.value.S3KOvsS3FL	p.value.DKOvsS3KO	p.value.DFCvsS3FL	F	F.p.value	Res.DKOvsDFC	Res.S3KOvsS3FL	Res.DKOvsS3KO	Res.DFCvsS3FL
724	8.6308386652796	4.94068392789782	4.09870414122382	0.618643605195325	-0.223336181478679	10.2691286478202	8.51908778821428	1.43761321943735	-0.423755147236083	5.47699638008199e-06	2.27265498909062e-05	0.187309966958432	0.682559367678365	59.5816128723828	6.19057689401276e-06	1	1	0	0
725	8.21347082402667	5.73630206568253	4.21467160359244	0.77414770475567	-0.747482757334419	16.7783927019313	12.3277007495488	2.53161219672286	-1.99585459518525	1.12706221103803e-07	1.31610020398925e-06	0.0342931745872381	0.0798938497561365	144.658277960954	1.78573057485836e-07	1	1	0	0
726	4.70907321601707	4.49641416256697	4.10677670164799	1.06690293945635	0.677265478537369	8.97891702716826	8.20084759099542	2.3819770315479	1.23459913294525	1.52932319724175e-05	3.02065061310474e-05	0.043450856333657	0.250931122534306	51.5900685885484	1.08828651471888e-05	1	1	0	0
727	6.27664150761467	6.03143015119814	5.49948359646809	0.571773342522828	0.0398267877927729	23.04565895062	21.0131295881054	2.44257404506445	0.138916388723182	8.60457894866609e-09	1.82419121811406e-08	0.0394779768119553	0.892842101576006	325.524629826245	6.56044400088919e-09	1	1	0	0
728	4.54508043745745	5.72914151114294	6.74053099489801	0.67335328118	1.68474276493507	10.2679044129154	12.0805408302961	1.34924325206552	2.75635559274252	5.48204042895405e-06	1.54355867398791e-06	0.213059028240805	0.0240664659300082	86.3814853004329	1.42031916709033e-06	1	1	0	0
729	6.88707631071616	6.78931256734425	6.59632888537351	0.678713091691971	0.485729409721228	15.7100593672628	15.2635067788231	1.7558736270465	1.02601993669012	1.91241083182905e-07	2.4096809912639e-07	0.115979359254271	0.333975543053112	161.272236335874	1.14951659457786e-07	1	1	0	0
730	6.44178107156742	8.45920549437537	6.22750922228673	0.686128021371628	-1.545568250717	7.45657686122274	5.48939273325731	0.676192090451148	-1.24367667285092	6.09190558155226e-05	0.000519224158549253	0.517392949500394	0.247739739832167	28.601010593461	0.000103927012246024	1	1	0	0
731	-Inf	8.44459398521048	6.21670256433932	0.709641618524038	-1.51824980234713	35.1144238506469	32.6984264797757	4.17311976704583	-5.95214832961831	2.23722753455072e-09	3.74392457840835e-09	0.00384588417275691	0.000494463193781263	773.212219067861	1.8746338502323e-09	1	1	1	-1
3093	3.67954581812742	0.561452446207172	0.287845658762112	0.241590355730083	-0.0320164317149776	2.61391489441448	1.34010290597826	1.25751468354029	-0.136069493901321	0.0301142542596317	0.215888866153781	0.242939771545957	0.895022861997614	3.13899548980044	0.0849014991275557	1	0	0	0
3250	5.77845433379473	-1.18383699913345	0.747241676913954	0.264790993484376	2.19586966953178	-1.35810932716326	0.857242924325559	0.339626084576304	2.29963420511756	0.210344564445977	0.415477702038942	0.742609061643853	0.0494976774806691	1.84303231047236	0.215301980340202	0	0	0	0
