,S3KO_126_Acetyl_norm,S3KO_127C_Acetyl_norm,S3KO_129N_Acetyl_norm,S3FL_127N_Acetyl_norm,S3FL_130N_Acetyl_norm,DFC_128N_Acetyl_norm,DFC_129C_Acetyl_norm,DKO_128C_Acetyl_norm,DKO_130C_Acetyl_norm,DKO_131_Acetyl_norm
721,139.42786778806615,321.2327889486799,414.9180926807878,33.124889611596224,47.21698556272516,50.638258046353485,52.3707438953664,663.927204927278,731.982841268268,621.70890163495
722,110.36086105349959,91.26684602019671,115.62398699212717,19.394862903021558,7.8036440574378405,14.352019660196442,21.429867616954528,199.69470805377654,228.56381209562514,224.15290426661383
723,12.376918996654158,13.349196357725866,13.064857287246008,1.7282551101702377,0.49390152262264814,2.166342590218331,0.24078502940398347,22.310415924555112,19.055298171219732,19.73076770522881
724,1061.1332748873874,996.3612941043052,1329.1314813558272,107.63188769449091,39.709682418860915,90.44480314161531,34.67304423417362,1733.50832698526,1773.140389513551,1654.9181412760663
725,832.1602734492853,919.2957208050934,958.5250296409488,35.429229758489875,66.57792524953298,40.88971639037099,20.466727499338592,1428.526040331859,1644.841366224606,1560.9124162958656
726,59.54048153693478,49.98847997786707,70.98572459403665,1.7282551101702377,6.914621316717074,6.679556319839854,4.574915558675685,120.34436176053127,129.5959807560965,124.55047113925687
727,276.230328516236,310.6291719836778,362.5497897210767,5.3767936760851835,8.989007711732196,8.484841811688463,6.019625735099586,459.50664522445777,472.3918159200284,470.59778166173135
728,110.82968374276679,104.80539268086905,97.22431297925571,1.9202834557447086,0.49390152262264814,1.9858140410334701,4.93609310278166,141.9953565247547,172.0962792950473,187.44229319967368
729,545.428316693464,549.5892543021181,714.6476936123566,3.4565102203404754,11.063394106747317,10.380391578129501,7.223550882119504,951.6546378853335,993.5691857967398,929.2432713481799
730,571.0260355274532,486.81962887536463,520.4168152752993,19.874933766957735,2.4695076131132407,9.568013106797627,0.6019625735099586,749.6519557703962,903.1812269322106,889.9714548579649
731,216.12725975218058,214.5338932383462,264.99885530963985,2.7844110108298272,3.457310658358537,1.0831712951091654,0.0,372.02343795378846,389.3865380223592,370.9953485343744
3093,11.533038155973195,13.443871509199099,15.02458588033291,10.657573179383132,11.063394106747317,9.658277381390057,11.678073926093196,18.79350306945283,15.763021523836219,12.995746036617051
3250,28.785713121006264,28.78124604786286,126.40249425410512,24.867670751893975,31.708477752374012,60.11600687855867,275.33768112345507,115.61851011148758,50.182277382845676,31.303621840026477
3817,16.315029586498664,22.153985444736545,21.12151928104771,8.641275550851189,10.371931975075611,8.575106086280893,14.206316734835024,27.14617110032075,26.437979138079733,28.078400195902535
3936,12.939506223774803,13.917247266565266,16.87544066269276,12.001771598404428,13.928022937958676,9.74854165598249,13.24317661721909,23.29954766505263,22.64687269563811,35.9517353859698
4692,17.15891042717963,21.491259384423913,18.617421634325563,16.898494410553436,18.37313664156251,14.713076758566164,19.623979896424654,31.432408642476663,34.31948989999784,29.216713717358044
4693,312.8922628169313,299.93087986720246,361.6787992352603,223.3289659031096,202.4008439707612,183.5072702464111,195.27665884663057,535.6697892427666,529.8570083107224,537.947998347849
4694,24.566308917601436,19.88178180937895,17.85530495923621,2.1123118013191795,0.8890227407207667,0.9929070205167351,2.2874577793378426,25.71742525293545,28.53306427732379,27.50924343517478
4945,10.501628239585347,5.49115878544752,6.641302454350054,7.105048786255423,7.112181925766134,8.21404898791117,6.862373338013529,6.1545974964289965,8.480106515987838,9.770524392493112
5232,5.625872271206436,8.331413329644514,9.472021533253356,4.704694466574536,5.630477357898189,7.852991889541449,1.5651026911258925,9.012089191199602,6.584553294767027,9.675664932371818
5233,145.7100918242467,174.4863041651686,185.73872110034742,131.53941671851254,125.74732765972621,143.7909894257417,144.95258770119804,262.339718285286,291.5161322319584,276.4204667934459
5234,28.03559681817874,20.923208475584516,18.508547823598512,10.94561569774484,12.643878979139792,4.964535102583675,12.280036499603154,27.036267573598806,29.33119194941676,34.24426510378654
5235,15.56491328367114,17.42022787107489,17.202062094873913,13.730026708574668,7.013401621241603,8.665370360873323,4.695308073377677,24.1787758788282,27.53540468720757,27.983540735781244
5236,3.0004652113100994,5.49115878544752,4.463826239809053,6.913020440680951,1.6792651769170037,2.4371354139956223,2.2874577793378426,5.495176336097318,10.47542569622027,11.003697374069912
5653,261.2280024596855,254.8655077659435,260.3172814483767,157.84730006221506,145.79972947820573,132.5079551016879,127.61606558411123,347.9545656016822,372.42632499038353,362.4579971234581
5654,24.753837993308316,24.236838777147675,16.22219779833046,2.1123118013191795,7.013401621241603,5.1450636517685355,0.3611775441059752,28.684820474428005,32.82300051482351,34.623702944271706
5655,25.31642522042896,24.994239988933536,24.932102656494465,2.400354319680886,2.370727308588711,5.957442123100409,10.353756264371288,29.673952214925517,27.734936605230814,31.20876237990518
5716,4.969520506232351,8.615438784064212,5.552564347079553,2.8804251836170627,5.43291674884913,7.672463340356588,9.87218620556332,5.165465755931479,2.893212811337027,7.019600048975634
6148,37.03699245210904,31.905526046479558,30.26691938211992,33.22090378438346,23.50971247683805,18.684704840633103,27.81067089616009,40.00488372678848,52.5766603991246,53.02643820780242
6149,9.56398286105094,7.763362420805113,10.996254883432057,1.2481842462340607,3.8524318764566554,1.2636998442940262,0.3611775441059752,9.781413878253227,16.361617277905946,13.280324416980928
6150,19.971846562782847,25.940991503665867,36.03723135065358,1.3441984190212959,3.8524318764566554,7.130877692802006,5.778840705695603,49.01697291798808,41.103575112788114,44.77366517724999
6151,36.75569883854872,39.1955127099185,62.929062600234936,4.992736984936243,2.370727308588711,3.9716280820669403,6.862373338013529,74.1848805373138,80.01229912732055,71.71375185169701
6152,116.64308508968011,122.50964600636364,147.63288734587988,6.528963749532009,6.2231591850453665,6.950349143617145,15.410241881854942,182.22004730498708,214.895875711033,226.14495292916098
6356,178.43391553509747,194.08406052012785,221.44933101881983,4.416651948212829,6.025598575996307,7.672463340356588,7.705120940927471,316.41225343248357,310.4716644441665,340.54546183543954
7787,37.69334421708312,9.75154060174301,18.617421634325563,11.809743252829959,8.396325884585018,4.332685180436662,9.992578720265314,22.750030031442897,24.741957834882164,27.88868127565995
7788,11.626802693826635,8.804789087010679,11.105128694159106,3.168467701978769,0.5926818271471778,3.5203067091047875,5.056485617483653,12.41909851957994,16.860447072964053,14.134059558072561
7789,15.002326056550496,15.148024235717296,5.661438157806604,4.896722812149006,3.3585303538340074,1.3539641188864566,1.324317661721909,32.42154038297418,47.98742628459001,52.36242198695338
7790,11.157980004559432,15.432049690136996,15.13345969105996,1.2481842462340607,2.0743863950151225,3.700835258289648,1.4447101764239008,17.58456427551142,19.354596048254596,21.627956907654657
7791,43.31921648828956,39.4795381643382,41.37204807627903,4.512666121000065,0.9878030452452963,3.249513885327496,1.0835326323179255,68.35999362105065,67.94061808691433,76.64644377800421
7792,1278.3857090938093,1275.2742903444498,1006.5383801715778,36.96545652308564,56.30477357898189,52.80460063657181,26.125175690332203,1649.432129042971,2102.866884046961,2358.2061786153276
8147,228.4104142109813,302.01373319961357,165.81481373729727,199.22940853351352,183.4350255020515,188.5620696235872,178.06052924424577,182.11014377826513,247.51934430783325,294.53862367661276
8159,10.314099163878465,14.485298175404665,9.472021533253356,5.760850367234125,12.051197151992614,10.10959875435221,11.437288896689214,13.62803731352135,9.876829942150541,15.36723253964936
8162,5.532107733352996,8.52076363259098,2.504097646722151,3.072453529191534,4.9390152262264815,4.603478004213953,2.8894203528478015,6.704115130038728,6.285255417732163,7.588756809703388
8168,7.8762211796890105,22.153985444736545,11.105128694159106,6.72099209510648,3.556090962883067,14.261755385604012,21.309475102252534,8.79228213775571,9.178468229069189,16.220967680740994
8171,8.157514793249332,2.5562290897772937,3.0484667003574017,7.4891054774043635,2.173166699539652,7.852991889541449,2.4078502940398345,9.891317404975172,7.382680966860001,7.588756809703388
8176,7.969985717542451,5.775184239867219,2.9395928896303523,1.4402125918085313,1.6792651769170037,1.173435569701596,0.842747602913942,7.25363276364846,11.074021450290001,8.537351410916312
