A	Coef.DKO_TACvsDFC_TAC	Coef.DKO_ShamvsDFC_Sham	Coef.DKO_ShamvsDFC_TAC	Coef.DFC_TACvsDFC_Sham	Coef.DKO_TACvsDKO_Sham	t.DKO_TACvsDFC_TAC	t.DKO_ShamvsDFC_Sham	t.DKO_ShamvsDFC_TAC	t.DFC_TACvsDFC_Sham	t.DKO_TACvsDKO_Sham	p.value.DKO_TACvsDFC_TAC	p.value.DKO_ShamvsDFC_Sham	p.value.DKO_ShamvsDFC_TAC	p.value.DFC_TACvsDFC_Sham	p.value.DKO_TACvsDKO_Sham	F	F.p.value	Res.DKO_TACvsDFC_TAC	Res.DKO_ShamvsDFC_Sham	Res.DKO_ShamvsDFC_TAC	Res.DFC_TACvsDFC_Sham	Res.DKO_TACvsDKO_Sham
10	-1.61486985400023e-16	0.213973398327094	0.569368188328629	0.815278394645611	-0.245910206316982	-0.601304996318517	0.487002732907063	1.15907037650147	1.65967304673155	-0.559690800176189	-1.2240845603282	0.638019844998758	0.276564988459973	0.131714503309543	0.589489700305462	0.252319687638505	0.948968572894741	0.457553477294902	0	0	0	0	0
11	-3.83531590325054e-16	1.09709873307947	0.400417343755976	1.73734900137028	-1.33693165761431	-0.640250268290812	1.78469778517581	0.582608538191839	2.52784845062617	-2.17484433837445	-0.931566223847603	0.108330844684225	0.574611319346424	0.0326063957762374	0.0579731495839542	0.376127620947827	2.61788427632927	0.115755774259649	0	0	0	0	0
12	-4.84460956200068e-16	0.209292311444891	-0.482061186394714	1.37651176750337	-1.85857295389809	-1.16721945605848	0.229848026835274	-0.473516006425146	1.35211125338707	-2.04111332725839	-1.14652892838792	0.823402914092626	0.647238676854277	0.209678865412041	0.0719711251801688	0.281450879859339	1.87371783271358	0.205137775701875	0	0	0	0	0
13	-5.85390322075083e-16	0.718126909675818	1.20159715654082	1.65798301277631	-0.456385856235487	-0.93985610310049	1.57826627160151	2.36201667918521	3.25914846641063	-1.00302383050596	-1.84750419845219	0.149321938215634	0.0427468156581582	0.00999264554738331	0.34232568027348	0.0980931252675592	3.66786445390375	0.0569908791664877	0	0	1	0	0
14	-2.8260222445004e-16	0.23996103158859	0.0425546650638384	0.697535004077956	-0.654980339014118	-0.457573972489366	1.0422460371543	0.165318593745311	2.70982055173755	-2.84483967347598	-1.77760735639483	0.324767301107916	0.872385550415007	0.0242296517415663	0.0194527821829896	0.109547080147564	3.85527661189562	0.0507468065532704	0	0	1	0	0
15	-5.45018575725077e-16	0.53163629257425	-0.567064287032553	1.84183932420803	-2.40890361124059	-1.31020303163378	0.534201622803964	-0.509645122961618	1.65534040906311	-2.42052740995542	-1.17753595215096	0.606279769830937	0.622690295781689	0.132602024690514	0.0388531301416334	0.269495120770295	2.42871819538685	0.133078571497582	0	0	0	0	0
16	-4.44089209850063e-16	0.790645265323483	-0.25338456255186	1.91521473152722	-2.16859929407908	-1.12456946620373	0.977829914552008	-0.280289475137891	2.1185763113183	-2.68201348370726	-1.24397864756985	0.353975076562168	0.785658203207711	0.0635082154162221	0.0253529829016746	0.245257224213809	2.93616936659284	0.0923347424797743	0	0	0	0	0
17	-5.45018575725077e-16	0.713435304294368	-0.393042261251891	1.97522967292235	-2.36827193417424	-1.26179436862798	0.415542500010558	-0.20475998776529	1.02901912474501	-1.37940698239619	-0.657346613719481	0.687579604556921	0.842363495267357	0.330610222273109	0.201421645477287	0.527582037021622	0.77852731842615	0.535268332619196	0	0	0	0	0
18	-4.03717463500057e-16	0.110570633019194	-0.39858825320242	1.27336104583162	-1.67194929903404	-1.16279041281242	0.131209400451072	-0.423052868419231	1.35151760907215	-1.98403010926749	-1.23416035359391	0.898526294480295	0.682290501189887	0.209861605337948	0.0788902080554836	0.248722167629638	1.87766189512298	0.204481464070736	0	0	0	0	0
19	-3.63345717150051e-16	0.266649602127489	-0.668984143957997	0.921850573812375	-1.59083471777037	-0.655200971684886	0.392240095122802	-0.880180744628416	1.21287646623991	-2.34010910214885	-0.862046259761686	0.704103787313761	0.401891810645277	0.256371426518306	0.044302130571516	0.411275733570922	2.16634834915147	0.162554009681616	0	0	0	0	0
20	-1.21115239050017e-15	0.61962562178903	0.143353255030873	1.46404231337298	-1.3206890583421	-0.844416691583946	0.879489411324792	0.181992629342435	1.85865964481899	-1.87457071111864	-1.07202040113359	0.402246763724141	0.85966411859039	0.0963721344268487	0.093966451571968	0.311904354045982	1.66215291749076	0.244291257902446	0	0	0	0	0
21	-6.45947941600091e-16	0.51576636916868	1.01091362291341	1.69231658445059	-0.681402961537183	-1.17655021528191	1.72383837104484	3.02205640349267	5.05906345987962	-2.27744312436399	-3.51721554792811	0.119189570779677	0.0146052111661382	0.000704675192700541	0.049066146070935	0.00665385181334023	8.67508578364904	0.00521442266168124	0	1	1	0	0
22	-4.03717463500057e-16	0.687969180277628	-0.18819787853926	1.57835679682107	-1.76655467536033	-0.890387616543438	1.14513741106667	-0.280187229555402	2.3498427377808	-2.94046289491265	-1.32560069989153	0.281997205241027	0.78573415382168	0.0436043062689161	0.0166610584283851	0.217972340389789	3.51128929922655	0.0629343627537283	0	0	0	0	0
23	-4.44089209850063e-16	0.549315237645806	0.390059729945344	2.5049287509567	-2.11486902101135	-1.95561351331089	0.615031424925969	0.390617566014803	2.50851112437655	-2.36787698280289	-1.95841029460334	0.553924162794212	0.705260624791364	0.0336526699070261	0.0423400082963648	0.0821980262341944	3.20449517529275	0.0769172883212256	0	0	0	0	0
24	0	0.351376291811725	0.129521314063025	1.41174551252087	-1.28222419845784	-1.06036922070914	1.37167599209663	0.452236194098323	4.92924598732188	-5.00544911679008	-3.70238168274887	0.203731654108074	0.661914301652745	0.00084019565334893	0.000757548619330945	0.00499396367037042	13.0875759568654	0.0012914847487839	0	0	1	0	0
25	-3.83531590325054e-16	-0.801039792625822	-2.39040877925203	0.198037755039328	-2.58844653429136	-0.99907754766515	-0.684172918074963	-1.82611850428822	0.151288102756288	-2.21080779625436	-0.763230964028293	0.511277336867517	0.101473124345048	0.883120420734508	0.0546844083186553	0.465065149148616	3.09456527611591	0.0828254965907782	0	0	0	0	0
26	-8.67992546525122e-16	0.855284955833539	-2.0340684713543	1.21561956451093	-3.24968803586523	-0.360334608677391	0.778293331976283	-1.65555280834074	0.989407393232961	-2.95715540425017	-0.293280674539449	0.456578054594875	0.132558389273378	0.348585606440906	0.0162175244315812	0.77602780158184	3.13989907206383	0.0803247620892333	0	0	0	0	0
27	-7.67063180650108e-16	0.595033131761158	-0.310226214975232	1.47203530119037	-1.7822615161656	-0.877002169429212	1.22884331020521	-0.573031965578266	2.71905867822633	-3.68066923381907	-1.61994780810045	0.250615315785406	0.580803076286469	0.0238677277683921	0.00516371918244459	0.140057709057265	5.39825383781966	0.0215021688924736	0	0	1	0	0
28	-6.05576195250085e-16	1.34829142443546	1.67316685266173	3.21803798646574	-1.54487113380401	-1.86974656203028	2.60875235087416	2.89556505538906	5.56910288158131	-2.98910615989145	-3.23576384437451	0.0285714107467112	0.0179168248690319	0.000361364474687907	0.0154020800556124	0.0103713784632897	10.444149656391	0.00282584578030911	0	1	1	0	0
29	-8.67992546525122e-16	0.138359025133354	0.081047078844931	1.50599284219059	-1.42494576334565	-1.36763381705723	0.328488787638146	0.172105764488201	3.1980184000818	-3.38307317358142	-2.90420909647964	0.750135240585668	0.867202374403296	0.0110144669083067	0.00821247262454167	0.0176677301179632	6.62903973639655	0.0119749007037845	0	0	1	0	0
30	-2.01858731750028e-16	-0.142978636211375	-1.39544393866652	0.215483501156985	-1.61092743982351	-0.358462137368359	-0.147407949214219	-1.28678841122915	0.198704988725567	-1.66083211121302	-0.330550666672299	0.886093729827825	0.230612098306697	0.846956304382128	0.131477991594777	0.7486287470028	1.37338806917722	0.312806444713433	0	0	0	0	0
31	-1.4130111222502e-16	0.00930178552716199	-0.0261661431316909	1.37220128309762	-1.39836742622931	-1.36289949757046	0.0123326866408059	-0.0310295931456767	1.62724966053273	-1.85401256845126	-1.61621897026311	0.99043208021416	0.975930301830764	0.138489171173449	0.0970855865749268	0.140864886401692	2.03882233888386	0.179674518549971	0	0	0	0	0
32	-5.6520444890008e-16	0.181874369224657	1.31749616803811	0.71522312396185	0.602273044076256	-0.533348754737193	0.26412825427856	1.71134557040524	0.929030349185887	0.874655007239629	-0.692786856647804	0.797692438731345	0.121539095886401	0.37737044073759	0.404735078516533	0.506108076120604	1.03480145447454	0.423090710372263	0	0	0	0	0
33	-5.24832702550074e-16	1.22603589448256	-0.285452650834661	1.78374635511803	-2.0691990059527	-0.557710460635477	1.63539208914852	-0.340563249766398	2.12812336365314	-2.76007554137492	-0.665384211172545	0.136758808406944	0.741329287585362	0.0625342557826761	0.0223258986213735	0.522664328627735	2.87220501560069	0.0965455445364135	0	0	0	0	0
34	1.61486985400023e-16	-0.227008020620988	-1.06264276783634	0.99291474005552	-2.05555750789186	-1.21992276067651	-0.234267511021662	-0.980851240838702	0.916490173657766	-2.12129218966985	-1.12602540548341	0.820074972607371	0.352562670267806	0.383560022001464	0.063229665009399	0.289586494410727	2.3021309996812	0.14642081488376	0	0	0	0	0
35	-3.02788097625043e-16	0.245240739213187	0.0354615611238431	1.91060916629733	-1.87514760517349	-1.66536842708414	0.211599210117498	0.027366815845343	1.47447792904208	-1.61791941005165	-1.28521784191888	0.837183426353934	0.978770681610614	0.174808307845182	0.140496274849564	0.231136228015613	1.42345874916557	0.299465748196262	0	0	0	0	0
36	-3.63345717150051e-16	1.65398229735105	0.859871564093439	2.99120444929936	-2.13133288520592	-1.33722215194831	2.41597773722423	1.12341612085427	3.90798747096232	-3.11324541351997	-1.74707128993851	0.0391428321052906	0.290635067104262	0.00365009232648811	0.0126140602577907	0.114930898865473	5.87957592707407	0.0169486008654026	0	0	1	0	0
37	-1.13040889780016e-15	-0.0503502709659216	-0.0871941623342846	0.623421300314509	-0.710615462648794	-0.673771571280431	-0.197032857794685	-0.30518926104565	2.18204385327632	-2.78081115975621	-2.3582753988083	0.848225727711201	0.767235339425638	0.0572997036791801	0.0215853609455475	0.0430085471117148	4.60349452949544	0.0328004207953002	0	0	0	0	0
38	-1.53412636130022e-15	0.267340569907915	-0.236935327588998	0.426771273783664	-0.663706601372661	-0.159430703875749	0.912867537812984	-0.723631906080697	1.30341605640281	-2.26630851888278	-0.486922508801734	0.38536162146933	0.487865085080978	0.225123799037258	0.0499638670921147	0.638074490046728	1.79108648507205	0.219478630382652	0	0	0	0	0
39	-9.08364292875128e-16	-0.771582835199829	-0.447291559627843	-0.215627691637626	-0.231663867990217	-0.555955143562203	-1.31888986431418	-0.683851288691585	-0.329667018368668	-0.395990052501602	-0.849983938208124	0.220115177279476	0.511470974443847	0.749274239032391	0.701433210896842	0.417601627954353	1.07625995351815	0.407476794721707	0	0	0	0	0
40	-7.26691434300103e-16	1.14969066208364	0.82545750890455	2.67835947389344	-1.85290196498889	-1.52866881180981	2.82437024350875	1.81376216924193	5.88510860580273	-4.55190369605074	-3.35891506255745	0.020110112250299	0.103475319443191	0.000243269307806238	0.00142055655189873	0.00853155816215404	13.2157676573287	0.00124743898614831	0	0	1	0	0
41	-2.8260222445004e-16	0.0696097428681447	-0.426679729459339	0.807682701662321	-1.23436243112166	-0.738072958794177	0.135452008194849	-0.742612787336142	1.40572767102075	-2.40191765184954	-1.28457571181574	0.89526706366192	0.476848765843517	0.193724678518087	0.0400517517371732	0.23135080549391	2.61924021157038	0.115641744673806	0	0	0	0	0
42	-4.03717463500057e-16	0.561421903418319	-0.567289576213881	2.02020020260017	-2.58748977881405	-1.45877829918185	0.916327671652608	-0.828154272193162	2.94917710216844	-4.22318486330763	-2.12958871677671	0.383640707030428	0.429220322020422	0.0164279821801097	0.00228283202499911	0.0623860519595806	7.49256586577849	0.00827366308704933	0	0	1	0	0
43	-4.44089209850063e-16	-0.0920434935786444	-0.573180283531078	0.724909855214577	-1.29809013874566	-0.816953348793221	-0.157534019507617	-0.877440136681443	1.10971193657033	-2.2217035587103	-1.25061464712545	0.878338345888827	0.403300226283558	0.296191570413771	0.0537244862017388	0.242937930320313	2.47140377570636	0.128911663497235	0	0	0	0	0
44	-1.21115239050017e-15	-0.0963523316598364	0.34331743838578	0.637101354459906	-0.293783916074127	-0.733453686119743	-0.549380606462687	1.75086214336229	3.24911151689082	-1.67509372322813	-3.74049246951907	0.596250800628993	0.114249485305018	0.0101534097964905	0.128599323807887	0.00471007398848586	5.64860313632597	0.0189694243144949	0	0	1	0	0
45	-7.26691434300103e-16	0.413110395709827	-1.032740219823	1.14054751204382	-2.17328773186682	-0.727437116333991	0.431967314830683	-0.965874826482776	1.06670207003218	-2.2724900550515	-0.6803387580244	0.676036351030815	0.359605011514801	0.314172627213668	0.0494635104956313	0.513588628510116	1.972670490107	0.189398717443616	0	0	0	0	0
46	-8.07434927000114e-16	0.114907493713835	0.22533864126243	0.625439129846498	-0.400100488584068	-0.510531636132664	0.491952315906983	0.862889773454719	2.39499548785528	-1.71294626305777	-1.9549799598327	0.634652895903162	0.41083587801584	0.0405069080920648	0.121235696209582	0.0826508130087681	2.40953979266694	0.135003266580498	0	0	0	0	0
47	-5.6520444890008e-16	0.0943297899985414	0.148523046085921	0.530742218525336	-0.382219172439414	-0.436412428526794	0.455928550454897	0.642076481247939	2.29443918032311	-1.84739765930855	-1.88664428764307	0.659356650474413	0.537000896448109	0.0477263400952971	0.0981096994437039	0.0921787780705876	2.40976701679225	0.134980268250728	0	0	0	0	0
48	0	-0.902370308893216	-0.322028248294818	0.338002635748026	-0.660030884042844	-1.24037294464124	-1.13069467427223	-0.360910496209243	0.37881365884452	-0.827036747649404	-1.39013772023239	0.287717565975307	0.72658032049332	0.713700597064982	0.42982101564755	0.198252520749766	1.3879463809299	0.308858055440605	0	0	0	0	0
49	-6.86319687950097e-16	0.179131098853162	0.0990396213614567	1.1931063224434	-1.09406670108194	-1.01397522359023	0.44433877658533	0.21973396363387	2.64708182102506	-2.71385740708258	-2.24965313723151	0.667400315195941	0.831032929038794	0.0268391666003477	0.0240708192940389	0.0513368760486548	4.14728378273717	0.0425895430272083	0	0	0	0	0
50	-6.45947941600091e-16	0.165577118154536	-0.561917147161378	0.668980818596791	-1.23089796575817	-0.503403700442255	0.333421181362624	-1.01206905234309	1.20490144593953	-2.47864836913576	-0.906680475273484	0.746533310268107	0.338214217803758	0.259286610183069	0.0353348248265173	0.388452591174758	2.47369413278393	0.128692543035978	0	0	0	0	0
51	-1.21115239050017e-15	0.0221597378056635	-1.54424882297683	0.557431473730422	-2.10168029670725	-0.535271735924759	0.0249197298426224	-1.55324864978685	0.560680164386606	-2.36344426404368	-0.538391280422992	0.980668506385195	0.155142693385173	0.588843096724598	0.0426473612098038	0.603502741743992	2.4671262001092	0.12932210362559	0	0	0	0	0
52	1.61486985400023e-16	0.464521986974571	-0.766391438810803	0.913943589913454	-1.68033502872426	-0.449421602938883	0.540520084515771	-0.797629484082649	0.951195847430749	-1.95524616101878	-0.46773998655827	0.602094288086456	0.445833865404335	0.366607743989756	0.0826155911419526	0.651206545924569	1.37874034685613	0.311348112531658	0	0	0	0	0
53	-1.04966540510015e-15	-0.169316416512695	-0.233462254643154	0.683103111856534	-0.916565366499688	-0.852419528369229	-0.5239172870642	-0.646138068546594	1.89057938289765	-2.83613633056968	-2.35918525028278	0.613124898133834	0.534485966202238	0.0916030812984837	0.0197295478256895	0.0429447503786244	5.01322463014824	0.0262555893026642	0	0	0	0	0
54	-9.68921912400137e-16	1.05989098715467	-1.0110934810823	2.42593942461278	-3.43703290569508	-1.36604843745811	0.781723503040594	-0.667003747876253	1.60035715649696	-2.53498655585196	-0.901162399533752	0.454659658190027	0.521676793481665	0.144345545304539	0.0322284689443799	0.391224283069811	2.4169009796147	0.134260593301632	0	0	0	0	0
55	2.42230478100034e-16	0.464706343302006	0.251462582584759	1.06341786226728	-0.811955279682516	-0.598711518965269	1.71755785553631	0.831287288186035	3.51545642236767	-3.00099232356845	-1.9792259742605	0.120365484334103	0.427539318159742	0.00667215092170268	0.0151095883288651	0.0795006589882182	5.04403100100155	0.0258309588565277	0	0	1	0	0
56	3.02788097625043e-16	0.903425183373909	0.481423537206153	1.18073621582847	-0.699312678622318	-0.277311032454562	1.90030835607216	0.90574135698525	2.22141532292418	-1.4709682120331	-0.521727857968897	0.0901942645405601	0.388923309320099	0.0537496664774347	0.175733442997817	0.614587325539544	1.9967206282364	0.185792661800299	0	0	0	0	0
57	2.22044604925031e-16	0.161595111351139	1.196589732221	0.678572440945578	0.518017291275424	-0.516977329594439	0.324103427326271	2.14657304171891	1.21729718161926	1.0389619965162	-0.927410263522381	0.753343087710757	0.0606929399059451	0.254767031404399	0.326210596839394	0.378165992940427	1.60615105189098	0.256086897301491	0	0	0	0	0
58	-4.03717463500057e-16	-0.878969230391154	0.0524484358132839	-0.638385560884487	0.690833996697771	-0.240583669506667	-1.78955922541072	0.0955102403182104	-1.16252005212918	1.40652062583315	-0.438110378982911	0.107504207040688	0.926024434525021	0.275233035974496	0.193496777745557	0.671741746247698	1.20387349316307	0.363315758454412	0	0	0	0	0
59	-2.42230478100034e-16	0.555245625641694	1.23832067556704	0.870528790465629	0.367791885101406	-0.315283164823935	3.34964692073453	6.68177740053666	4.69723207680939	2.21878912414175	-1.70121679065529	0.00865738470635957	9.50210609883408e-05	0.00115758077263589	0.0539796234215161	0.123475131325453	19.1189461470887	0.000319701920501504	1	1	1	0	0
60	3.22973970800046e-16	0.382248187397239	0.887692853419545	0.733120020975528	0.154572832444016	-0.35087183357829	2.10273282786251	4.36763539954716	3.60710457834015	0.850299307601303	-1.72636316169177	0.0651570035035076	0.00184972595470505	0.00578551237329466	0.41743538303289	0.118719832035946	7.83418846206943	0.00720502505861323	0	1	1	0	0
61	9.68921912400137e-16	0.839724227843788	1.18840930116355	0.993685861968468	0.194723439195086	-0.153961634124681	4.52153583093278	5.72348209770378	4.78567715361154	1.04849780231282	-0.741492561344869	0.00148321946719406	0.000297340862400629	0.00102352309118546	0.322033235636249	0.477494463611209	18.0747658582858	0.000395413683174896	1	1	1	0	0
62	-2.01858731750028e-16	0.960819381703192	1.6066100112686	1.46212756095304	0.14448245031556	-0.501308179249852	1.36396324264929	2.03993520935068	1.85648382073444	0.205104887756316	-0.636518008984499	0.20605873640666	0.0721078600489505	0.0967055679530729	0.84210207133931	0.540454007880781	2.00762867559399	0.18418405204189	0	0	0	0	0
63	2.01858731750028e-17	0.713424312750989	1.45017952037759	1.04773497002937	0.40244455034822	-0.334310657278377	1.58648796428366	2.88440099920155	2.08394047218667	0.894942075855285	-0.664942498737263	0.147452141265906	0.0182438696496915	0.067166337779121	0.394365596986886	0.522933864837314	3.7083572805012	0.0555661314453675	0	1	0	0	0
64	7.67063180650108e-16	0.142064937454506	0.98507722390117	0.542747609611888	0.442329614289282	-0.400682672157382	0.649334677256428	4.02714218634696	2.21883294240726	2.02175119689522	-1.63805035100996	0.532511553185495	0.00305169122119735	0.0539757786980539	0.0742502050404535	0.136198147875589	5.72679978403088	0.0182539140832402	0	1	0	0	0
65	-2.01858731750028e-16	0.423164927958682	1.10629819608761	0.628704676058779	0.477593520028835	-0.205539748100097	1.11696121080702	2.61183431298237	1.48429460652645	1.2606277154828	-0.485254128288456	0.293241943054926	0.0284280504282255	0.172243337603322	0.239472655875734	0.639211439511741	2.9466571135674	0.091665659021393	0	0	0	0	0
66	-6.45947941600091e-16	0.297966817030064	0.631015041538662	0.487625198926225	0.143389842612436	-0.189658381896162	1.36227349444739	2.58036480775284	1.9940109503802	0.655563541977215	-0.775556495367979	0.206571583161833	0.0299266078735345	0.0776362264789448	0.528676739610747	0.45811252010417	2.85825951712205	0.0974941284743861	0	0	0	0	0
67	0	0.373484988204964	1.12369303615015	0.812659347301375	0.311033688848777	-0.439174359096411	2.06058035107389	5.54509622094325	4.01023600811291	1.71602588592422	-2.16719691287227	0.0697474815473391	0.000372599789234465	0.00312983983226668	0.120653930292663	0.058696932593804	11.7077297684727	0.00191058220001133	0	1	1	0	0
68	-2.62416351275037e-16	0.372965462369133	-0.327188091404256	0.868645961609935	-1.19583405301419	-0.495680499240803	0.323764464704519	-0.254040550626764	0.67444783042074	-1.03808156817047	-0.384864089709485	0.753591245064484	0.805233117770971	0.517152205179168	0.326598365986535	0.709369208425859	0.408902981662348	0.750550478296899	0	0	0	0	0
69	1.21115239050017e-15	0.661880616348443	1.17674047252939	1.02679791357854	0.149942558950849	-0.364917297230099	3.18572344712653	5.06587061570358	4.42036753225836	0.721694387134615	-1.57096985814241	0.0112327682715044	0.000698252329356632	0.0017142714982617	0.488998631757702	0.150999062009748	11.9387499200423	0.00178497809512408	1	1	1	0	0
70	-8.88178419700125e-16	0.968925744969225	1.49520695416648	1.12038423929282	0.374822714873664	-0.151458494323593	4.15553916980599	5.73565719118447	4.29782639860173	1.6075436961787	-0.580999171862042	0.00252177932820147	0.00029284333134841	0.00204691365402195	0.142759072417113	0.575649288679009	17.4826707850841	0.000448141895082604	1	1	1	0	0
71	-7.26691434300103e-16	0.181046588844507	0.17100397082232	1.12087477686893	-0.949870806046606	-0.93982818802442	0.746234348107641	0.630428846860175	4.13225371117464	-3.91515922095307	-3.46480141936907	0.474765149088446	0.544251746564378	0.00261008376105644	0.00361076686401982	0.00722236478783198	9.18041164743476	0.0043394250258726	0	0	1	0	0
72	-3.83531590325054e-16	1.22131990205675	0.284033711654371	1.82863756041596	-1.54460384876159	-0.607317658359204	2.02922740551348	0.422100792288717	2.71752729126653	-2.56636484453437	-0.902531123053057	0.0733621117617799	0.682959984196977	0.0239273419119525	0.0306185837795473	0.390535469001384	3.26798437788556	0.0737371802850906	0	0	1	0	0
73	-1.75617096622525e-15	0.0739278790185915	0.19964160340157	0.0499685891107599	0.14967301429081	0.0239592899078317	0.136173091377351	0.328911526268931	0.0823237473046455	0.275693518092417	0.0394731683057737	0.894713322334719	0.749826278747322	0.936210093908402	0.789074555412922	0.969383986938745	0.0656877392991524	0.976720227212521	0	0	0	0	0
74	9.28550166050131e-16	0.296338202646681	-0.822913510055154	0.200720512410013	-1.02363402246517	0.0956176902366682	0.33923654786474	-0.842585882908363	0.205518888802147	-1.1718167585433	0.0979035037890212	0.742294938182242	0.421514615170691	0.841788297907334	0.271669098588059	0.92417727339317	0.51204318025053	0.68408613166572	0	0	0	0	0
75	6.66133814775094e-16	1.86563891226762	0.429324276500256	1.77278392551525	-1.34345964901499	0.0928549867523757	4.39542686939862	0.904698577638668	3.73571955666799	-3.16517767741878	0.195669751373777	0.00177696518799957	0.389446463924072	0.00474467539082109	0.0116076339452802	0.849260893361086	7.85368711756516	0.0071492803394425	1	0	1	0	0
76	1.06985127827515e-15	0.364160532854769	0.595354608117668	0.820629517005599	-0.225274908887931	-0.45646898415083	1.29882296222857	1.89923102072566	2.61787683167157	-0.803470442510258	-1.45617425795929	0.226628796301789	0.0903492573796686	0.0281490778033166	0.442621841613423	0.179680263527323	2.37488742348819	0.138566254603082	0	0	0	0	0
77	-3.22973970800046e-16	4.1900095477889	3.93418107483917	4.77281215575113	-0.838631080911951	-0.582802607962228	4.85488987071682	4.07721589408022	4.94633704212083	-0.971706983850736	-0.603991532441637	0.00093027688434285	0.00283215162663668	0.000820847991177409	0.356850292375972	0.560919783269511	13.4798001053002	0.00116236874124608	1	1	1	0	0
78	1.81672858575026e-16	1.32917800151838	3.23789053863058	1.83715818531115	1.40073235331943	-0.507980183792765	3.27758491333949	7.14131127086928	4.05193390530152	3.45402889877936	-1.12037283799958	0.00970420497405575	5.72079084709041e-05	0.00294081861686578	0.00734538789296838	0.291861835868509	22.7661718109726	0.000163306264111944	1	1	1	0	0
