,DKO_Sham_126_Acetyl_norm_log2_ro,DFC_Sham_127N_Acetyl_norm_log2_ro,DFC_TAC_127C_Acetyl_norm_log2_ro,DFC_Sham_128N_Acetyl_norm_log2_ro,DKO_TAC_128C_Acetyl_norm_log2_ro,DFC_TAC_129N_Acetyl_norm_log2_ro,DKO_TAC_129C_Acetyl_norm_log2_ro,DKO_TAC_130N_Acetyl_norm_log2_ro,DFC_TAC_130C_Acetyl_norm_log2_ro,DKO_Sham_131N_Acetyl_norm_log2_ro,DFC_Sham_131C_Acetyl_norm_log2_ro
10,0.677169831817857,0.01892839514826994,-0.2796340927069414,-0.8909766769893404,0.5849913913584146,-0.3839204079294354,-0.02488468278730105,-0.7391522235598633,-0.15741120933365504,0.40607648416000997,0.7888131908219833
11,0.24525466924663242,-0.8097776667810226,-0.07363447663751055,0.4965359147976147,0.10625537203419722,-0.9032984117509992,0.30889592506186414,-0.06297941826362052,-1.9621914320174672,1.270027119889952,1.3849124044203553
12,-0.06214952096073567,0.0019341855320398338,-1.6925569786543107,0.42741946808835474,0.6408379886276792,-0.15298710410207983,-0.16318518862566433,-2.292490228677071,-0.5971702802533398,1.186696813960991,2.7036508450641312
13,1.0479468895829016,-1.332153248862683,-0.4239799105944182,0.46043505590877354,0.3391337280837594,-0.6080899394581687,0.3771964948957538,-0.42726885484838695,-0.8332495108437419,1.0244728953721611,0.37555640076404284
14,0.4234579695075964,-0.21002640473806267,-0.4538561599148476,0.48163299118261316,-0.30292649069285105,-0.4573939431367777,0.015644174136399513,-0.10553298503160669,-0.20144829330220304,0.22981310774576302,0.5806360342439736
15,1.2470749792210842,-0.0030483721094491933,0.4093756676207123,0.38942185321890266,-0.31834087940068523,-2.8094997794037146,-0.8686074644082458,-0.6286786947939329,-1.0104118045426107,0.16291305831123992,3.4298014362866933
16,0.6605114785674266,-0.3818618551440571,-1.006644047519003,0.11812806582531143,0.01967358615983672,-1.298088120494075,-0.21650802528139046,-0.8970924397976643,-1.1611305068765874,0.8593428678938921,3.3036689966663055
17,-0.1926325743018238,1.7651369260089755,-0.48295256798919595,-2.8196727721625896,-0.2505952994233529,0.2556672564718412,0.4141510065399372,-1.6220446291199877,-3.3715095233691526,1.7438953635555168,4.560556813789826
18,0.24312333617360427,-0.38575051498060375,-0.3767729969888354,-0.12879968432194655,-0.7010430222718398,-1.0074620424178198,-0.48914089938660243,-0.6310901486902312,-0.7687509299995989,0.8682747758854603,3.3774121269984088
19,-0.005845452198776968,-0.09035164357046144,-0.9883762018419442,-0.00025671570807173083,-0.2612542415265229,-0.6369359241096162,-0.31357397229173456,-0.6478104636133661,-0.3972753578625312,0.5011549439474647,2.8405250287755566
20,0.28216146811853005,-1.261437402609934,-0.6340004719089221,0.9290278502821838,-0.018734456780283182,-1.3357402320357694,0.1584057239535177,-0.6668931292077884,-0.4163580234569535,1.0551906736929912,1.9083779999524144
21,1.0641583882668924,-0.48027128872748515,-0.8435565444384627,0.36298646082891217,0.005127395757872133,-0.5956208424599949,0.2952307900358786,-0.6556430312928327,-0.46340656610666464,1.052085478630877,0.2589097595050007
22,0.39202472037033065,-0.2393745682248074,-0.9859273879823007,0.31528937343051133,-0.22037398651242768,-1.0403577628795597,0.31409312246884014,-0.8989802752751634,-0.8428835292897752,0.8519097531707098,2.3545805407236378
23,0.9595459041120007,0.5981823282480021,-1.5910735276879262,-0.2631040386694292,0.5185180694499079,-2.198991265458253,-1.9361708555754216,-0.48051339490567146,0.24395289917757568,1.6862370018223256,2.4634168794868847
24,0.6314865151745463,0.2340694991624117,-1.1008792783367984,0.54461120404628,-0.19443361857681518,-0.29243411936171393,-0.355189581381389,-0.50287315074765,-0.7133118284425177,0.7875876924398373,0.9613666660238089
25,-1.5993121222881697,1.3736645327242725,0.20212620698365358,-0.1168325580253986,-0.8732409995867136,-1.0403360603583895,-1.230027855173065,-1.8702948145018505,-0.7322344380094281,0.9484247714440484,4.9380633367910365
26,-0.7047107664721852,2.0329764731893674,-1.1354458793293958,-0.3659666796708637,1.0961955891518607,-0.6465020778471333,-0.8691084951345437,-1.6829117094580204,-2.2397315257647894,0.4548302401998303,4.060374831135864
27,0.4657510377894498,0.158798572077675,-0.23006630955041363,0.46403107826598067,-0.10084590566364682,-1.4050246400446338,-0.1333260788153492,-0.7287162237359923,-1.1128966539034129,0.6463278289256476,1.9759672946546871
28,1.9412670674432517,-0.010705572283045361,-1.135831090799258,-0.819524519306341,0.6970855335387598,-1.3928416667104562,-0.5450587561064688,-0.22957895348497903,-1.5937536918493522,1.7465246059155195,1.3424170436423628
29,0.7560450942576584,0.4493382145607572,-0.5913285907596326,0.5585419653708517,-0.23679198809878788,-0.5927104158604513,-1.622671755205466,0.17402262329935114,-0.9164791887848809,0.8555951265202015,1.166438914700389
30,-0.9659850887771553,-0.2520021097068712,-0.5936122506769475,-0.11909409830550821,-0.26990870637353703,-0.32706087053113286,-0.7260717247537283,-0.7515409538205944,-0.3979123551056558,0.5178951068819666,3.8852930511691617
31,0.9608793840071037,-0.6233614712187066,-0.23378837061658242,0.8781597023701484,0.5467728486602992,-1.5252324435916544,-0.7318973170100436,-1.6871729572864007,-0.14118196800939442,0.5167213273763771,2.040101265318852
32,0.6652665836758076,0.32223377183061297,0.07109050294648389,-2.609832950231156,0.08401748755801774,0.18059817294671765,0.13047927116944225,0.2849671971186267,-0.29784782772108676,0.734406896362636,0.4346208943438916
33,0.18698135188056897,0.2552773096602592,-0.09682165707901325,0.6928354245171491,0.3224544391914361,-3.1726624743802767,0.1407840085725227,-0.4541846038276951,-0.39956970805211744,0.9344754653478926,1.590430444169268
34,-0.2645280752941819,-0.24751262245818495,-0.6382230384674323,0.26043482029010256,-0.597020845087334,-0.6420294049612703,-0.827669495894733,-1.29400952322371,-0.7574233589141093,0.8919070205100121,4.116074523500843
35,0.6160180626726413,-0.6380741908608378,0.20800302631551482,-0.30005174955486225,-1.325335475539032,-1.0660139749013735,0.7373748163441602,-1.4533307683713892,-1.919002696619963,1.3538578397848022,3.786555110730336
36,1.5054093788901501,0.46173690502704323,-0.49578866499310115,-0.7148138264967399,-0.2685931015430367,-1.9662028790134927,0.7820443580395802,-0.28014648615328896,-2.2666505777033032,1.3245714385686318,1.9184334553775533
37,0.3717371913753196,0.09650617078369006,-0.23719053890780373,0.15327947065609848,-0.47438689057050265,-0.4079581054168395,-0.07127746090107046,-0.48565141842918624,-0.2351163126783513,0.2882621045850353,1.001795789503598
38,-0.056731823578134666,-0.13623237657686804,-0.7414562026661313,0.40208871521493883,-0.07537639798285589,-0.010236555516872414,0.2681807094169777,-0.38533280027648864,-0.24285744038310675,0.24724090543472155,0.7307132669138028
39,-0.7691555675706918,0.12536667409272928,-0.07608447881350422,0.9564291266788216,-0.01407599779908919,0.2644674827760869,0.18263972127147277,-1.92394524227985,0.37098398282943856,0.7108115088234541,0.17256278999112196
40,1.2096766608007004,0.4523710966020107,-0.813007383093773,0.11796819593649044,0.2547301779650475,-1.2556766066312606,0.21968843863167198,-0.9429366746197609,-1.8489060545489169,1.5353155908035525,1.07077655815423
41,0.08638473729167506,-0.19482364416842213,-0.49699738557601236,0.3623673175997144,-0.5101161514596582,-0.46289209143056853,0.1157904126402709,-0.9042855576563764,-0.5475510480736165,0.5240203159795014,2.0281030948534893
42,0.7326557116538162,0.4639166821559355,-1.7160013092006567,1.4864372977339815,0.1226289663317548,-1.7713780239422043,-1.701202692001769,-0.41547023277433137,-0.19093033555644112,0.8555382477469835,2.133805687852927
43,0.07335251657630293,0.06248618779643733,-0.49873844552644897,0.03127481943669386,-0.10546460341961206,-0.20417268921103782,-0.5543291562189592,-0.9985075336237772,-0.6792596777889282,0.45501998550190637,2.418338596477418
44,0.4893471910588536,-0.07703454619607442,-0.36353804383081556,0.14673807599670496,-0.13085630272432702,-0.08192183789364638,-0.21166864648596384,-0.45557680817722623,-0.06358488068354617,0.4454923429222868,0.30260345601374095
45,-0.6166370371175192,-0.1902306481438205,-0.5627937174428088,0.1477917931621544,-0.6622486591225099,-1.2462016547973982,0.016618755085432646,-0.8532996561473238,-0.9292653750736757,1.0722248963292316,3.8240413032682294
46,0.3324598373360539,-0.22178942164651616,-0.40290516736073023,0.446517666902448,-0.008410323369104411,-0.15322760577931227,0.12086391643853922,-0.5302498955424886,-0.20638601047451566,0.4100725666139038,0.21305443688171355
47,0.366257198976105,-0.1102274758938222,-0.3294765065954133,0.25486320861032397,0.02993178453969403,-0.3346338658492263,0.03781103520810358,-0.46415290185159463,-0.015289079654781546,0.2422942700082853,0.32262233250231986
48,-0.13952811691036882,-0.7017426658061798,-0.25080339047096656,0.3992405781989463,-0.17878624309402813,0.41088593151598696,-0.21081644118124565,-2.303595605207538,-0.1461699038481843,0.8248084798709767,2.296507376932601
49,0.10530221153585106,0.3291938019870515,-0.0334537984468537,0.8753244386232275,0.0628108951767623,-1.2018394750175876,-0.9390190651347563,-0.27889109112582045,-0.45719928417886013,1.15258206158874,0.38518930499223814
50,0.26027609746896285,0.010520171338654905,-0.48075667319511206,0.03868735005784307,-0.43140577448359796,-0.3464530913477373,-0.21652695196225125,-0.3628050706173709,-0.6802593869839786,0.0727061053733995,2.1360172243511806
51,-0.6377426741988348,-0.1288741250331631,-0.5520632674021186,0.47010839386874803,-0.6156471002687525,-0.8223378669331902,-0.3575586279683334,-1.0020558904367212,-0.6673396977554891,0.39144506693247916,3.9220657891953623
52,-0.07702143100321557,-0.3906942077098243,-0.7159515622304555,-0.2453168443462448,-0.4412834888066479,-0.977331737769418,-0.03923805612662257,-0.37931019239484964,-0.560114398251959,0.4026434786622337,3.4236184399770053
53,0.24817927981583576,-0.058869106579520825,-0.4936170070750894,0.6736160293367712,-0.431647108531517,-0.06474412444724464,-0.14717288368639458,-0.9131164592312793,-0.4256260703887733,0.46203547595649397,1.1509619748307065
54,0.16071112655958508,-0.1539226689089448,-0.6297735466199543,0.6695265995672726,-0.3198375521619541,-0.8086333147965026,0.6677825681856175,-2.1708131075891464,-3.564134191613036,1.3561403539796428,4.792953733397409
55,0.4694798072391313,0.2963075490892191,-1.155159169994831,0.33311787254793135,-0.12022493796517963,-0.16053527256726952,0.2257871974634833,-0.33603066417995286,-0.30889299202556675,0.5742976275703073,0.18185298282273
56,0.60744544941871,0.008364399483808072,0.25376232755833605,-0.1470396432389145,0.5062723937790317,-0.35615922499556296,0.4718613964231677,-0.22322715398382353,-1.8529720164661236,0.4504477063026644,0.28124436571871003
57,0.3878612479661907,-0.565503270168459,0.458139891846693,-1.122191657102695,-0.8401354273356798,-0.5416308278952167,1.0321768922292245,0.21423159403669922,0.004978660925351264,0.9169421171761836,0.05513077832171076
58,0.1616857591153673,-0.06914383641160793,-0.13078606849098318,0.07467113232436962,0.03245006321839217,1.6836647799194058,0.006796962335636536,-1.0435599522631973,0.07971605303587115,-0.3500603712414785,-0.4454345215417801
59,0.6572473922930548,-0.5021557785385227,-0.17834453817259543,-0.8387609995410896,0.46606592843227723,-0.17611599980188242,0.3443975838064173,0.227068236717626,-0.2737445899942834,0.6650067699923632,-0.39066400519336764
60,0.5286767149437246,-0.42759567904349893,0.00920086690083366,-0.5058934737699436,0.18567445103496993,-0.20757029536998584,0.35168503741274115,0.02322159006835367,-0.38779405520649846,0.5467876712235649,-0.11639282819425745
61,0.6127390613874493,-0.4901447700848873,-0.5729468395268542,-0.7507792829273336,0.5485029364144998,-0.311591815271715,0.6612445150991579,0.23968684386778705,-0.18519973335134843,0.6614737371162089,-0.4129846527229537
62,0.7221273265161261,-1.6419641548523767,0.3986374980251095,-0.2766552981032069,-0.878179012988267,-1.0671920510933726,1.7616406428857454,0.533560356284192,-0.7968816058596428,1.2251703561046923,0.019735943080998464
63,0.7425859423007215,-0.2922342633541448,0.46244214373529235,-1.5390157401668576,0.3206168440548405,-1.140890929133125,0.6163269868910124,0.3773993180524666,-0.14748100385681484,0.8022641382549134,-0.2020134367783042
64,0.44783597338857994,-0.44646337773690403,-0.14144324912076733,-0.630120089792686,0.2172929457959336,-0.06238773689342825,0.4600560015324042,-0.3015271864337583,0.15345793454525758,0.6040772115225712,-0.30077842680719424
65,0.35839104385308174,-0.5858619519727561,0.05177503392646088,-1.2976061533959955,0.1994563514409946,-0.07845148340758223,0.8897977828941732,-0.11815668934287737,-0.27172088940263306,0.7000867490086402,0.15229020639849145
66,0.43359524826065066,-0.4703178665221728,0.2160048987287535,-0.33742612980834785,0.4139205187634234,-0.30481868220966124,0.14953808834072824,-0.062007607224508376,-0.30363566772963946,0.2800221821181017,-0.014874982717334895
67,0.7022645826034104,-0.4808524774231415,-0.04571726972434753,-0.7636557720426804,0.3230008543894254,-0.2268359689865438,0.1529542705016791,0.1501345871770674,-0.22181201383583016,0.5934772769681924,-0.18295806962723127
68,0.31090954729341513,-1.0729665860895397,-0.043012177411561936,-0.8969824489911546,0.3721494509679575,-1.1552047719153438,-1.2424641338625126,0.23184094199199556,-0.5591531786830519,0.2548022905864835,3.80008106611331
69,0.6549310445046492,-0.6476368605880909,-0.4548276361926602,-0.30550205614437953,0.49177176623083696,-0.15274300285143472,0.5778205548456885,-0.06288047185388379,-0.3713593607785928,0.7460447827706442,-0.4756187599427637
70,0.6763891360725154,-0.7432178783441827,-0.5849976198611078,-1.0406091333084868,0.6890801349624098,-0.2107680818492801,0.8930949315946002,0.2273991950218468,-0.30143727161842904,0.8329106936272437,-0.4378441062971392
71,0.7726623812131224,0.17021215223018737,-0.6920760900838636,0.6304119219382609,-0.42907869968389356,-0.1245157359566389,-0.004267154899068704,-0.5601966711774811,-0.7200904662534611,0.44463231099542133,0.512306051677407
72,0.5210586827232735,-0.891113482861182,-1.2500856113470231,0.24743646277549258,0.04245605466696256,-1.294632397671759,0.2140928563935196,0.1469436023951589,-0.7157491836958354,0.9625716429655604,2.017021373655828
73,-0.2622429168172604,-1.3996199288994375,0.3045816394934371,0.036746921834678314,-0.11651020735627071,-0.2859859220000751,0.6687743383612776,-0.2957627955142006,0.016121980941669722,0.3853252273288015,0.9485716626273608
74,0.2256744962279429,-0.5804490486988105,-1.1407473915431465,-0.5356583427595867,-0.313861707118531,-0.2502059998622115,0.3091683746932503,-0.29575325058619173,0.20149220045384197,-0.6172075987089283,2.9975482679023813
75,0.6728619096773927,0.2591413388705397,-2.2492873136613176,0.12431691531648603,0.7709320710289709,-0.1915200701390254,0.561875868524591,0.6715096513733996,-1.151791762075568,0.4776398441024967,0.054321546982041724
76,0.8452150288099989,-0.14720517659866417,-0.6083092052574479,-0.47529386483307823,0.017060578186451014,-0.38824348674586906,0.041812808881307006,0.1037267498858343,0.0666712303926027,0.17612303079405622,0.368442306484821
77,2.465492636681013,-0.4663063446883058,-3.146593672485195,-0.8549299559881383,1.9867532699297863,-0.18687587343750378,1.8748067222265448,1.990774233681778,-3.384224871605884,2.601668729802184,-2.880564874116283
78,1.8071209545254683,-0.9391223736877745,-0.3284253138055693,-1.6246112213483905,0.9886107472831669,-0.7138757949201295,0.7847304776516766,1.2706509663787182,0.09875929548411211,1.2381675406024377,-2.582005278163714
79,0.08846651724625954,-0.012584723636236639,-1.775927791160684,-0.3360500708316918,1.1723419245794378,-1.4656043654291475,1.3246428169846634,0.6128985440787145,0.6424866085012657,1.2640465487569719,-1.5147160090895484
80,0.4864852622512794,-0.11447565741694099,-0.16297594167332274,-0.34252143953371395,0.20388632420451192,0.03715192832678316,0.02926557518241868,-0.09917971658028613,-0.41564393975102654,0.6288158328666151,-0.2508082278763233
81,1.040676650785573,0.4728531995121026,-0.07594530849858172,-2.1990037825607462,0.8552508938825989,-1.1102700541544914,0.6672483687551134,0.19935208111040215,-0.16183574621256325,0.6864950558901652,-0.374821358509573
82,-0.5056775710771042,-0.5875440303306689,-0.6944868766339862,0.26285964260995165,0.6344755759632275,0.40500971714518386,1.2802791885783513,-0.042414403771157794,-0.300054466267051,0.665875787448071,-1.1183225636648135
83,-0.5857628561504438,-0.4364046932837029,-0.992703303805138,0.38549001646462067,0.9518175270860763,0.37354049466587913,1.4877725911298905,0.05920875662305125,-0.19659351572927353,0.6559063658180415,-1.702271382819009
84,0.7632888284105555,-0.6089329706575217,-0.08065712918813972,-0.9628901760414088,0.297457698463937,-0.17629720556258732,0.3022756392522119,0.2202133571532361,-0.14839530822431435,0.6597772243645768,-0.2658399579705506
85,0.7921072864745451,-0.36555387880842183,-0.024664255440190352,-1.0736107530716446,0.131689269510324,-0.12204464735655662,0.08745562151773978,0.2266143970972827,-0.149345499953756,0.4567316013191549,0.04062085871151755
86,0.5902352516993403,-0.4196045599011544,-0.23382455907083255,-0.6905207689413366,0.28895589352321416,-0.0600554056322089,0.2955828184646361,0.16276532113216824,-0.2054157096117617,0.5295978622398003,-0.25771614390184716
87,0.520780282192872,-0.49594560192730164,-0.04153072287152071,-0.5914370762658727,0.34993232817875786,-0.19433954301186063,0.28299550026962095,0.20268440078648275,-0.11719644406094964,0.5439536281804713,-0.45989675147068354
88,0.6452577945525011,-0.3931416209049772,0.12408994434108855,-0.610169775038818,0.20057034463812506,-0.6781312609509254,0.14339277295712982,0.19306995378303604,-0.06408342872409989,0.53560842146989,-0.09646314612294837
89,1.2091997626127426,-0.9508429095264415,0.012874111120678933,-1.2678282096938114,0.4763129667337207,-0.49184464674799777,0.44170207706500797,0.35236082615343456,-0.4485239282078224,0.981704744451168,-0.31511479396066644
90,-1.2705282319916478,-0.35771053408867104,-0.45073108603756395,1.0156795933583567,0.7777777769349097,-0.032131954377673466,1.882624180620061,-0.32352540335197943,-0.26395548129478463,0.8934771944424753,-1.8709760542134877
91,1.0223978729490417,-0.5357963439368101,-0.18338796261206003,-0.6267384447546513,0.2112881787354981,-0.4425904157134566,0.12186849795734389,0.29910252697438544,-0.2751335220533715,0.7733177472737252,-0.36432813481965454
92,1.1900359640840852,-2.8453645731670396,-0.7554633931970252,-0.963486398675665,1.1190514358965145,-1.0890420806647456,2.0275925297809216,0.532223728389037,-1.6469413702786762,1.3991343225984159,1.0322598352341605
93,-0.41983420655152237,-0.41176410400508967,-0.1674052283172216,-0.5578306901830237,-0.361225068302649,-0.3282582963679168,-0.0349264382588812,-0.5406213232576125,-0.22303000488998226,0.3265428693991259,2.718352490734797
94,-0.7197534447374583,-0.4404082299590506,0.21328717167429012,-0.4403334184092049,-0.5594861325185239,-0.6496747538728096,-0.31384117104544096,-0.7093957814885545,-0.9934140567172163,0.4740854466698554,4.138934370404156
95,-0.02267430660092229,0.01169500645903021,-1.4753578188717955,0.45522608977943735,0.36998432560417926,-0.30450503142665,0.738117109995466,-0.36914825774712057,-0.451712485189085,-0.06404759476836652,1.1124229627658533
96,0.2979852630165807,-0.7219935157894346,-0.30828047949589177,-0.8703776938319505,-0.15281349506487185,-0.6189847066187468,0.12028396192655766,-0.9338907397368565,-0.7244675870011354,0.8348900429184312,3.077648949677342
97,-0.9180290837394454,-0.0036057730334961846,0.3003988444518537,1.4652808845638043,-0.056015438352032376,0.21065524107667866,0.18185934441306806,-0.992247626831857,-2.017770254768222,1.2666881065975346,0.5627857556221381
98,0.07138750602709809,-0.5029131615269788,0.13468944070449318,-0.1837102132087729,-0.463292017386542,-0.14982915840700883,0.36267168968108265,-0.45382706511753135,-0.4711109024340052,0.4064435289295769,1.2494903527386052
99,0.14888709179115933,-0.11883013213787175,0.15987539320980604,-0.7196931681759184,-1.9668534946613092,0.02764954388643792,0.3841846396854809,-0.513619324570139,-0.4652586045669338,0.545013560960073,2.5186444945792457
100,-0.7006360308875523,-0.6769306281551497,-0.17595456674469112,-0.30547722287891155,-0.5605427474496478,-0.361382113257525,0.2733020486961957,-0.7811441444025062,-1.828533736537131,0.7053771588563897,4.411921982760555
101,0.7752437197201418,-0.2612450189126836,-0.09403162555255662,-0.8862386396568,0.20089083324682733,-0.19526558915895187,0.0711762049347513,-0.09261747097556938,-0.28960141714670584,0.680174213597442,0.09151478990409334
102,0.5526698237074701,-0.2721006165085331,-0.15474157137329492,-0.5539160154898628,0.24212704529070983,-0.2519565886409527,0.21529143998410838,-0.08635711451999484,-0.31190581157660624,0.6820118669732249,-0.061122457846249034
103,-1.0968237580880116,-0.21602292223820196,-0.9681975692447073,0.337870543996047,0.8797666607690235,0.460514783861921,1.2932934034028003,0.19183543514640533,-0.3469743962888643,0.4782977560167865,-1.0135599373332216
104,0.5302375232265835,-0.4565270342653287,-0.47028235532436735,-0.5378440468982726,0.3896311832909989,-0.18090229359113685,0.31701519791187316,-0.19696877436490823,-0.5461385914299717,0.5908432777035246,0.5609359137409884
105,0.6719760093833687,-0.2057487510709608,-0.22426638348959926,-0.4702653361209723,0.4758939587407456,-0.30353931960770275,0.18378740983502073,-0.14234800298064165,-0.43641684315623586,0.5637100991308888,-0.1127828406639253
106,0.6420115669531183,-0.2541870049073669,-0.23885891679818716,-0.38707158062059666,0.16009980236173416,-0.6725544039203069,0.2449946480512244,0.06274066707049553,-0.2303636719898705,0.5050604379666694,0.1681284558330738
107,0.8357307314236078,-0.3533639714555896,-0.2700404937333962,-0.7151624431620274,0.168700465271181,-0.26586911027470084,0.07987418098251098,0.051866120387019876,-0.091061259251763,0.6518188390023418,-0.0924930591892057
108,0.7452024355922395,-0.36972736678798945,0.02154618524571994,-0.44753265484396465,0.2653485245692657,-0.2870768781058013,-0.15671661846112706,0.018409747725743664,-0.39372240925734037,0.7617488659167337,-0.157479831593486
109,0.014504510264142567,-0.021193116125210132,-0.43721592946074184,0.0554547576363702,0.5929375189909014,0.05375857610372625,0.2736226742530232,-0.3095965673632297,-1.1734855015289125,0.8508340577688194,0.10037901946108851
110,0.4855937626541511,-0.44969141627608167,0.29550950036423274,-0.9724190632085961,0.1466609184960781,-0.09371830826492378,0.07733233209489754,0.29727547245512476,-0.04918216908173534,0.34811010200401604,-0.08547113123716166
111,0.4185961241125451,-0.4267639342797773,0.035560057586298655,-0.6715254802100068,0.16162574774643357,0.04243587880471811,0.12908053571225508,0.31007286668196965,-0.06555072255012107,0.33030469738986845,-0.26383577099420297
112,0.2506253708222417,-0.5761747931724095,-0.1736259207182842,-0.28542731595229576,-0.25463539520663137,-0.030041943632518553,0.19562178096129745,0.34943602025059395,0.018626794532868196,0.323154202295278,0.18244119981984408
113,0.3500300341436722,-0.5341021309383476,0.2507099118619083,-0.8490618668829608,0.1367174910560669,-0.01585146760114764,0.27129505665223874,0.5333865648840295,-0.08889044219097997,0.320633436606518,-0.3748665875910251
114,0.6108583984551057,-0.8558283596985179,-0.025013630492201955,-1.0208587463590257,0.5665185849096659,-0.16584890806823438,0.5914169466691703,0.5624304242912412,-0.20684686033976174,0.6153626846820739,-0.6721905340495393
115,0.8344248729827637,-0.934466756665068,-0.18525494875785675,-1.1880928761403657,0.6120112187284157,-0.39941912059758344,0.6809474293674231,0.562330006600666,-0.3101750990939607,0.9825232052040302,-0.6548279316284944
116,0.5513523814123751,-0.679792227337467,0.1596373642098987,-0.8360117259103621,0.34856591129333747,0.014104698221306222,0.1885936596068145,0.37932672002137036,0.11907618681739063,0.2604934736928124,-0.5053464420274958
117,0.5064155839670654,-0.6812319203280142,0.05327569732363102,-0.7949307621922506,0.3305179047977287,-0.02706722978731424,0.3070530007289438,0.4854419249959907,-0.17095561169003481,0.38549863653528504,-0.39401722435103537
118,0.37094718811799243,-0.7778133267637815,0.08074165482807238,-0.8009831728563128,0.42931366899308276,-0.12787587461216443,0.4364677519935931,0.5753846423097624,0.0688574965260269,0.31382533625760267,-0.5688653647938899
119,0.4174925680110988,-0.7805394622471358,0.20626417709024736,-1.0049646164219066,0.4766922511330556,-0.14175348086258133,0.4622328129475477,0.5693070999833694,0.01897519183372509,0.34030528940146,-0.5640118308688944
120,0.587540425823085,-1.0494158909705906,-0.11112743556795657,-1.092387936803257,0.4388628708397593,-0.20154881570445227,0.7431639582269294,-0.15388969623034932,-0.14650439511338798,0.6174156316231176,0.3678912838770927
121,-1.9444576336365635,-0.8465961494737959,-1.2491637725802542,0.8372949524736946,1.1563902959156422,0.7541292821054437,2.424878090044773,-0.10497133140101766,-0.24105696701609158,0.7062601808652085,-1.4927069472970573
122,-0.3233170816709352,-0.613411394501858,-0.7695702210721604,0.22896570696935914,0.4119874582946883,-0.11945560914936415,1.5713634128046925,-0.17181927930652652,-0.30932415094225796,0.42265393775756976,-0.3280727791832234
123,0.49322231585742493,-0.9275097694904453,-0.3907779762365644,-0.6840343596982583,0.5716490217076462,-0.2555011018122393,0.5320628929657367,0.5513955041729419,0.015760365788197284,0.4625279108620939,-0.36879480411655763
124,1.103194831889339,-0.5784967836622941,0.5698268865568048,-2.7333617095658576,0.7209271162622746,-0.5090988547418616,0.40475295548476,0.7335155033618386,0.22469654607011336,0.7665187894862857,-0.7024752811414223
125,0.7107115874380989,-0.8508608045274855,0.12100638254199314,-0.9712066189741462,0.47025816649640184,-0.20566626749133832,0.28448064297456277,0.36255231987825454,-0.08158637890675902,0.5940810423841114,-0.43377007181371496
126,1.350468820861118,-1.2018518915988372,-1.2942602334191198,-1.7609475618246617,1.3406189705751097,-0.9696441142767716,1.533064112775497,0.6063939775521203,-1.4753146481601862,1.8530724679119062,0.01840009960380984
