,DKO_Sham_126_Acetyl_norm,DFC_Sham_127N_Acetyl_norm,DFC_TAC_127C_Acetyl_norm,DFC_Sham_128N_Acetyl_norm,DKO_TAC_128C_Acetyl_norm,DFC_TAC_129N_Acetyl_norm,DKO_TAC_129C_Acetyl_norm,DKO_TAC_130N_Acetyl_norm,DFC_TAC_130C_Acetyl_norm,DKO_Sham_131N_Acetyl_norm,DFC_Sham_131C_Acetyl_norm
6294,352.70395359664235,247.56492750776513,326.9808870817547,287.2960468080214,403.82976395305144,350.58203104914656,404.83319016909735,375.51843328296724,354.8649203185999,364.05469360644173,292.1172778161729
6315,19.800923710688696,17.930628494389573,30.833319109346714,15.828042214155758,29.977216122549613,24.878000421836706,38.910101932597904,27.816180243182757,29.789573579877395,30.79648716263795,24.053572738751658
6317,121.5662479737955,69.68494255774131,88.34576762767907,65.47571419524864,112.68413974123865,88.47824417808035,118.65179231298373,74.68825019841604,93.32866405538627,144.77523862023614,143.25238875523212
6323,2.189525218008846,5.297685691524192,6.462072867228354,10.134501849351528,8.087378450328133,5.516878754633244,6.364924081566941,3.9737400347403944,6.029913685352826,6.032301609176505,4.721627241310511
6324,26.17910586749707,22.718921330959517,30.27942714929857,27.556735365652468,27.820581869128777,20.089766031022947,28.822297727850298,24.56493839657698,14.579791298912802,48.78756213737489,364.8125198710668
6325,68.25606875271055,57.15387832586676,75.88319852659582,54.657987502120605,59.846600532428184,38.82633538638113,71.69546559802762,54.729237751197246,48.32930819454429,97.25763471637208,695.8609506014415
6328,2.7607057096633274,3.0563571297254954,2.492513820216651,14.347721719306657,8.5187053010123,6.24552311845273,14.291055956725772,1.8965577438533698,5.039927856414302,9.313027045746184,19.510120110320788
6329,4.569443933235853,5.603321404496741,6.739018847252426,8.768052161798513,6.793397898275631,8.015088002014338,12.249476534336376,2.077182290887024,4.859930432970934,11.323794248805017,228.1525917923815
6332,55.88049143353012,68.86991398981449,129.42608799791645,149.39849917246298,94.35274858716154,72.23988407010324,145.0722318968465,85.07416165285116,83.15880963083599,203.1933173617349,2851.8628537515483
6336,138.13048223177546,97.39591386725245,99.51592215531664,88.7053588836499,148.37643663535346,103.46749966236689,134.5040560633014,69.45013833444007,109.16843731840265,151.5483491989606,104.05397392171088
6338,61.021115858420444,45.437842661919035,75.14467591319828,68.77796760683509,89.82381665497779,89.62325674979667,99.67711297548229,85.43541074691846,81.71883024328903,72.07012975174034,50.95793928357759
6344,89.38974694392637,84.76297106438707,65.26693595900637,97.24566943085624,90.362975218333,58.70791731345566,95.11358250190598,43.07895446752654,71.90897066562549,96.51682574682408,92.2944494716545
6353,4.855034179063093,10.085978528094135,16.155182168070883,28.01221859483681,7.7638833123150075,6.24552311845273,17.53356445110893,4.3349891288077025,12.689818352757438,24.446695995083733,341.5607328902735
6356,89.58014044114452,77.32583538205505,71.35974751953596,108.74662096776078,103.302780738858,91.39282163335828,139.30777235127644,47.95581723743521,85.13878128871303,110.48636631544336,404.6345458496668
6390,36.46035471727774,2.2413285617986967,7.015964827276498,2.2774161459216917,20.05669855681377,2.8104854033037285,24.49895306867275,23.571503387891884,4.949929144692618,30.902317015430516,7.8396829667042445
6513,52.54860523221231,2.4450857037803964,4.6157663337345385,5.921281979396399,28.898898995839193,1.45728872763897,25.099417604669632,24.113377028992844,0.6299909820517877,42.86109038099096,1.5144842094769562
6514,386.4987993528659,8.354042821249687,3.6002977403129397,6.946119245061159,197.97902446403268,8.535548261885397,161.64505309036042,222.80037876601253,5.1299265681359865,278.1208531388747,17.63928667508455
6515,67.87528175827423,20.17195705618827,20.124741215082587,14.689334141194912,43.132685068416706,17.69564883561607,40.9516813549873,36.39584622728133,15.029784857521221,78.73741047767228,50.868851977137766
6519,43.4097173657406,1.5281785648627477,6.369757540553663,3.643865833474707,20.272361982155854,5.620970806607457,29.662948078245932,25.016499764161114,6.299909820517877,37.67542759415502,4.810714547750332
6527,20.467300950952257,9.067192818185637,10.431631914240057,9.45127700557502,15.743430049972098,8.015088002014338,18.85458643030207,11.37934646312022,5.399922703301038,22.118439233647184,10.868651385658156
6535,45.31365233792221,5.603321404496741,3.138721106939486,8.312568932614175,35.58446518144378,7.078259534246427,32.30499203663221,26.280871593396697,1.0799845406602075,52.27994727952971,8.37420680534317
6548,23.989580649488225,6.0108356884601415,3.231036433614177,5.238057135619891,16.066925187985223,2.7063933513295164,11.889197812738248,10.205286907401467,1.8899729461553634,20.425161588966063,10.33412754701923
6555,15.326676526061924,9.678464244130735,0.09231532667469078,4.5548322918433835,12.616310382511886,2.0818410394842433,10.448082926345732,8.037792342997616,0.3599948468867359,22.541758644817467,6.948809902306034
6562,234.27919832694653,120.92986376613877,92.49995732804015,83.58117255532609,160.5614201671812,90.768269321513,159.12310203917352,117.04470647780796,98.00859706491384,214.51711161053993,116.79345874260527
6578,23.89438390087915,6.52022854341439,6.369757540553663,2.6190285678099454,18.223559441406056,5.725062858581669,11.408826183940743,15.353086497860613,7.01989951429135,25.928313934179716,45.52361359074851
6594,205.0537965039589,106.46310668543809,85.57630782743834,84.83375143558301,164.76685696135183,105.34115659790271,178.57815300547244,119.30251331572865,93.41866276710796,223.83013865628612,116.97163335548493
6597,728.9215040997276,343.73829852312736,282.3002689712044,197.67972146600283,445.5606367567446,290.6250091120003,422.3667546202062,372.71875280394556,293.6657963478548,645.0329527707157,314.74545365188743
6598,121.9470349682318,79.05777108889947,64.62072867228353,77.31827815404144,86.26537013683341,68.80484635495424,94.39302505870972,84.80322483230069,76.76890109859642,121.3868411530781,83.02936960191313
6622,2.951099206881488,1.7319357068444474,5.538919600481446,3.1883826042903682,8.410873588341257,1.6654728315873948,3.242508494383159,5.9606100521105905,6.209911108796194,15.662818213300401,5.077976467069795
6625,29.8917790632512,4.075142839633994,11.262469854312274,2.73289937510603,9.812685853064801,6.8700754302980025,9.6074325759501,7.766855522447133,4.589934297805882,25.399164670216862,11.492262530736904
6631,1280.967449283784,234.4225918499455,175.39912068191245,139.94722216688797,734.9809535658208,172.37643806929535,794.5346740310732,596.9641279462273,166.7676128202804,1311.9726850694935,183.07441473383207
6634,107.47712917965163,26.488428457620962,17.724542721540626,10.362243463943697,60.27792738311235,20.61022629089401,52.12032172452929,55.27111139229821,19.88971529049216,85.61635090918935,25.38988233534897
6635,57.498836159884476,14.161121367728128,14.031929654552997,14.11998010471449,28.898898995839193,10.61738930136964,40.711495540588544,28.267741610766894,8.459878901838293,58.20641903591365,12.91765943377404
6637,991.8549237580073,521.1088906181969,402.8640856083505,395.4733137393018,582.2912484236256,382.3301069012813,607.9102962432426,479.8291091949025,378.174586654516,984.7467802348664,728.5559920648558
6639,5.521411419326655,11.512278521966033,1.1077839200962891,20.724486927887394,14.449449497919597,6.661891326349579,46.716140900557356,4.42530140232453,5.1299265681359865,21.906779528062046,1.5144842094769562
6640,788.4194719804028,320.2043486242411,255.52882423554405,241.40611146769933,452.13837122967817,158.53219515672512,544.1409625203738,415.9783318185058,220.76683985329078,835.3150280917571,271.6271973350141
6642,11.233216335871472,3.6676285556705945,0.46157663337345384,8.19869812531809,16.174756900656266,3.122761559226365,27.981647377454664,13.004967386423107,1.7099755227119953,17.144436152396384,9.710516401940485
6646,1651.3779981217153,589.5712903240482,460.74579543338166,374.86269761871046,946.6546055390756,484.54850193995765,939.0064413919229,773.3439981245907,415.3440545955715,1603.639759365817,474.92443063068555
6651,184.96728254744295,71.3149996935949,61.57432289201874,59.55443221585224,122.06549874361929,73.28080458984537,126.57792418814256,98.80162722740889,52.82924378062849,214.3054519049548,748.0661121751766
6653,12.185183821962275,4.992049978551643,5.354288947132065,8.768052161798513,8.842200439025424,4.892326442787972,15.612077935918911,7.766855522447133,4.049942027475779,16.403627182848393,14.343056336811175
6655,1200.9069837035474,615.6522044977056,485.4863029821987,495.79349496715224,681.7120875063262,510.5715149335107,687.6519866236284,617.3747017610303,522.9825138147055,1188.998396124527,601.9629296138703
6658,11.614003330307792,12.327307089892832,9.877739954191911,19.13029562574221,13.263300658538139,12.907414444802308,25.94006795506527,6.412171419694726,8.009885343229874,27.09244231489799,104.76667237322944
6660,382.59573265989354,63.9797425822537,64.43609801893415,80.96214398751613,324.46562342716464,58.187457053584595,493.8220344038351,241.5853316575126,55.70920255572237,523.9636011760155,128.8202451119811
6661,190.5838907153787,40.445792683367394,51.69658293782683,39.513170131741354,175.98135507914014,48.50689621998287,297.8304098544531,132.66872979621905,42.83938677952157,276.8508949053638,63.341074878712696
6671,1111.9932205026664,570.0106046938049,492.9638444428487,359.9456218629234,538.9428999298668,403.04442524414947,530.810649821243,472.96537640762375,428.573865218659,948.0238213158444,615.8605494184823
6672,36.841141711714066,13.44797137079218,12.18562312105918,7.629344088837668,11.969320106485636,7.598719794117487,11.408826183940743,13.095279659939935,7.01989951429135,23.705887025535738,15.857540546288131
6678,571.5612786489179,109.21382810219104,89.63818220112474,62.856685627438694,292.43960476386525,100.96929041498579,267.807183054609,244.74626123060153,81.71883024328903,483.21910785087584,111.8045695819753
6681,554.9018476423288,331.00347714927113,301.7788028995641,282.3996020942898,344.0909951332943,298.7441891659889,366.8838314940944,261.0927827371473,263.06623436248225,560.4749003894522,308.95477873329907
6685,13.422741553880316,1.7319357068444474,0.2769459800240723,2.8467701824021145,13.263300658538139,10.09692904149858,5.76445954557006,6.683108240245208,2.339966504763783,14.604519685374697,5.167063773509615
6686,103.57406248667932,63.77598544027201,58.34328645840457,51.81121731971849,75.69786229507133,55.37697165028087,85.74633574035464,51.47799590459147,50.66927469930807,124.45590688406263,126.14762591878647
6688,52.83419547803955,37.28755698265105,24.648192222142434,83.58117255532609,67.93397898275632,32.99718047582525,153.47873540080283,38.47302851816836,24.929643146906457,86.03967032035962,28.775199980062165
6689,6792.3832100064865,3084.7812510319427,2473.312232268315,2224.807832950901,4168.558348437133,2274.931795896407,4431.3081827497845,3226.94784502975,2156.549130274991,7144.150042615249,2501.927914055932
6690,210.95599491772185,11.614157092956884,0.3692613066987631,7.287731666949414,123.898637859027,9.264192625704883,132.58256954811137,98.35006585982475,5.6699188384660895,211.55387573234796,6.50337337010693
6697,1278.2067435741208,159.43996360068002,34.24898619631028,98.72598992570533,777.6823117835532,102.21839503867635,932.0410527743591,623.2449995396241,64.43907759272571,1314.9359209476856,125.52401477370773
6699,308.34226874481095,70.19433541269555,66.74398118580142,82.55633528966132,369.6471110363312,60.58157424899148,545.3418915923676,227.6772415359212,62.36910722312699,549.0452762878544,108.68651385658157
6701,588.4111031527251,189.39226347198988,111.14765331632769,147.6904370630217,362.4223862873714,158.63628720869934,388.7407406043809,299.2045621612483,125.8181989869142,596.8803697500963,138.2634995946021
6704,212.38394614685805,65.50792114711645,63.9745213855607,53.06379619997542,125.94744039977678,56.417892170022995,127.29848163133882,114.1547137252695,49.139296600039444,208.37898014857086,65.65734484614805
6705,83.20195828433616,20.17195705618827,12.924145734456708,10.134501849351528,35.58446518144378,6.141431066478518,51.639950095731784,34.13803938936066,11.969828658983968,73.86923724921404,18.441072433042937
