A	Coef.DKO_TACvsDFC_TAC	Coef.DKO_ShamvsDFC_Sham	Coef.DKO_ShamvsDFC_TAC	Coef.DFC_TACvsDFC_Sham	Coef.DKO_TACvsDKO_Sham	t.DKO_TACvsDFC_TAC	t.DKO_ShamvsDFC_Sham	t.DKO_ShamvsDFC_TAC	t.DFC_TACvsDFC_Sham	t.DKO_TACvsDKO_Sham	p.value.DKO_TACvsDFC_TAC	p.value.DKO_ShamvsDFC_Sham	p.value.DKO_ShamvsDFC_TAC	p.value.DFC_TACvsDFC_Sham	p.value.DKO_TACvsDKO_Sham	F	F.p.value	Res.DKO_TACvsDFC_TAC	Res.DKO_ShamvsDFC_Sham	Res.DKO_ShamvsDFC_TAC	Res.DFC_TACvsDFC_Sham	Res.DKO_TACvsDKO_Sham
1840	7.09901490615812	-0.0816975926527226	0.385964696617522	0.11970513955465	0.266259557062872	-0.201402732207373	-0.482676406435549	2.03957362471641	0.632564189207708	1.57308437139053	-1.06428309157779	0.640716055609446	0.0714474256341617	0.542572193660236	0.149753998423374	0.314603933524985	1.57099531857291	0.262480879578137	0	0	0	0	0
1951	3.226871314812	0.427765134716941	-0.990092961591254	0.623151297138563	-1.61324425872982	-0.195386162421622	0.450475738764323	-0.932581913856412	0.586954611184785	-1.69889348214296	-0.184036861548199	0.662900430593661	0.375098638825217	0.571496004400138	0.123164551277954	0.858017213199608	1.03414416489251	0.422424959739138	0	0	0	0	0
2004	6.66881908401547	0.129562232720948	0.267985899494175	0.108042914941243	0.159942984552932	0.0215193177797053	0.676679007708672	1.25187572252955	0.504714249748082	0.83535192165411	0.100525854325396	0.515426957023364	0.241811592807743	0.625745472870699	0.424891719038431	0.922105160346514	0.903389175537407	0.476327568779285	0	0	0	0	0
2139	5.10379942067011	0.108984529005655	0.191170304317666	0.0133460036200805	0.177824300697585	0.0956385253855743	0.594741446956399	0.933101265525787	0.0651417745661772	0.970408211750901	0.46681114720626	0.566497451271891	0.374844414084195	0.949468676332196	0.356908572598593	0.651601138801523	0.846508726977427	0.502037764846458	0	0	0	0	0
2156	2.69531461058247	-0.887715569886102	-0.279380990063074	-0.179393579157229	-0.099987410905845	-0.708321990728873	-1.18502211728537	-0.333575744894964	-0.214192621993488	-0.133474389086956	-0.845723381642838	0.266009443388519	0.746251890696033	0.835115861669368	0.896721158525037	0.419372192626952	0.706822778353403	0.571454684927818	0	0	0	0	0
2169	2.47796501855836	0.193785837860275	0.1416868795932	0.67571010753814	-0.53402322794494	-0.481924269677865	0.470502063778277	0.30769052797418	1.46738780854539	-1.29658097633944	-1.04655796928052	0.649060908886568	0.765238424351054	0.175936514422603	0.226663366004088	0.322284268806189	0.976524995869857	0.44531571453716	0	0	0	0	0
2217	3.83347541738713	0.180231857161649	-0.519269888929635	0.151584603691536	-0.670854492621171	0.0286472534701132	0.352073261695393	-0.907276410312063	0.264850972544009	-1.31047825317755	0.0500529259403795	0.732793058925067	0.387636991978449	0.797021291795232	0.222118579985547	0.961160817028418	0.637518268391132	0.609351791196616	0	0	0	0	0
2315	4.93603294557857	0.0368144768127774	-1.50160156474508	0.040035258825168	-1.54163682357025	-0.00322078201239062	0.0417762642892049	-1.52409021467514	0.0406348445886068	-1.74941579930556	-0.00326901786994314	0.967578638862275	0.161428369767728	0.968463913476478	0.113753628619768	0.997462194999139	1.43915049568842	0.29414227290432	0	0	0	0	0
2327	4.50979703456998	0.479176725981684	-0.723744180579059	0.396547375008199	-1.12029155558726	0.0826293509734857	0.555802628656774	-0.750853066540059	0.411400630973076	-1.29943913736992	0.0857243529267718	0.591736297337073	0.471695719134699	0.690291912123387	0.225722374116742	0.933540637490885	0.575897597029126	0.64500730844308	0	0	0	0	0
2466	6.00804693199736	-0.154661677505581	-0.19081499641141	0.165706896951279	-0.356521893362689	-0.32036857445686	-0.526129131877333	-0.580586763147205	0.504191141898938	-1.21281856808649	-0.974775343427205	0.611369207621491	0.575601886580532	0.626098776920602	0.255719804697301	0.354851002986279	1.10113522456402	0.397423523725673	0	0	0	0	0
2469	2.88446020785144	1.07454572616178	-0.968446222850554	1.90854320970752	-2.87698943255808	-0.83399748354574	0.809628726133659	-0.652651755918832	1.28619849783316	-2.16770048279108	-0.56204455056459	0.438794688389101	0.530108703782838	0.230109171301735	0.0579839880342692	0.587649928104239	1.67192341081159	0.24090460846527	0	0	0	0	0
2569	5.89366160849058	0.479361082309119	0.294109840816503	0.54602164736202	-0.251911806545516	-0.0666605650529011	1.93614789745554	1.06250334566201	1.97256176643197	-1.01747624616887	-0.240818441150416	0.0844518171091207	0.31536868945396	0.0796357744253858	0.335194338975173	0.815029858906217	1.79263149057438	0.217767275876511	0	0	0	0	0
2770	2.69398888480604	0.890348467058465	0.464206690713685	1.02211216197049	-0.557905471256804	-0.131763694912024	1.90571450052819	0.888698019785166	1.95677716955132	-1.19414879211365	-0.252254301996084	0.0886868903376494	0.397030900281947	0.0816905541938761	0.26259467516267	0.806445468489473	1.72110168449523	0.23114614307188	0	0	0	0	0
2835	2.171641239199	0.148518395035695	1.17937288572853	0.519948387087594	0.659424498640939	-0.371429992051899	0.287395325405659	2.04124711980972	0.899921611252439	1.2760407107943	-0.642867417643349	0.780242029877439	0.0712536070420764	0.39133673882512	0.233522489840485	0.536158136583885	1.57213289041633	0.262225446527976	0	0	0	0	0
2953	6.41702759136773	-0.878877442447727	0.160590135058405	-0.189232626038374	0.349822761096779	-0.689644816409354	-1.71156754619381	0.279723904719094	-0.329614823702905	0.681261409037436	-1.20125772884584	0.120738969489695	0.785938744577648	0.749145888310728	0.512655180413556	0.259959469691955	1.05697652979628	0.413713750248356	0	0	0	0	0
