,TAC-MI_126_Acetyl_norm_log2_ro,DKO_127N_Acetyl_norm_log2_ro,Sham_127C_Acetyl_norm_log2_ro,DKO_128N_Acetyl_norm_log2_ro,DFC_128C_Acetyl_norm_log2_ro,Sham_129N_Acetyl_norm_log2_ro,DKO_129C_Acetyl_norm_log2_ro,TAC-MI_130N_Acetyl_norm_log2_ro,Sham_130C_Acetyl_norm_log2_ro,DFC_131N_Acetyl_norm_log2_ro,TAC-MI_131C_Acetyl_norm_log2_ro
23,-0.5743556836672798,2.1058226238266036,-0.37682348635486096,2.486175534737976,-1.46267935107548,-1.7245206842887701,2.445902865067967,-0.23501207258096413,-0.5528759562568277,-1.2495015312035593,-0.8621322582048057
24,-1.0040012269351037,2.6345600458708995,-1.1878981362587089,2.8748870389866443,-0.6320689102462307,-2.417200633390388,2.592183877755625,-0.7115585908178161,-1.6378733281372058,-0.825112176969514,0.314082040141793
25,-0.4668655749817052,1.572026804235013,-0.8675927010039004,1.9146212945683132,-0.13306696337067603,-1.4783243047716037,1.6542558934404612,-0.7750364020320579,-0.9264074956214943,-0.3165589130079214,-0.17705163745442754
26,-0.41494753298063625,1.1332664920802724,0.11147416977443747,0.2350370737478178,-0.6368448689798849,-0.7023836436587207,1.0142901459165294,-1.3316069170622447,-0.06758103538891014,0.44410734235839966,0.21518877419291993
27,-0.5538722292436549,0.1934426299440366,0.34397711139709664,0.31849152607384834,-0.17962453665344302,-0.8993284805115236,0.035926124636499246,-0.9512637023331565,-1.0647537427706473,0.05164945953418876,2.7053558399267654
28,-1.054207406801423,0.13596948705005518,-0.5189781341124888,0.8060002862101423,-0.5470654437138656,-0.4939788252061703,-0.055813964753969714,-1.0659785588485895,-0.5632381246404736,0.2891799666621351,3.068110718154648
29,0.1680082584958802,0.9389172835592867,-0.48978302472785584,0.8657688016251792,-0.2182896283367417,-0.7300932177120347,0.0010279916548587842,-0.13575866812141646,-0.2330738418805014,-0.5091569482430702,0.34243299368644475
30,0.2279087905733359,0.11666734994544292,-0.04630641479509556,-0.3784820122778001,0.16950372228151345,-0.3738317623713616,-0.025459229732549105,0.008248485122853921,0.2433977811447301,-0.0011527252568113155,0.05950601536575029
31,-0.1700924204580483,0.345635218847161,0.10758064352996088,0.20499416361451406,-0.07631795430478094,-0.8313217648252862,0.44446166610841864,-0.6745384556944987,0.17524916180509909,-0.40522413254503364,0.8795738739224923
32,-0.7376833293810696,0.1129938978802918,-0.18621331505672867,-0.09406758304080798,-0.36466870785793803,-0.6933197058717653,0.2041971039385242,-0.5592564732410614,-0.8514114446578955,0.24654579916660202,2.922883758121841
33,-1.0208146099224988,0.39761582802779527,0.680393416012036,1.2714743424902633,-0.25880259876116973,-0.6862317512531704,0.5172008354558502,-1.1213637034853061,-1.6114893219812059,0.24149999814934198,1.59051756526806
34,-0.02988944300435703,-0.16589956099832381,-0.03854740476128038,0.0641027636894198,0.017155708772648826,-0.16333238846181608,0.012029432660536354,-0.18196883720724655,0.5194151881927964,0.07119574594888833,-0.10426120483126633
35,-1.6345746546481434,-1.3706541657534745,-1.36673595076471,0.624882905297246,-0.2400663158766374,0.9784576622416661,0.2977197298422518,-0.9277688261533468,-0.2728441118459637,0.1706672343476412,3.7409164933134664
36,-0.6764832438548578,0.6912730560243512,-0.3430280512173747,0.2367772064400242,0.232519964669458,-0.43596711876999494,0.22314495171521553,0.1568784721245633,-0.1438026942096009,0.4485606083024818,-0.3898731512242626
37,-0.7587733022641663,-0.0017795721360007732,-0.6797381744633038,-0.24790325612650754,-0.2368411945758444,-0.7708945579338078,-0.1291995405260069,-0.43327790551486434,-0.37369144469285676,0.5777892973220782,3.054309650911285
38,-0.2929957952601403,0.13874072103218715,0.08506073521264845,0.34117940611289654,0.18264930623677156,-0.22548850764646922,0.3123172666166072,-0.6109017202620968,-0.030595047301298806,0.06019400546394493,0.03983962979493594
39,-0.9389808462811575,0.619682908174644,-0.7586049836480631,0.9293374820827527,-0.7860989743061522,-0.7768298446647162,0.6978576546830668,-0.8057327552352671,-1.001989203950115,-0.11744514994472155,2.938803713089725
40,-2.197597582575348,0.5654246703866397,0.8128532786154339,1.2391003623141148,-0.5645493998907964,-0.45048408023775055,0.23719714244423074,-2.6607167555228637,-0.4912188683857224,0.4662884571748953,3.0437027756771626
41,-0.10619126894689135,0.6752544559339642,-0.7004391265385275,0.23650263690311402,0.26055362501028245,-0.42846382948050454,0.6123964220732789,0.28464802289926006,-0.7217406496446279,-0.36527403281874005,0.2527537446093824
42,-0.3132769667090525,0.6173306638186311,-0.8952892951220708,0.9737102742759296,0.277651493696232,-0.44467021316408584,0.8804759686895984,-0.23066203534034901,-0.4854050013120581,-0.19235326383203954,-0.18751162500073715
43,-1.5180627951393784,0.8024412221216579,-0.4797059373787125,0.5365749729175131,0.7097956742226765,0.36982936298101476,1.2344105517662047,0.42578223065626775,-1.9636871743948028,0.4846251580626233,-0.6020032658150658
44,-1.04043109133866,-0.07960702260098174,-0.2892023273998454,0.29562638976604294,-0.45117308629983466,-0.5343639821793849,0.140344943356844,-0.5595321683565482,-2.291305804326765,0.6619616983988221,4.147682450980295
45,-0.20593218621321618,-0.20451351407071616,-0.26656442308391615,-1.0866789295901387,-0.21142918794381416,-0.5975656806184015,-0.3187256912513581,-0.5214941707468732,-0.2954127552433645,0.21024392474673004,3.4980726140150677
46,-0.894492830805178,-0.030072678876215342,-0.3941266775262138,-0.3159577895078245,-0.3841687647830252,-0.9762928926078747,0.045045226011841244,-0.48969659171019764,-1.153293370846927,0.4414723063389214,4.151584064312689
47,-0.33513102522556704,0.6175086129812484,-1.3860807086989286,0.7040280107623906,0.417947861165755,-0.7944684003553961,0.778913796103931,0.028600899510319078,-0.14332548386569943,-0.005800688690435596,0.11780712631238721
48,0.1286897337777222,0.7126847781901446,-0.14814135711196696,0.6887549041513465,0.22216731855513183,-1.5456605323229575,0.7655282347419461,0.21185259338730278,-1.656784648362327,0.3310472140550882,0.2898617609385661
49,0.5724299584106971,-0.0908528588529407,0.22646348675885353,-0.8448175509926452,0.04001864178488912,-0.5113522612832515,-0.4952756570989072,-0.06558294238607676,0.30536541682553064,0.2755943238341292,0.5880094429997111
50,0.17196698920057418,-0.2530566012080193,0.43849949558338297,0.3439617078956245,0.10259780430359067,0.9146345865069794,-1.2176667211963927,0.2189750840516247,-1.032990797249511,-0.10405262388566427,0.4171310759978102
51,-0.6692333842091589,0.8342682297992186,-0.45794144479337096,0.46850395226351793,-0.032835812931271136,-0.45451080075197314,0.5964020604417,-0.2146396595549076,-0.17548859305420894,0.010193506436862343,0.09528194635358123
52,0.1285892932733077,0.5065788051951046,-0.8434724188070692,0.487352523574085,-0.1636872680838657,-0.39099577855606427,0.6497506329407754,-0.1865538510655398,-0.07897734567953485,0.07235324902075924,-0.18093784181195804
53,-1.280873410551717,0.6260720363563888,-1.4224256428059852,0.8766217384482182,0.27338152564156104,0.2064337088063155,1.0409877857014038,0.040810496568523646,0.16569892065834368,0.6960877175319156,-1.2227948763549765
54,-0.5437194056604442,-0.0011821591576541834,-0.5402889721474349,0.48351675797342164,-0.14765560038689607,-0.10320826698137253,0.1486982939834105,-0.5219835687424244,0.0022275930135515765,0.19933951394926375,1.0242558141565814
55,-0.684990964858069,2.485603005411196,-0.5213952166782598,1.4934807743584368,1.6381694492728536,-3.5758379520757733,1.2861095577406765,-2.7024021717540587,-1.4836903955899259,1.82740915563737,0.23754475853555457
56,-0.20779200532531128,0.27524174456772155,-0.2851532850865226,0.19814130155704168,0.15428929686179904,-0.7476130920851078,0.6392036102877876,-0.2387497440592492,-1.9727322531167597,-1.2939009173889766,3.479065343787588
57,-0.6280214067643066,0.61310188872655,0.059689869816781815,0.8494229011329657,-0.1187733229040866,-0.5689149838762164,0.14203586297747073,-0.2427220486212911,-0.3810199549697928,0.023010291588081433,0.2521909028938589
58,0.8800521488025352,1.761491411872461,0.931161687937395,2.0092096246320676,-1.8914629945362478,-3.3963407190882897,1.8428378162184251,0.17110366475439864,-1.7647813874028855,-1.501103026903977,0.9578317737141342
59,0.0281378808255055,2.0973329346177225,0.5779902462818138,1.9283959992292505,-2.381544380406178,-5.679971227490794,1.4344008520796399,-0.19196131114251047,0.5730764809408804,0.10279173543510645,1.5113507896295877
60,-0.5776020145178036,0.4794484220862252,-0.057464473930513016,1.1406023914693018,-0.16477538325066465,-0.1809024903375418,0.35803161689820406,-0.40877715957567284,-0.5180682335069213,0.20593009061204626,-0.2764227659466729
61,0.8608815300342036,3.060437965201927,-1.7447665020872454,3.075507213699629,-0.7022515017939359,-2.4049012634582745,2.740652100566383,-1.1110850663846317,-4.076333436078259,-0.9025914650887503,1.2044504253889476
62,-0.6400150159747304,2.0279758442112437,-0.9038353957711118,1.6367067887826074,-1.2813732151083719,-1.264615753990809,1.7099606981979498,-0.7702492808894243,-0.671174521113219,-0.42640382669865673,0.5830236783545208
63,-1.117195505327019,2.2020387527567005,-2.4950495508359674,2.3166119914822785,-1.0882928563090697,-0.13442305036356705,1.9985475911751207,-1.250954020652959,-1.2967800750545333,0.07310142046536638,0.792395302663631
64,-1.2259943052979558,2.3770885525608842,-1.3485912955648294,2.5434327908580765,-0.857374247949116,-2.0538273070925293,2.240704862953845,0.09044112406856453,-2.359775185412345,-0.3124849404066943,0.9063799512820818
65,-0.029984128725385695,0.2780249785746811,-0.09208607869603602,-0.6067657319633097,0.21731408712336053,-0.08355996601496818,0.26534988263150305,-0.8526178733826564,0.2615398345331035,0.6387237196476026,0.004061276272094627
66,-0.5164905086361999,0.36076227866412225,-0.57354942999631,-0.0246606470529116,0.4722944142305887,-0.6057080977706844,0.3139053492777424,-0.7657485102811519,0.28079070900665704,0.6910316650258448,0.3673727775323008
67,-0.21705896512424205,0.4692706970867646,-0.3957487523086214,0.659588275773562,0.4645992573628668,-0.30608695464734037,0.5141812862134278,-0.7462975251357515,0.10419701466086906,0.37296878189729865,-0.9196131157788381
68,-0.4816140965728062,0.5834785019512534,-0.5604965418049619,0.17081798738173148,0.3706197045036057,-0.43883735262049806,0.5220292184130702,-0.9053721062168973,0.40061444480144326,0.42809518122354984,-0.08933494105949302
69,-0.5724669586045028,0.9863578679458875,-0.8189903687765239,2.0606516502932015,0.24438473736448119,-0.47607518607403376,1.19066249159509,-0.8301905739213566,-0.3706457982942455,0.20207928850727042,-1.6157671500352717
70,-0.2896480912391679,0.21216966864398934,-0.5918933910630515,0.7728258695861672,-0.43469588209507926,-0.4126513733113466,0.09613342076868259,-0.3099781821237628,-0.11938413151705696,-0.2851452910207235,1.362267383371361
71,-0.23635861318715712,1.4101484740846448,-1.1602813592865617,1.6328834633742373,-0.06886960391636698,-1.2353442636521104,1.4864036952646549,-0.09507602713330332,-0.9761761604883947,-0.5773234646627072,-0.18000614039691776
72,-0.511769787760953,1.0240304743700452,-1.0182481398024446,1.619976143181412,-0.22116579588926832,-0.49815763170119975,1.023010886834662,-0.7966947984669588,-0.7317508658663989,-0.13587540361829653,0.24664491871941152
73,0.12994315183156946,0.4811875662662297,-0.09527033075660185,0.012001473868457957,-0.16315520938087769,-0.47260621133568836,0.22403767598365665,-0.14007903622538187,-0.04803049310040741,-0.06466654965069285,0.13663796249975846
74,0.0015810057046277137,0.4746565456222358,-0.6804299887664857,0.29940219790552813,-0.020679050215381523,-0.3549287539353383,0.17590639359635762,-0.20273483479210164,-0.08726327269487566,0.14109885119334642,0.25339090638210493
75,-0.3107832918154636,0.5258394321912458,-0.4097449932506043,0.9248778426524806,0.03381942538178606,-0.4600154361648645,0.3618923343358631,-0.906997876962484,0.25811186461760993,0.18860666482228883,-0.20560596580784374
76,0.024284127280892243,0.48535683518227923,-0.6050475389845031,0.3538041830197045,-0.2669335915340305,-0.4249645447934274,0.34723993888310467,-0.16542250498897726,-0.1494615824749772,0.11820944755333684,0.28293523085660244
77,-0.3050610442957522,0.7258564948724464,-0.516158456061441,0.418284839289913,-0.08476875137515272,-0.3286959315047673,0.5110057406898783,-0.39244882235158585,-0.23041770812117246,-0.023996847307793168,0.2264004861654456
78,-0.6754875119640262,1.1631859516074456,-1.1431969114470286,1.5311131281719934,-0.16436745245127238,-0.5758984288229367,1.3342168551746187,0.01968415910824639,-0.8316942909998915,-0.39940111026867875,-0.25815438810846825
79,-0.36509481378914366,0.7574585565471308,-0.8200045576886374,0.8242255618893806,-0.2665852200687038,-0.2786897330225804,0.7660296962962212,-0.0306948800695217,-0.37857724510188717,-0.20534566768577722,-0.002721697306462545
80,-1.252527891431766,1.3481399607974343,-0.5388316473866279,1.4328764203137458,-1.8608019751172151,-1.8680780400037038,1.2301151598286735,2.2526240284879973,-1.0118746038182571,0.3966003308061743,-0.1282417424764415
81,-0.12732821666120842,0.947965388462122,-0.45890018775460373,0.3800666886613522,-0.1379764431458499,-0.7938350524742006,0.5999302554103823,-0.03704652614832682,-0.31821505923847226,-0.05791601786651057,0.003255170755325665
82,-0.33227699793207943,2.7493908715861677,-0.07123958141745801,1.8965830918341178,-0.974794192715088,-0.747277915668251,2.287126552441518,-1.9169486543453442,-2.573248515893203,-0.013480276751742348,-0.303834381138647
83,-0.9998940519915549,0.5508036664688065,-1.2335712207734253,0.4242350779587958,0.2789666165992015,-0.4061198233294059,1.0099490388641286,-1.9163317716796922,0.44194497943545574,0.30753062642395435,1.5424868620237269
84,-0.32690524143893285,0.6454978094307773,-0.5452734365882375,0.4714538162613513,-0.16946004178822882,-0.4881327260512709,0.4749741905970257,-0.33147271896157093,-0.42192314206566905,-0.03416784896772107,0.7254093395724892
85,-0.37388749802781973,0.8709311915761822,-0.46344822767811333,0.771966817580422,0.24477758315708975,-1.34147222244335,0.7946120513321766,-0.6655176042825746,-0.23721320685022107,0.3845872670381487,0.014663848598082119
86,-0.7710001002833584,0.5695539941070873,-1.2959717162038555,1.2822049273592082,0.5164221463653806,-0.13787767682319352,1.1715138765383033,0.36377610681992767,-0.48304951418534614,-0.6580118418790315,-0.5575602018151042
87,-2.3651537892248853,0.8175034974916366,-1.0071947084810446,4.646593019080521,-0.2411564816035474,-1.6373687519672198,1.8555078800511966,-0.7328779226507818,-1.0162742044845405,-0.2082986159411635,-0.11127992227015504
88,-0.394570451656282,0.6614241367335723,-0.6882633290079401,0.921014385622346,-0.053341013986710095,-0.4110880110455568,0.7049132503118898,-0.26326763068001036,-0.31215607700690917,-0.06849630588994593,-0.09616895339445009
89,0.582323644256844,1.08388133316316,-1.465709634675152,1.2553615099099904,0.07793617086589677,-1.469210925555334,0.8127516203795873,0.2333225643363086,-0.7460911524960432,-0.9141946836575796,0.5496295534723368
90,-0.13745558867183671,0.7790685290415791,-0.14154981644987075,0.08206993601118562,-0.49179568343442126,-0.4735476479819951,0.5853083813900044,-0.5701452344402216,-0.2509718624463928,0.19241447907562392,0.4266045079063616
91,-0.905432299770411,1.7652439507705626,-3.395175427379926,3.5807398322106545,0.9671286331087581,0.7385931895811488,2.5369500750022915,0.10573880902953903,-2.249677886274546,-0.37388691350359693,-2.770221962774459
92,0.24640074356636266,0.3672564244127008,-0.07622134425549554,0.019125897087166166,-0.3480247403176122,-0.31096434859103006,0.24094239109397098,-0.17820879755721908,0.08112243969799326,-0.37193332465905726,0.33050465952225316
93,-0.7000259652196972,1.1451275462245887,-0.8749718800778723,1.600284293119266,0.23141973049801212,-1.3480620308445959,1.0667138631271724,-0.5432234517864121,-0.6321542200534056,-0.1093121170119229,0.16420423202488443
94,0.2294641888561424,0.9656267979174968,-1.2144386120152975,0.41852611396560846,0.22064171321616932,-1.0198772273534242,0.5550810571293505,0.20724390910122636,-0.8964358093742462,-0.3487068092930432,0.8828746778500314
95,-0.23878814779299873,1.4405226003053992,-0.5420154103286632,0.5352574740574894,0.044140330074388334,-1.9009107902246125,0.5751430832539786,0.002006016156335555,-0.2875355740710197,-0.4524906809967364,0.8246710995664457
96,-1.2371894756382875,1.576527405858076,-1.0034757523157394,1.1454054672509724,-0.17763118603117878,-0.8783862792153536,1.5169543726479175,-0.7124350670006119,0.21352937852324105,0.2464465112034704,-0.689745375282508
97,-0.6108592801630826,1.3361996837686458,-1.0986189748538235,1.2660280510174928,-0.08010076495369045,-0.7395497225136225,1.3255340212843167,-0.22801914734687312,-0.8546643184588909,-0.34801467682739595,0.03206512904692538
98,-0.15840779925584858,0.6326991179398282,-0.44951900084811847,0.4629638642033509,-0.14278969296533983,-0.49805368923848103,0.54231588199697,-0.03600337198823578,-0.20782609048010858,-0.1727075235912272,0.027328304227213884
99,-0.6188227331148206,1.787262697404147,-1.4426878435040074,1.380209717640521,-0.1262113516937058,-0.8459773427584105,1.265696451432789,0.049077345849567244,-1.1998709247719446,0.008258269430983844,-0.2569342859151176
100,-0.1852406779865312,0.7521650701337883,-0.357973083908421,0.5972665226121521,-0.4831409013332877,-0.3054695415888755,0.7924528153542667,-0.011560709895734433,-0.19905431415516528,-0.40774910856560975,-0.19169607066657957
101,0.06829806887978718,0.9310645945430749,-0.6912371658065846,0.9391700770232032,0.3674415685360706,-1.8600614114239644,0.814896530468705,-0.1497896829854124,-0.34837033539986306,-0.4691537608512961,0.3977415170162768
102,-1.434542011809683,1.5170453824683712,0.5134172291789874,2.3305893330657517,-0.7778465075353163,-0.5199226603251095,1.8471466399495053,-1.6694732738382971,-0.4936584114712499,0.18202476899218523,-1.4947804886751435
103,-0.008680902147864877,0.44067635516502257,-0.3394292274474342,0.060124015297708944,-0.011289818111552385,-0.3602490898794244,0.23108369696515307,-0.0925679907008563,-0.09004725882947007,0.13561595468746646,0.03476426500125118
104,0.09078367845716873,0.24920821288218065,-0.10843134931889598,-0.16177916861322128,-0.3968860497532809,-0.6435862964472729,0.23646148975443815,0.027383781883978386,0.2449402439242352,0.14610402751168827,0.31580142971897907
105,0.02068154001360689,1.461685556670722,-0.8841655671968223,1.0776300997693946,-0.6135200605949285,-0.6794089526170275,1.0180006823611505,-0.24597742953729984,-0.32754228806626884,-0.5881542991143061,-0.23922928168821755
106,0.15486926166191806,0.1826048718932447,-0.8063286999298747,0.6704030363693056,-0.08325299737165803,-0.20282903352163828,0.24067714774711657,0.1650504974698359,-0.1277662247903808,0.15672619834857837,-0.35015405787643816
107,-1.084284222206637,1.3007733894472464,-1.2411549544383937,1.9259596205053287,-0.10001405990376533,0.7356982551398614,1.2649787418368956,-1.3371373922325134,-1.54362324273231,0.2006064871563069,-0.12180262257201346
108,-0.4158640710519199,2.840801159285192,-0.8932373100699724,3.172977856425101,-0.9999821849346882,-3.296526809324375,2.8940058292431257,-0.17465666557375048,-2.0910822059553666,-0.8316185773079301,-0.20481702073541985
109,-0.3955227427884136,0.7096569528682615,-0.9553581419984383,0.6875119182419391,-0.0599978143286668,-0.1298289507569601,0.5451289911357087,-0.32851028438381924,-0.7581031744337459,-0.2997881252879848,0.9848113717321088
110,-1.1148628180288531,0.9933734360611601,-0.8059427505171313,1.0699921797952472,-0.04682429803338373,-0.0075983886018837765,1.2433332707846874,-0.7702625431503765,0.15308120221434063,-0.0662521126424509,-0.6480371778813581
111,-0.23825875470130065,0.7850058823757227,-0.5421015222093502,0.7990294275641237,-0.2866574185192565,-0.47971348284204396,0.7316483980852677,-0.08961117978308053,-0.1814309923369244,-0.3957385504967359,-0.1021718071364166
112,-1.0572764064158537,1.862278638976198,-2.051514629771654,2.9424136581353713,-0.4829004401158663,-1.221313998806278,2.399486554898295,-0.9379734482278237,-0.7006797296188747,-0.7751829738204608,0.022662774766947003
113,1.002210338546405,1.8482417336459904,-3.481589169631081,4.263313873146062,-1.590020421123684,0.05763583645375636,2.7392806734736683,-0.004681939004619107,-1.39703433481575,-1.7475450948975426,-1.689811495793205
114,-0.07830616626658404,1.8592603158101966,-1.0548478851160725,1.4715818768669422,-0.6836222921803632,-1.0632777670292617,1.6350152658636574,-0.35591176976612005,-0.6626846267304458,-0.8041367401737594,-0.26307021127819663
115,-0.6949114567661407,1.4237569974207958,-0.7213855517422223,1.3085526040988995,-0.2318443509590411,-0.8313161083060336,1.1020889699247771,-0.4388563662826126,-0.45127506377081605,-0.15228307093674154,-0.3125266026808573
116,0.6217920873344345,0.993328559334699,-1.3487806737208092,1.3306152625446823,-1.067709518041706,-2.1671076722540557,1.4274072770832924,-0.7902596775406956,0.05770225598188361,0.10515548181999357,0.83785661745828
117,-1.4158131494212323,2.2205577905156186,-1.29757664351862,1.5902184420038195,-1.0689729077336523,-0.592341685994854,1.6282163243481982,-1.6280243349497625,-0.4581343065398207,0.18189460412932057,0.8399758671609856
118,-1.2757669429142928,2.1723004662653906,-0.6656773406820058,4.0433067801665326,-0.7590016997844002,-2.51642581690763,2.8718851619292947,-2.166050033555461,0.17495191124723553,-2.1186317807497215,0.23910929498505595
119,-0.019505620552834113,1.230147035969134,0.2776965891685934,1.1722804123303776,-1.326921155906866,0.02820084747237539,1.2719725587430428,-0.4223651647274518,-1.5705812091180515,-0.9205369483731651,0.2796126549948168
120,-0.17682847393896717,1.0287661275195554,-0.7161275319346605,0.6806143959485369,0.30467366450792843,-1.4213027574070685,0.7358757500648374,-1.5536928095806406,-1.242477235333943,0.46520565127888736,1.8952932188755107
121,-0.28830626101263146,0.7699370307396096,-0.2426428182871685,0.5292278874382363,0.11536516597393742,-0.9250979672594926,0.5340901296122293,1.1421843254032993,-2.2608456180161256,-0.1977253743256817,0.8238134997337656
122,-1.3604589954822668,0.9183487330907352,-1.1417308437839244,1.3701620145410254,0.10264362304093355,-2.1778229473709487,0.9899745911209537,0.4744218460129992,0.9293728977211462,-0.10226419321508518,-0.002646725675592876
123,-1.2469131041420134,2.9965450600771355,-1.2418916459138964,2.48102612409361,-1.7546272899818764,-1.2398486206141497,2.6992227998122598,1.727897998497728,-1.897524366258145,-1.5183766291200227,-1.0055103264506497
124,-1.0261556621028731,0.6155291022476739,1.3779617515350657,0.9513444614529325,-0.5315105750688147,0.18735969889241644,0.6321460259565894,-0.8746410253897583,0.2952186996113979,-0.5046299539667611,-1.1226225231678941
125,-2.6900962485794384,2.2291735518048554,-0.6162359140233229,2.3072064877552148,1.2658741129584374,-0.5181777531566838,2.1398131615989477,-2.6710319078899722,-1.6817444285306369,1.0881431532729113,-0.8529242152103356
126,-2.5706951178118613,1.1864668639586213,0.05993082563475771,2.0087469604802477,0.5607735880673177,0.2843662722709521,1.483228523923752,-1.140204531395931,-1.9582719740941994,0.566954022531867,-0.48129543356554816
