,TAC-MI_126_Proteins_norm,DKO_127N_Proteins_norm,Sham_127C_Proteins_norm,DKO_128N_Proteins_norm,DFC_128C_Proteins_norm,Sham_129N_Proteins_norm,DKO_129C_Proteins_norm,TAC-MI_130N_Proteins_norm,Sham_130C_Proteins_norm,DFC_131N_Proteins_norm,TAC-MI_131C_Proteins_norm
1134,2428.2627743857347,2328.006411311038,2337.394874506749,1972.6019069986587,2337.381648127809,2549.9812406924634,2143.954034001035,2402.0557374165064,2601.803306016894,2394.4606808881517,2643.7407362731524
1135,733.8358956947122,884.2876924640899,979.6402015492062,1092.013091072113,925.1062742972895,1050.5137811067088,1007.7918063490459,733.9535649754763,926.3179939195597,916.8036068385549,713.3412858001456
1136,930.5341770149445,928.2759278930528,899.0403782903527,1028.5736086279728,924.0587865362432,978.5251580962457,950.8700490969328,964.9040336233467,950.8790349101083,963.2859225580694,897.1366149948427
1137,1029.8034239806125,1126.6664171160162,1149.3182447758359,1268.0576548546019,1118.193184916803,1183.7341064479108,1222.3354434919936,993.2863559109395,1076.0180944366139,1127.009729798285,971.4326107897691
1138,715.4337695836717,694.233683342583,664.6182147410371,754.441845066467,708.0144358204675,763.859576179988,684.0493119776521,748.9515814351407,672.1501172436109,686.7120012180698,774.473427306575
1139,1328.633505217119,1570.717011456373,1482.3981154835294,1512.7876582833426,1471.8948855633982,1517.7896871171533,1538.5674282259558,1159.308702670136,1503.891432959746,1580.4815906412502,1189.8329205761968
1140,909.2694979532977,933.4197134875685,997.5879764005628,869.6089055035214,881.2863696268574,1001.6939103294983,898.1976591396822,880.2316875346083,1027.5628280480203,951.4374891393696,988.8846903389128
1141,45.187443005999285,29.621110147729016,37.32696732889523,45.62762775790082,29.242366662539343,37.70832633881401,44.66776784367217,31.894516015488882,34.89668267435414,31.568203723948432,37.69649182615057
1142,1178.0427732084381,1306.166797172913,1511.026468007166,1155.3305745115529,1320.9693573259938,1511.4064594610531,1264.927938935849,1136.3370572065994,1423.3178821988963,1420.8177361109388,1110.7500686763626
1143,1140.0117125789545,1072.3906104980217,958.0588281083109,1036.9915399522913,1133.818210685742,987.9817916608386,1028.742175337671,1034.8631357168447,1012.3372053525218,1047.7163676885248,1063.479864640396
1144,9.303297089470439,11.617860566923655,9.57948719060143,12.443898479427494,11.347784078000343,15.012405783791158,10.079894513395047,9.39749132599226,9.446554227134083,14.49983110680046,6.980831819657513
1145,1234.1692578471116,1028.4910610275851,1053.6334819179895,936.3423610745689,988.1301212535683,1102.643473631527,956.0088188488596,1191.962611924089,1139.476711656538,1098.092923762437,1339.6216261922766
1146,1002.4047028819523,817.0637359012796,877.2387867531219,800.557468843169,844.3624260499793,869.0646245860835,816.6691005754575,1136.8116779806394,849.4119289174798,810.913411670035,1197.1129309024113
1147,609.2126083093884,461.52172817000536,587.3216629272188,390.15281703146206,393.41894491959647,514.5590738334088,412.9792075635088,591.9470293827044,557.6801071971627,539.0622924619646,721.1199269706211
1148,588.4590994174929,621.5998833096786,653.1668737315827,594.2571518950131,550.3675277830166,553.5676872873544,573.1704723303066,559.1981959739435,628.6959677987942,610.8985985739416,577.6139699922331
1149,210.39764186956225,191.7390423335034,193.02116143821044,200.20036671314236,178.07291937785152,204.3814929147631,186.97216097395517,206.46003670740572,210.04691163862842,198.10912100777085,225.28141543723316
1150,445.63815398902904,608.2083035722322,489.7650462505191,621.0969329290724,568.9604355415863,513.9680342356218,590.4644089954452,439.5937609158602,550.9008153400429,579.9103880942653,479.5831460104711
1151,499.7199579486979,409.6404424322165,550.6553498873305,272.911773514503,371.50899258438045,449.5447180768329,360.50446259671696,387.9550207003067,562.9034960051074,456.04040235331274,546.2999529726264
1152,2649.497223854021,2894.621000334513,2515.000769201463,2703.985940176775,2793.911730650438,2424.089806363821,2760.606404232261,2427.685259214667,2737.722550955541,2719.256897680482,2488.8659960456075
1153,746.1039797687391,677.117293347039,704.257472081457,715.7681605764816,635.5631990147731,746.1283882463764,728.4206123356362,844.7300536364154,683.9305260445075,702.206106457908,861.4346465457371
1154,1222.2078758749353,1093.2318107516635,1257.2251119803118,1093.4770791285162,1059.271998357955,1317.4272634673423,1110.5672013875837,1124.6613861652152,1230.719311897445,1101.8214517613287,1106.7610219222724
1155,598.4780347446149,698.135865517733,668.3619223787435,736.1419943614266,658.9570923448044,687.2608443067858,670.6094526264587,624.8857111010813,686.9311962107737,708.420319789394,613.1164861036341
1156,1194.6046867083746,1220.1414174025622,1223.4216341927872,1210.1081276219738,1201.904915153744,1252.6493235498813,1187.451102676028,1183.3245138365608,1201.4905617593713,1253.033976160819,1264.9267257219415
1157,1211.9844724799127,977.9400646676883,1210.0984393644796,867.4129234189166,914.4568153933199,1080.775008513406,950.1782916303272,1071.3140111631176,1109.2477381297092,936.357664788297,1260.8379527989991
1158,734.5515339323638,707.8026349970817,616.6106697398621,808.1214071345855,703.9117754230366,671.184567246978,778.6224399121527,819.3853043026787,661.8144755598054,796.0821558522218,858.1436829736128
1159,1350.000418312716,986.6312886032495,1073.4531105881993,1143.9846670744278,1016.3250001550614,1149.9266414544913,1000.2812967116145,1382.3804664689421,1124.5844967572914,1000.6540587247381,1465.276598946112
1160,870.6250331201128,787.2652538364985,819.7618636095132,861.9229682074044,805.5180882445165,858.1894959868017,793.6434591870159,942.596857243466,795.6221377888576,830.881750508543,967.6430163733835
1161,934.419070305053,921.4471090865403,973.4740948518074,1014.5437230874418,876.1362214683803,1156.3098691105915,1145.2538972130903,918.8658185414654,1072.0172008815925,912.9922226619102,1047.523677624036
1162,2805.1996575602134,2818.883191753194,3150.9906314188634,2360.4367429408153,2636.0902413194794,2542.061310082117,2594.881079732619,2231.477031226526,3130.8103427364026,2962.936916452483,2608.1384939928994
1163,413.6389013626088,352.8814289754903,467.63312756878474,400.03473641218386,331.5298763711177,432.52277766056574,344.4952183695602,359.6676225675219,438.2089802069375,408.56381250076043,390.3282248877072
1164,1423.1999866210767,1230.2516166745418,1589.2038922063268,1109.702946753652,1180.518706699051,1612.0013990044097,1186.561700218964,1464.2050879134406,1627.2523175729086,1305.813361389573,1571.784147280315
1165,508.1031487326163,496.46399582930246,619.6937230885615,535.4536316294831,495.898164208615,594.5858353737758,525.2415621440655,542.8712413469669,610.0251312086938,537.7365936179142,561.3586044693162
1166,593.4685670810538,511.54060877874537,549.003714164813,669.0425417762783,567.5637851935248,554.2769348046987,590.7608764811332,625.2654077203133,565.015078714702,490.34285994311495,596.2627635676039
1167,1673.162199629376,687.4048645360707,549.3340413093165,635.2488174743037,709.4983768152829,602.5057659841224,533.2461842576439,2227.3003684149735,717.8269853301063,653.6523862945647,2198.5631185167076
1168,205.38817420600125,240.9597493155082,218.56646061314757,346.3551743440653,290.67785369031645,225.77712635465443,328.09068416148585,200.66966326411756,223.9389031491197,319.3277090606227,234.2567706339357
1169,556.3576127571224,784.338617205136,771.9745367046739,841.9151314365603,667.336994433174,741.5182793836373,680.7881696350831,430.2911937446759,621.2498603491708,715.7945196094239,479.5831460104711
1170,721.5678116206852,653.1720845449827,702.7159454071073,630.9788523097942,639.1421155316808,724.3781310478128,657.2684157704947,791.0979061698938,731.3855690443459,712.480272499298,764.7002627590543
1171,396.56581769292126,420.460129372405,474.5699976033582,543.1395689256001,417.3365821301511,484.41605434626905,496.3853935370914,453.3577633630206,466.10409916000395,445.351955423157,430.517870935164
1172,2527.5320213514033,2960.6033534779576,2752.8363132439813,2706.1819222613794,2645.517631168895,2455.17848920742,2887.593310601993,2251.69587620063,2584.6883724759687,2540.121841378181,2079.6895252448253
1173,896.7969458113704,854.9326401919393,923.7048050799472,837.6451662720508,837.2918836629176,906.4183271662253,894.6400493114251,892.4769035048407,904.6464871631932,919.3721483489022,825.134321083518
1174,406.6869870539935,501.8738392993967,547.7925146349669,506.05187149671815,459.67254580576775,506.9937669817345,483.43964666204477,350.1752070867217,545.4551546679303,509.2340684708322,388.9320585237757
1175,2738.5430674246663,1888.0353710628833,2139.528914949154,1827.1790933959373,1985.2511791227832,2290.751273103062,1929.7068643437754,2996.945415598259,2074.7967160748963,1784.307787913988,3209.7864706785244
1176,375.71007476707547,278.2078518964848,342.65935789829484,338.4252390385477,286.13874005911634,362.7801051216934,293.5028108312087,430.1962695898679,371.1940131603275,317.25630461679407,434.70637002695855
1177,1237.134044831668,1044.188475686711,1091.7312125840597,836.6691742344486,1057.7007667163857,1030.4184347819491,858.965128533625,1445.0304086422238,1122.5840499797807,1068.347555949058,1439.347795044527
1178,402.0864555262334,444.58271009151366,425.13103497600144,536.795620681186,462.7277184421524,407.3444907948373,471.0868347583744,413.0149975696194,437.0976208860982,428.86357605028104,403.0931745007952
1179,1004.551617594907,1020.1545809261283,967.197879106241,747.4879017985517,858.0670575903335,932.542277388413,1000.3801192068437,1057.2652362515332,1010.1144867108432,1073.484638969753,916.2840394144747
1180,296.0697623198505,355.0098919801175,756.8895971056808,455.4222845461063,290.93972563057804,656.9996169000887,354.08100040680836,283.25367794707984,691.2654975620469,637.1640069216888,267.6650371994395
1181,1231.7156410323062,1469.5263327780533,1438.4646052645644,1122.878839261281,1506.2874003844147,1363.7647679338472,1322.4426311593384,1041.0332057793648,1439.5437282831501,1484.4512806253545,1041.0414766486397
1182,602.7718641705243,610.602824452438,605.1593287304077,686.122402434316,596.5442799158026,722.6050122544516,763.1073081611427,564.6088727979995,736.3866859881227,841.9016221497113,753.6306580164547
1183,916.221412261913,807.8403962145617,938.3493084862689,935.6103670463673,773.2205489455926,926.3954655714277,794.4340391488507,885.7372885134725,966.8826091301943,841.9016221497113,966.645754684861
1184,793.0294013518924,649.447274286885,746.0989103852332,714.182173515378,634.6030019004806,823.3181597173656,888.0189421310578,751.2297611505328,830.1854126669599,934.1205479889624,900.2281262292624
1185,1881.8218629217845,1636.433306724239,1823.8462738519781,1613.1928391516644,1609.0284916136948,1861.6565251096613,1686.109413603395,1904.1785454485328,1882.7538254338644,1684.4660937214478,1909.0580503386252
1186,490.7233629610781,455.4023970317021,520.0450344966731,480.06608349556075,479.6621039123991,520.4694698112793,462.5881001686492,547.9022215517912,526.3397743494943,510.97404820364824,584.8939803184473
1187,1074.2752287489602,1029.9987223225294,1148.3272633423255,1092.1350900768132,1034.3941640331082,1156.6644928692638,1062.737113696572,1106.1511759776545,1149.9234892724276,1040.0107431574822,1126.9057080304271
1188,934.1123682032023,829.125026260834,895.9573249416534,860.5809791557015,885.3890300242882,852.7519316871608,802.9327737385761,886.5916059067446,883.5306600672465,905.3694543086208,1006.5362222257611
1189,1039.2089551040333,1388.2013088095875,1294.3318612128714,1610.752859057659,1356.4093599080563,1316.2451842717683,1450.1212949956757,1050.905317879397,1368.9724114098544,1298.1905930362834,1009.6277334601808
1190,988.5008742647218,955.2364592849976,987.2377258727865,942.9303073283834,852.8296187851026,969.0685245316529,939.5054621455561,1013.2204284206201,1028.8964592330274,862.2842418769851,1044.8310710650253
1191,1222.8212800786364,1262.4446196195286,1204.9233141005914,1203.88617838226,1173.8846175457584,1228.5349079601694,1168.9712960681375,1329.5077122408848,1190.0435607547265,1109.1956515813588,1209.8778805154993
1192,1488.1185981794695,1377.913737620556,1611.8863561289006,1240.8518768064419,1283.259797928331,1579.257805287007,1345.0729825668625,1516.0336764386097,1550.3462525708287,1322.5503092957083,1505.06734031816
1193,568.1145266613983,721.7263304856848,880.6521672463246,747.4879017985517,679.2085223916974,860.0808226997203,714.783107993984,524.8356519334465,849.5230648495638,703.5318053019583,523.5623864743135
1194,636.9180315098994,653.2607705035088,739.9328036878346,709.6682103414681,648.307633440835,758.0673881216748,687.3104543202211,647.0030391713459,744.6107449623336,635.9211642553917,637.9483021478445
1195,866.4334377281535,762.9653012003374,793.3356920492334,704.9102491581575,738.0424183037915,829.9378032125805,720.5148127172871,847.9574748998874,836.6312967278278,769.0710419046965,937.8248918865607
1196,1569.0879530680472,1425.0059815979337,1522.037372823949,1225.602001218908,1402.76069333435,1631.2692898922676,1355.548167061175,1613.5207834264286,1551.3464759595843,1431.837607752107,1648.3738449588434
1197,708.0729191392556,750.0171512555219,853.3451233007022,804.9494330123786,669.4319699552664,769.7699721578585,723.0841975932506,694.1803441109231,772.7281357795679,769.5681789712153,636.0535049396516
1198,457.2928338593547,343.30334545466775,337.7044507307424,303.1675266801699,387.6577622338425,377.31967922725494,322.2601569429534,508.0340765324301,387.30872331249736,380.8898491312098,520.0719705644847
1199,1036.0397000515761,953.1966822388965,999.7901573639194,833.6191991169419,946.1433201649671,1065.2897710513853,975.4768504090442,1038.2804052899326,1070.7947056286691,1015.485314542551,1102.173618155069
1200,784.8506786358744,689.7993854162762,602.7369296707153,695.2723277868362,649.442411848635,636.076815138427,680.2940571589363,835.9970313940792,662.1478833560572,633.0211980340315,928.6500843521537
1201,1314.4229744980378,1115.314614424671,1126.4155627569269,1066.1493020756557,1190.8190030160051,1176.6416312744661,1104.3413841881338,1301.0304657984839,1186.264939063873,1069.9218233263678,1346.901636518491
1202,926.4448156569355,749.0416057117344,841.1230189540727,710.7662013837705,727.392959399822,844.8320010768143,721.4042151743514,934.5283040847859,865.8600468659016,781.5823247454214,982.7016678700733
1203,68.70127081455094,94.71660370591194,73.1124079834408,81.12933812567925,86.4177402863103,61.94094984808321,86.37086083046344,73.18652335697001,66.79269518244216,91.97035730599148,68.71133033920039
1204,263.66157355762925,248.8527996243342,242.35001501739941,309.02347890578284,365.66051925187253,371.8821149276141,312.081439934329,353.5924766598098,327.184184055091,361.5843597147269,237.14882953065094
1205,1071.6171438662545,797.3754531084778,1101.4208088228288,780.4276330676245,799.4077429717472,1044.3669692897236,841.0782568971102,1010.467627931188,1089.1321344225178,784.9794280333003,1122.916661276337
1206,1204.1124518657455,1107.2441921987927,1193.2517549948013,1297.581413992067,1057.8753480098935,1241.5377791114845,1152.6655843552926,1298.8472102378998,1167.2606946775206,1114.001309891041,1274.0018070874962
1207,778.1032323951596,700.9738161905693,686.3096972301001,651.3526860947392,776.9740467560081,753.8119030176081,729.4088372879298,687.250880809939,782.2858259387859,678.0121025539895,741.8629700918891
1208,958.1373661815051,989.1144954419811,892.213617303947,871.194892564625,1111.6463864102643,915.1657132134737,945.6324568497765,842.3569497662153,1022.0060314438238,1109.2785077591118,847.074078231013
1209,66.75882416949666,52.94551724010247,74.32360751328696,68.19744362745068,54.12020098738625,76.1259001949725,60.9734795565171,68.5352397713779,72.7940355149744,57.08790647191724,74.29599579492638
1210,634.8733508308949,648.4717287430975,700.6238734919184,663.3085885553656,600.3850683729719,713.7394182876458,668.5341802266421,658.7736343675382,694.1550317962292,719.7716161415749,677.7390435198923
1211,1113.4308637518961,1068.9318581155023,1225.8440332524797,979.5300087384643,1100.1240210387562,1281.4920559218892,1063.9229836393242,1173.8320983557603,1217.827543775709,1116.818419934648,1094.6941554911502
1212,506.569638223363,474.2925061977688,434.9307402629385,469.6961680960378,456.9665357563984,472.595262390528,461.4022302258968,597.1678578971446,436.4308052935946,495.0656620750443,554.477498818511
1213,416.70592238111556,313.6822353069387,342.21892170562353,295.72558739345345,293.1219917994242,300.24811567582316,303.87917283029185,405.89568595901926,343.8545738676806,323.8847988370457,502.220986339932
1214,1287.1264874333278,1170.3885946694006,1243.0210447666616,1305.9993453163856,1310.7563516557934,1295.2041745905492,1284.000680515116,1308.0548532542762,1279.7302579464583,1189.2347192908971,1145.0558707615367
1215,530.7991042695662,701.7719898173044,780.6731515099327,681.2424422463052,727.0437968128066,750.7384971091154,736.4252344492146,574.5759090528398,718.4938009226099,714.2202522321141,534.6319912169133
1216,1552.4238055341607,1399.0209957497761,1509.4849413328163,1337.353089524355,1429.5589218877817,1502.8954892529198,1291.017077676401,1536.3474455675225,1603.3580921748637,1500.608235287218,1527.0070974656549
1217,21.469147129547167,16.672960202913337,21.25104629639168,18.543848714440973,20.600592633908317,26.242158141745175,17.392759160367927,27.81277735874477,17.00379760884135,22.45402417110243,95.33821742275117
1218,1197.9784098287319,1222.2698804071895,1193.0315368984654,1265.4956757558962,1214.2128963460366,1148.6263543393598,1230.933000576948,1148.1076524027917,1204.2689600614694,1173.823470228812,1147.648751151695
1219,367.7358201189579,208.8554323290474,276.48381994942747,239.2400482172286,221.80553340152977,298.00216520423237,238.55750348368278,399.44084343207504,270.28258682811867,198.191977185524,419.6477185302688
1220,2788.6377440602764,1611.7786102539735,1914.7963476386078,1640.7646142139254,1863.6553081946715,2226.91899654206,1639.8604858360532,3412.9030619669265,1739.6107449097622,1691.9231497192309,3544.467493346676
1221,495.7328306246391,446.799859054667,423.3692902053161,512.761816755233,488.5657498812917,473.0680940687576,550.3424759323236,542.016923953695,487.6644699842865,513.0454526474768,547.4966669988535
1222,1427.8005181488368,1245.1508577069324,1241.8098452368154,1395.0586187475824,1317.7396033961013,1312.1079070872588,1336.4754254819081,1536.4423697223303,1257.3919355975884,1218.234381504498,1513.94296934601
1223,840.9771632745477,1078.0665118436943,1102.4117902563394,970.2580843812437,983.2418450353529,1063.3984443384668,1052.7560416784063,801.1598665795422,1051.679325310233,1145.0723765484706,809.975943417976
1224,884.6310957712935,792.0542955969097,908.9501926254576,801.8994578948718,756.198872828592,859.3715751823758,757.5732484282984,865.2336710749439,877.3070478705464,847.452986059172,988.4857856635039
1225,1266.4752125753826,1364.4334719245835,1392.8794593230816,1214.744089800584,1275.7528023075001,1345.797164161121,1389.6419279153054,1149.8162871893358,1366.194013107756,1241.1026865643664,1113.2432228976688
1226,2082.4050375321253,2025.2325489028137,2067.297379351056,1802.657293451183,1962.4683203200284,1921.469732405711,1933.5609416577204,1898.7678686244765,2079.7978330186734,1884.1494821065285,1700.5306312685702
1227,1042.8893803262413,1074.4303875441228,1187.415975441906,1003.8078106738179,1046.2656919916315,1018.2430190675358,946.9171492877583,840.5533908248633,1185.3758516072014,1161.9750368101124,959.864375202908
1228,488.8831503499741,440.857899833416,536.7816098181836,442.9783860666788,453.38761923949056,530.753558812774,462.4892776734198,485.5370518429334,551.0119512721268,501.3627315842834,504.31523588582917
1229,796.5053585062,889.5201640171318,878.5600953311358,904.9886168665996,872.8191768917341,952.5194157936154,905.8069912723431,798.4070660901101,869.0829888963356,817.4590497125334,780.2575451000055
1230,750.5000432285989,761.6350118224454,622.8868854854287,877.6608398137392,829.8721786888404,639.6230527251494,803.9209986908696,768.2211848611652,624.9173461079405,808.0963016264279,736.4777569738676
1231,651.5374983647814,642.7071414388988,675.5190105096526,675.6304880300928,605.7970884717106,625.2016865391452,639.9744791053562,713.4499475369478,715.270858892176,645.1181999859908,720.2223914509509
1232,2091.0949304178944,2110.0163252537986,2302.380197189378,2257.469582973788,2172.6641977032964,2087.788275222988,2426.882837842702,1694.3961633228469,1909.093041337756,2138.3522354531788,1773.6299130372695
1233,87.92126919719317,445.0261398841443,90.72985569029402,412.60063389631165,609.2014236951106,77.89901898833367,422.07087712461026,61.985473089625714,88.13079414255678,558.119213345188,56.54473773922586
1234,378.57262771768177,485.4669369720618,576.5309762067711,529.963676417971,470.49658600324494,593.2855482586443,510.714655345349,335.1771906270573,546.1219702604338,510.7254796703888,303.96536266165856
1235,1331.7005262356256,822.1188355372694,1104.2836440751926,747.1219047844507,830.3959225693635,1129.5948792906167,874.2826152941764,1640.4792433919015,1075.90695850453,912.9922226619102,1704.120773347251
1236,1195.5247930139267,1467.5752416904784,1359.626526776396,1476.5539538873625,1474.950058199783,1418.1404109302562,1593.4139130782523,1157.600067883592,1358.9701775223007,1422.1434349549893,1118.6284360156903
1237,524.0516580288514,425.95865880102536,552.7474218025193,453.470300470902,481.0587542604607,618.1092113657005,413.8686100205731,562.8053138566476,584.241594965222,588.5274305805924,525.1580051759495
1238,852.0184389411719,830.2779437216739,904.9862668914155,854.3590299159877,840.7835095330715,979.4708214527051,886.0424922264705,757.0201345938209,876.5290963459589,822.9275574442411,772.9775347737913
1239,959.1597065210074,871.9603442289572,949.4703223512199,851.0650567890805,830.3086319226097,995.6653064320703,901.0635115013337,979.3325051541631,938.654082380876,833.0360111301247,991.4775707290714
1240,1495.2749805559852,903.7099173813134,1384.9516078549975,961.3521570381241,914.8059779803353,1561.0537856751655,1016.0928959483125,1433.6395100652637,1329.2968836558912,947.046111718453,1400.753767698706
1241,350.5605024153202,331.5967989292179,359.28582417163756,277.5477356931133,306.91391398653235,337.83823409507977,315.73787225781547,362.13565059253,356.7463419894165,339.2131917213776,399.3035800844097
1242,1203.4990476620442,936.6124079945093,1153.5023886062136,892.3007203777715,961.9429272274136,1128.6492159341574,969.8439681809705,1320.0152967600843,1098.4675527175677,1071.744659236937,1388.3877227610271
1243,2369.6826729322565,2727.714026388327,2327.595169219812,2597.6028080781393,2531.3414652148613,2121.3593243772925,2693.407107476294,2106.4619193443864,2238.722215898694,2228.085475959835,2070.315265372714
1244,988.0919381289209,573.7094657055659,806.9892140220446,562.2934126635424,642.6337414018349,791.9930610346516,516.0510700877347,802.2989564372382,812.2925276014471,664.5065455802268,889.0587953178104
1245,75.85765319106666,56.40426962262172,59.568995058797405,53.557563063418336,60.57970884717106,70.92475173444642,71.05337406991215,86.85560164932241,69.23768568828862,67.69349722431987,96.83410995553493
1246,987.0695977894186,884.3763784226161,828.0200422221006,695.8823228103375,938.112580663613,897.5527331994194,865.0921232378455,1329.8874088601167,714.6040432996723,1049.0420665325748,1091.1040134124692
1247,1230.386598590953,1619.2282307701687,1462.4683777651517,1574.5191546616788,1480.10020635826,1410.2204803199097,1466.9211191846675,1106.4359484420786,1324.851446372534,1503.7567700418376,1206.5869169433752
1248,810.4091871234306,895.3734372798567,869.7513714777092,875.0988607150335,826.7297154057019,831.4745061668268,889.4024570642689,757.8744519870929,854.1907739970889,904.0437554645704,764.5008104213499
1249,1233.044683473659,1298.8058626152438,1385.6122621440047,1246.5858300273544,1254.977628380084,1316.3633921913254,1374.3244411547541,1121.813661520975,1421.5397072855533,1329.0959473382068,1216.0609029843388
1250,691.408771605369,818.8374550718024,642.0458598666315,764.2017654424885,791.464294117147,604.2788847774835,775.4601200648132,646.1487217780739,663.8149223373161,680.4149317088307,643.3335152658659
1251,1082.8628876007792,1058.112171175314,1072.352020106521,941.7103172813808,1007.5086448329228,1063.0438205797943,1035.3632825180384,1117.162377935383,1065.1267730923887,913.7379282616884,1119.0273406910992
1252,3169.255052456963,2818.4397619605634,2776.509758600065,2414.360303018335,2490.48944253406,2437.092677515136,2801.4200947619884,3083.6111689379654,2781.7323800607774,2500.516588412178,2971.640379459351
1253,739.1520654601239,765.6258799561215,966.7574429135697,855.0910239441894,748.8664585012688,931.4784061123963,791.0740743110524,673.3919542079706,937.6538589921206,843.3930333492679,767.8915001623265
1254,1036.3464021534269,985.9218009350403,1058.6984981337098,973.3080594987505,973.9890364794447,1071.4365828683706,957.3923337820706,981.136064095515,1062.5706466544584,1057.3276843078895,1000.3531997569216
1255,1400.2995630162266,1508.104724736922,1987.578428477545,1657.234479848462,1443.3508440748897,1642.026210571992,1571.3764966421043,1289.4497189119077,1641.0331731513159,1739.814020460549,1370.038107692213
1256,1424.5290290624298,1076.5588505487501,1329.566756626578,969.1600933389414,1057.5261854228781,1307.0249665462902,1011.8435286534499,1433.7344342200718,1345.745001604313,1307.05620405587,1622.0461363818492
1257,22.593721502999642,34.14409403256189,37.65729447339873,25.619790987056607,24.179509150816113,19.504306726972764,28.460878626056605,18.79498265198452,32.22942030433981,36.37386203363087,30.017576824527307
1258,1042.27597612254,904.2420331324702,1104.063425978857,768.5937296116982,925.8045994713202,1035.619583242475,866.8709281519741,997.7477911869155,1080.4635317199711,966.2687449571827,1017.6058269683608
1259,1134.0821386098416,1533.5575948339226,1042.9529042457098,1325.8851830825295,1114.0032338726182,992.2372767649053,1550.0308376725618,1390.8287162468546,1185.8203953355371,1429.2690662417597,1006.7356745634656
1260,358.9436931992386,386.8481510909999,380.5368704680293,422.60455228173373,381.3728356675653,415.85546100297086,382.1465890519475,399.72561589649905,387.5309951766652,392.8211387276628,389.63014170574144
1261,635.8956911703971,790.8126921775439,734.427351279443,629.6368632580912,949.4603647416133,691.9891610890822,706.5808408899469,542.966165501775,831.9635875803028,934.8662535887405,664.5751892313953
1262,662.3743059635052,481.8308126724902,587.4317719753866,495.0719610736939,688.1994590073439,708.7746856662346,533.8391192290201,788.7248022996938,664.037194201484,541.9622586833246,581.4035644086185
1263,461.17772714946324,443.0750487965694,545.3701155752746,427.240514460344,412.36101526518166,509.4761332924401,441.5389086847948,411.8759077119234,512.5589187710868,487.94003078827376,420.44552788108683
1264,951.9010901105414,884.9084941737727,828.0200422221006,941.34432026728,956.0944538949058,872.6108621728058,880.4096099983967,933.1044417626658,811.7368479410275,850.6015208137915,946.6007947455588
1265,809.1823787160278,714.0106520939112,858.6303576127581,935.8543650557679,737.169511836253,871.546990896789,730.1994172497647,895.5144764586968,859.8587065333694,880.7611695159366,960.0638275406126
1266,1997.8574914552894,2558.6785894375143,1778.8116731513346,2342.990885268677,2246.5120848570523,1883.1703664691097,2395.160816874076,1807.7356041636021,1845.634424117832,2110.8439844391346,1672.906482496497
1267,472.42347088398793,631.8874544987103,595.5798415398061,644.8867388456249,545.6538328583088,547.5390833899263,603.3113333752624,421.74801981195566,648.8115715059855,697.3175919704724,414.8608624253608
1268,757.6564256051146,648.0282989504668,874.0456243562546,513.249812774034,641.324381700527,789.8653184826184,617.8382401739788,697.5976136840113,860.6366580579568,707.4260456563561,792.6235900376844
1269,103.66531042552776,73.4319736596396,86.98614805258771,57.82752822792777,76.55389720312539,93.62067228946928,63.64168692770991,103.65717705033887,101.35597006054451,88.82182255137197,118.37496242762097
1270,600.6249494575696,542.5806942628925,619.1431778477223,525.0837162299601,564.6831938506477,634.3036963450659,534.5308766956256,679.8467967349148,619.2494135716602,619.5156410602689,654.4031200084657
1271,1381.386266735435,1467.6639276490046,1563.8788111277254,1575.4951466992813,1419.7823694513506,1459.3949748557925,1468.403456613108,1283.1847246945795,1505.8918797372567,1437.6375401948274,1314.590357810362
1272,462.8134716926668,408.39883901285066,578.2927209774565,385.02885883405077,368.54111059474957,530.5171429736592,371.671404557635,433.23384254372394,565.126214646786,465.3202942616651,495.2401545202744
1273,565.5586758126426,444.2279662574091,501.8770415489807,420.16457218772837,478.09087227082983,509.23971745332534,438.67305632314327,572.7723501114879,543.1213000941677,453.88614173173096,616.4074496757585
1274,642.9498395129625,779.106145652094,661.3149432960022,649.6447000289354,724.9488212907141,609.00720155978,722.8865526027919,583.1190829855601,671.4833016511074,749.6826963104603,599.7531794774326
1275,872.9764159009679,845.3545566711167,796.5288544461006,818.8573195482094,790.3295157093469,841.5221793292068,827.0454625745407,949.2415480800263,842.0769573999405,797.9878479405442,940.1185937701625
1276,527.6298492171093,546.5715623965687,654.3780732614287,510.44383566592785,491.27175993066095,552.9766476895672,540.8555163903047,480.03145086406926,638.9204735505157,570.630496185913,524.4599219939837
1277,1033.2793811349202,875.153038735898,1026.326437972367,768.5937296116982,802.8993688419012,902.7538816599456,809.3562359284847,1031.8255627629885,979.1075616594267,903.5466183980516,1143.0613473844917
1278,177.7849850394406,157.06283254978467,134.0027116202522,137.61487730190407,144.7278923178813,157.21653301135623,158.5112823478986,212.7250309247339,156.70166423834183,155.85247035366666,227.87429582739168
1279,665.441326982012,704.6099404901408,744.8877108553871,835.5711831921462,752.5326656649304,692.6984086064267,757.9685384092157,690.857998692643,655.3685914989375,721.1801711633783,664.7746415690998
1280,894.0366268947142,716.7599168082213,579.283702410967,616.4609707504621,760.7379864597922,620.827993515521,686.1245843774686,874.7260865557442,616.4710152695618,552.1535685469615,993.5718202749686
1281,535.9108059670774,512.9595841151636,605.1593287304077,523.0097331500556,530.5525509698929,561.9604495759304,534.5308766956256,545.244345217167,593.5770132602722,574.607592718064,590.1794672676166
