A	Coef.DKOvsDFC	Coef.TACMIvsSham	Coef.DKOvsTACMI	Coef.DFCvsSham	t.DKOvsDFC	t.TACMIvsSham	t.DKOvsTACMI	t.DFCvsSham	p.value.DKOvsDFC	p.value.TACMIvsSham	p.value.DKOvsTACMI	p.value.DFCvsSham	F	F.p.value	Res.DKOvsDFC	Res.TACMIvsSham	Res.DKOvsTACMI	Res.DFCvsSham
8984	2.41351963370563	1.47426014916297	-0.448821264908124	2.58762664033642	0.664545226265326	3.02585108848844	-1.02991612282709	5.9378612492546	1.36394848452385	0.0145727234263329	0.330302310086823	0.000231137140322948	0.206175170005428	13.4433611832899	0.00118841894336979	1	0	1	0
8985	5.10535003593684	2.58722891760396	-0.140200052663823	3.34169947351845	0.614270503250673	11.3215452163376	-0.685920893583564	16.3490772322297	2.68800770983015	1.42237521029704e-06	0.510284551379124	6.26453993988762e-08	0.0251809259489052	115.457500400918	1.97656290694063e-07	1	0	1	0
8996	6.60299118777164	1.03678456157578	0.591188116799015	0.981020010857257	0.535423566080496	2.40120143498043	1.53080818269297	2.54022944191956	1.24004531205672	0.0401893866077094	0.160651721033053	0.0320365637175029	0.246746332595369	5.7217491981837	0.0183994283000976	0	0	1	0
8997	4.26812827010205	0.84545334297829	0.462692413872553	0.835145784026106	0.452384854920369	3.07758878959487	1.88307809381637	3.39889888809768	1.64675504526473	0.0134109984920423	0.0928177570802	0.00805040644846672	0.134494452234928	9.66395392324427	0.00369925488349238	1	0	1	0
9012	3.17416933809569	1.09713369269368	0.180241615232025	1.42107562245736	0.504183544995711	4.8292745617558	0.887017977959208	6.99349938434909	2.21927444623968	0.000973157851069096	0.398471459865093	6.83296748666046e-05	0.0540376394872094	24.9148989265507	0.000116970754170013	1	0	1	0
9013	2.01933102996407	0.937030807642465	0.331397959825295	1.29997589491473	0.694343047097563	1.45620956790402	0.575804225179898	2.25870917647933	1.07905629179366	0.179785852884347	0.579054999620047	0.0506843453376062	0.309017848469649	2.99460485817327	0.0888879374332963	0	0	0	0
9015	3.39413301506163	2.85416003957952	-0.346907609906967	2.58504303036402	-0.616024619122467	3.86492751568219	-0.525208644164774	3.9136845266934	-0.834182550301145	0.00392137472763764	0.612306489976864	0.00364302231638495	0.426063109706616	7.31148117796483	0.00898259238738554	1	0	1	0
9016	5.29555005556655	3.3862487528227	0.816771234448585	4.38513629269647	1.81565877432235	13.2001836470038	3.55972587881872	19.1116955212034	7.07775211179343	3.90478461551487e-07	0.00626170324574403	1.62309265428254e-08	6.23511849236975e-05	198.455707378309	1.88043722333902e-08	1	0	1	1
9017	4.49037083295733	2.41786107838972	0.62567978442958	3.48710825098243	1.69492695702229	5.72606181747165	1.65665401656972	9.23304865198766	4.01398435119042	0.000300223580932477	0.132450049002826	7.63267678600927e-06	0.0031341996054842	45.9404863172284	9.85503764312073e-06	1	0	1	0
9022	2.4563267828324	2.14409661903589	0.819677535762209	2.65596675246757	1.33154766919389	2.30696144000686	0.986038841833998	3.19502031749285	1.43269155927432	0.0468582825629102	0.350234491831975	0.0111158917638627	0.186218318502792	6.37454897997671	0.013517429270115	0	0	1	0
9092	4.13654426587478	-0.259855704781837	-0.515982979853488	-0.281281653159207	-0.537408928230858	-0.798241912867887	-1.77211807188303	-0.966047951802795	-1.65084823218884	0.445566111692593	0.110614062218927	0.359608398196035	0.13364564874317	2.61397986883147	0.116305776932142	0	0	0	0
9141	2.70937326609735	-0.201790389064367	-1.08738518235892	1.25622266050028	0.370627867205723	-0.514541798415827	-3.09997791323739	3.58130914862307	0.945057543222361	0.619442204142556	0.0129383257599775	0.00605549474134623	0.369649066022352	6.39097326585853	0.0134165234139962	0	0	1	0
9347	1.97116690532379	3.06848433184878	0.110855676785898	3.05940447384432	0.101775818781434	3.35820296958453	0.135642559318365	3.74347498345787	0.111385237759314	0.00858292430763543	0.895130945327519	0.00471729995805567	0.913789528057828	6.99780313981737	0.0102576926483808	1	0	1	0
9350	3.58113518248867	4.33494533908056	-1.89944735240553	5.89715085400512	-0.337241837480959	4.3595113294575	-2.13568133471302	6.63057862116351	-0.33915297570445	0.00188695293445587	0.0618781772892323	0.000102314513456176	0.742382382528529	15.7673272123074	0.000667180848168407	1	0	1	0
9359	2.76700197698868	2.44153567318289	-0.666637322631024	3.55930598628502	0.451132990471104	4.89195991688042	-1.49335976760724	7.97333749563197	0.903908360138762	0.00089302575906963	0.170020153892935	2.46906293901882e-05	0.389923020330895	24.1086953833006	0.000133051237175344	1	0	1	0
9364	2.70326468933571	0.623571338263704	2.07339650297979	0.0793191087000902	1.52914427341617	0.851084049023731	3.16390674360511	0.121037275095379	2.08705920221452	0.417096738293509	0.0116812395384752	0.906357850717029	0.0669356783006145	4.63801892624386	0.0323144946393461	0	0	0	0
9367	2.69636273690013	2.09821964311861	-0.589663735906774	2.49213170442143	-0.195751674603945	4.44805415390151	-1.39758600690627	5.90670272797229	-0.414977551187683	0.00166146167051466	0.196191309233475	0.000240112978669787	0.688011400986248	13.5248697674754	0.00116306247709591	1	0	1	0
9641	3.35610625306263	0.583647567825562	0.0830648164258592	1.51810875574493	1.01752600434523	1.76923333658298	0.281518247296958	5.14508229251239	3.08446574091732	0.111116549556531	0.784767402180406	0.000634860093157222	0.0132639448557746	13.3131917773155	0.00123033279706443	0	0	1	0
9652	5.5484253297205	0.471162104893843	0.0334251025834211	0.811171531249914	0.373434528939493	1.95906782106597	0.155384206072664	3.77091570796053	1.55272158206595	0.0822234550359874	0.879995469245027	0.00452362479970975	0.155384528139839	6.64231717426721	0.0119813062614566	0	0	1	0
10305	4.13432049967117	-3.54493248470993	-0.217577566023642	-3.38618966582339	-0.058834747137106	-7.76757816827851	-0.533024025512894	-8.29552641760513	-0.128917405160614	3.0324976607611e-05	0.607105565908235	1.80426391042979e-05	0.90029758251382	35.8976802930696	2.7145981844031e-05	-1	0	-1	0
10315	4.34022566792989	-4.25610771892221	-0.0896121262547149	-3.85850565376537	0.307989938902121	-6.91630160367839	-0.162810759056162	-7.01028153853205	0.500492809163435	7.43618268914696e-05	0.874314671065304	6.70905050110998e-05	0.6289051088604	25.6442053019134	0.000104431630752138	-1	0	-1	0
10316	3.7969854567776	-0.049543501855867	-0.0344924817603856	0.428233404878279	0.44328442497376	-0.126439778431947	-0.0984184397112507	1.22189130469473	1.13130445722374	0.902202301157807	0.923787282785263	0.253213131231385	0.287572907353262	0.92431571833831	0.468129861335302	0	0	0	0
10337	2.66077370278263	-0.80775130658246	0.598487837703339	-0.770233644147426	0.636005500138373	-1.40617742366108	1.1648574659253	-1.49913223689721	1.10719297923854	0.193708940151821	0.274434520933737	0.168545341035397	0.297318882092012	1.16162318226318	0.37747387202299	0	0	0	0
10377	3.22534196299544	-0.150650946238404	0.463211946379056	-1.29876430809102	-0.684901415473558	-0.257960065744803	0.886778945158527	-2.48637120035765	-1.17275874181817	0.802320500309782	0.398593384186718	0.0349778625241705	0.271411653600823	2.53625403810248	0.123099727529317	0	0	-1	0
10386	3.50549916257353	-0.402550968154307	0.215401783366194	-0.372402486620519	0.245550264899982	-1.06048165600944	0.634434200102324	-1.09685662775383	0.64687846298974	0.316935116830069	0.54180567285021	0.301575655895348	0.534083253601092	0.565561212824676	0.651500061142817	0	0	0	0
10393	3.98008099461235	-0.0571559416085234	-0.346742048022154	0.591527027175034	0.301940920761404	-0.206750656941239	-1.40231968611172	2.39229709752909	1.09221337218865	0.840870656146051	0.194820210553875	0.0407770006914999	0.303503334426016	2.59776407996475	0.117685169968599	0	0	0	0
10394	5.05295737475014	0.0271261778602634	-0.0210465438088168	0.572528778984926	0.524356057315846	0.112132119561828	-0.0972696203066743	2.6460238532456	2.16754296955488	0.913214132565532	0.924673765230105	0.0269623721437458	0.0587671517681175	3.93973407800313	0.0483721174672984	0	0	1	0
10400	2.58961775410611	0.821450049418852	1.10980777306837	-0.865644938799002	-0.577287215149488	0.730024307929266	1.10270394921075	-0.86010398898977	-0.513036306972126	0.484200163430021	0.299161750189564	0.412365473826354	0.620452751678088	0.8275187638469	0.511700821305144	0	0	0	0
10409	2.56596105576139	0.730497640677991	-0.135059908883648	0.515238062808007	-0.350319486753632	1.29170798701956	-0.267009667677857	1.01861125971784	-0.619455086300175	0.229085393959298	0.795563164585768	0.33535368930048	0.551187495998517	0.637217920517012	0.609969346922381	0	0	0	0
10417	4.64972899325643	-0.319085158656736	1.19393782431936	-0.907358746791784	0.605664236184317	-0.290259310136996	1.21427281321591	-0.92281275927498	0.550949107472063	0.778286498872009	0.255968028143876	0.380511739764821	0.595265288335833	0.540507267094518	0.666603274602726	0	0	0	0
10428	3.2413633207359	-0.260769661344609	-0.158238516320828	2.21637430031398	2.31890544533776	-0.206395978508129	-0.140026868592759	1.96129210585617	1.83538512873944	0.841139363354855	0.891765476037932	0.0819313376187207	0.100110886473536	2.40533960520067	0.135655029561346	0	0	0	0
10435	3.15583700192243	0.0666215035998943	1.43321715909659	-0.532559309514988	0.83403634598171	0.0478982634258125	1.15205269325886	-0.428083338908358	0.599639612555929	0.962857997834395	0.27939068388434	0.678792430682409	0.563741627640532	0.452874963006006	0.721696753575445	0	0	0	0
10441	2.23543355120137	0.645208087609551	0.634306254674341	1.2312663785058	1.22036454557059	0.934982941101008	1.02767995332805	1.99485306202266	1.76845277352363	0.374540417298333	0.331296886789666	0.0776419607773569	0.111252877641831	3.29218167105944	0.0727622956101205	0	0	0	0
10445	5.55474981162818	0.169852209006045	1.17216215254868	-0.0202473010146118	0.982062642528027	0.162294696561254	1.25220614255916	-0.0216299380129391	0.938366121382365	0.874709180769318	0.242490905759976	0.983221703303669	0.372892611184821	0.702913800516515	0.574086525251771	0	0	0	0
10793	3.50994351353512	1.49808956032662	0.756995623934796	1.18569133144452	0.444597395052698	5.65515630247235	3.19488485567934	5.00418649536166	1.67831605484714	0.000328134398729555	0.0111182906591928	0.000766775429659117	0.128074541944972	24.1146909640566	0.000132921993490894	1	0	1	0
10971	2.24687672180795	1.53610831812511	-0.51389439759932	2.18953230397038	0.13952958824595	3.3575868626293	-1.25583998233714	5.35071451019919	0.304980258823466	0.00859126327676382	0.241231146392798	0.000484421548796766	0.767413071543306	10.5722118278038	0.00273938347610906	1	0	1	0
11095	2.01550721877608	1.55920188329855	1.55372992593969	0.2962602258269	0.29078826846804	1.92758478862289	2.14754205300516	0.409486412647477	0.359490999217616	0.0864657460702986	0.0607018207186678	0.691890412178852	0.727633830587959	3.009723915487	0.0879704264918875	0	0	0	0
11101	6.91439891926885	1.54655847376853	0.282177241480253	2.02149169322488	0.757110460936609	4.09837051032485	0.836030002364129	5.98924171276278	2.0063380976473	0.00276457441630315	0.425076620429525	0.000217123392865625	0.0762239421397988	18.5138163499386	0.000366943463856544	1	0	1	0
11107	2.73474157471474	0.773187726668116	-1.19286422884701	1.78859965676323	-0.177452298751898	1.68484258942138	-2.90616589824265	4.35755151541263	-0.386683828798358	0.126782331334828	0.0176744247860493	0.00189230012117401	0.708099346576316	6.565578502575	0.0123986881157133	0	0	1	0
11109	5.48504342079413	1.03488788957444	-0.102103434598306	1.50877854339977	0.371787219227026	4.73919754303004	-0.52276543523849	7.72488481922194	1.70257386683232	0.00110215933507236	0.613937126734441	3.16629294347016e-05	0.123331605308479	24.8862853436651	0.000117499289452405	1	0	1	0
11112	5.55989981738128	2.73427818301077	0.505427830508331	2.65442742613068	0.425577073628239	9.69490616066785	2.00361867530583	10.5226899711684	1.50896489559605	5.12858395544892e-06	0.0765574455881662	2.61355450640373e-06	0.166059143142436	63.9891244429038	2.46220325794949e-06	1	0	1	0
11118	3.24778921478331	1.19073173458854	-0.021036468170327	2.25932192884702	1.04755372608815	1.83457678759636	-0.0362367967399267	3.89184100880446	1.61398045740797	0.100239005038736	0.971895599082236	0.00376504538123527	0.141469074223961	6.77232096637818	0.0113126679613283	0	0	1	0
11119	6.95562665705538	0.939908799772851	-0.122386683686173	1.19301379058868	0.130718307129658	4.85404220595292	-0.70665429989783	6.88839912615547	0.675078454474969	0.000940607492135511	0.497915241936411	7.668356809129e-05	0.516827743816272	19.5639530150866	0.000297763486266463	1	0	1	0
11123	7.02889119123609	2.11994491568436	0.00817441129690177	2.26112551196614	0.149355007578675	9.37540654271509	0.0404182052121594	11.1800876703787	0.660519009187718	6.74056524730596e-06	0.968654460424645	1.5797344291845e-06	0.525694049921435	59.0604944999958	3.45167349012426e-06	1	0	1	0
11134	3.66608636683949	2.48572069184769	-1.11205242786488	3.64498067803116	0.0472075583185934	3.70045366379734	-1.85089981506398	6.06670503461137	0.0702771565252228	0.00503876347603922	0.0976813869632941	0.000197713998296541	0.945531314647875	13.0728925238237	0.00131257070261441	1	0	1	0
11135	6.10889492562413	0.689497872980787	-0.413089998852639	1.58115573047584	0.478567858642414	2.90089699044087	-1.94311750305636	7.43753512183543	2.01345952650415	0.0178256181504283	0.0843474169137364	4.25454170319316e-05	0.0753571599991128	20.2545470831238	0.000260885228046019	1	0	1	0
11136	2.68506262122604	0.659433102258171	-1.26377414229282	1.95298671087705	0.0297794663260658	1.5256482023295	-3.26894888065545	5.0517046589305	0.0688970406719236	0.16191483026192	0.00988362936546841	0.000719246880464887	0.946599080672344	8.87114587312518	0.0048936118266808	0	0	1	0
11148	3.87046763918118	5.11375718234043	0.299486082425426	5.26106092054403	0.446789820629021	11.1435557298171	0.729651262477807	12.8177567102921	0.973614328597391	1.62343600679087e-06	0.484417186490969	5.00917287616296e-07	0.356038838120505	82.3123099340281	8.4507658161782e-07	1	0	1	0
11149	4.19682568614967	3.66650624215902	-0.0297026092921842	4.19606109515528	0.499852243704069	14.7302895004686	-0.133416168009479	18.847582935974	2.00817011370586	1.5336197248854e-07	0.89684081611162	1.83147642999054e-08	0.0760000519802603	162.439924459651	4.50091733596812e-08	1	0	1	0
11152	2.21972360280646	3.29986727634474	0.396252292999433	1.91799078182071	-0.985624201524599	2.60977740477723	0.350375547248944	1.69593231804925	-0.77950400889753	0.0286025546431733	0.734229861760119	0.124613934647441	0.455968291324043	2.61160034786042	0.116506967261709	0	0	0	0
11156	3.85168872802379	0.988079207774029	-0.303383802761759	1.76592599408368	0.474462983547892	4.82179017681537	-1.65525132636649	9.63482993278808	2.31536190148932	0.000983231156141359	0.132738014491397	5.39589033358135e-06	0.0462218937816548	35.471411798267	2.84971871868222e-05	1	0	1	0
11157	4.14624260304429	2.92396860843799	-0.119304220682714	3.31257798195942	0.269305152838717	8.88958168313882	-0.40552668154654	11.2597756282295	0.818753712656599	1.03707103848242e-05	0.694693541234024	1.48884974976256e-06	0.434362943213135	56.7886287052031	4.07012102490265e-06	1	0	1	0
11164	4.97260410655124	6.91073392220011	0.357736151327193	7.08517881096414	0.532181040091219	15.4529245357093	0.894343486875979	17.7130085942639	1.18999711817103	1.01728355568026e-07	0.394747723313692	3.1364444975095e-08	0.264909695395864	156.560911552541	5.28349271849396e-08	1	0	1	0
11165	5.39635300786019	3.96409392908179	-0.00419551207761337	3.99030557890318	0.0220161377437798	18.8838268088473	-0.0223452930322341	21.2523634300849	0.104878678354013	1.80119659767319e-08	0.982666905051753	6.44391687321745e-09	0.918804373736896	218.102734948835	1.24492120952028e-08	1	0	1	0
11168	2.64619759139276	3.6983588692795	-0.136938619289314	3.29380999082627	-0.541487497742542	3.40160328962841	-0.140817154260752	3.3871011113662	-0.498038648686499	0.00801626495349895	0.891159081403482	0.00820113395149077	0.630565599198571	5.81729824408534	0.0175640628964868	1	0	1	0
11169	1.744813851954	5.5262726318209	0.808851504445171	4.40756344734354	-0.309857680032194	5.11728566102011	0.837396533580762	4.56310995536133	-0.286925812138812	0.000658802951668119	0.424347940170073	0.00141061618416931	0.780755952181833	13.3588593803881	0.00121542500346397	1	0	1	0
11174	3.72820679867681	1.52169422224432	-0.0112833175264804	2.20690464783211	0.673927108061313	6.55510922037572	-0.0543430934817376	10.6289684129656	2.90312320000685	0.000111491729939769	0.95786559549693	2.40486773373418e-06	0.0177615751486808	49.9804597175506	6.94307210049227e-06	1	0	1	0
11178	5.3143689307048	2.98259790059578	-0.272796020633065	3.17752406893278	-0.0778698522960717	7.26989044958778	-0.743406229474046	8.65918491650472	-0.189802753969934	5.07505228660181e-05	0.476456191472454	1.28083680637948e-05	0.853734266779967	33.1735602114576	3.73835377352321e-05	1	0	1	0
11179	4.15920990979997	2.97241219815167	-0.63868293482352	3.98623357769563	0.375138444720437	11.2303708372248	-2.69789709919298	16.8384771528965	1.41734845931866	1.52169520214228e-06	0.0247789350941616	4.85785703822698e-08	0.190521782715795	110.867422684309	2.3545434005861e-07	1	0	1	0
11183	2.03724258436644	5.44649361523847	1.64456332323612	4.52665841047879	0.724728118476438	6.7781206330287	2.28822065759253	6.29832438701137	0.901918731610619	8.66674358916263e-05	0.0483093025731537	0.000150117901796062	0.390923141125151	28.8525906978553	6.54610317460189e-05	1	0	1	0
11184	5.0197766187588	3.80222971518033	1.30207710704153	4.62021074484957	2.12005813671077	12.4010190292103	4.74800023809098	16.847513559638	6.9145957150923	6.62254255746372e-07	0.00108877639948866	4.8354186755074e-08	7.45015423124466e-05	172.123103172648	3.49821520409421e-08	1	1	1	1
11186	7.68697901620929	2.03750076881856	0.119945714430404	2.12765149486102	0.210096440472866	11.4462534438909	0.753364789865938	13.3635263998029	1.18027788853606	1.29794109258243e-06	0.470745354439662	3.51774211326338e-07	0.268559929917025	88.9078604779556	6.07838549380691e-07	1	0	1	0
11188	4.07205246346405	5.30263867849458	2.15617272942526	5.72437911755903	2.57791316848971	4.25216883883233	1.93311201714488	5.13217977012269	2.06722024804818	0.00220509552605919	0.0857062347362113	0.000645854736810179	0.0691120105341177	17.9488122092274	0.000412321962840592	1	0	1	0
11192	4.78584586314934	0.810181648700302	-0.299731485555067	2.00152742144135	0.89161428718598	1.3908507520757	-0.57528824563118	3.84162243326334	1.53064736023512	0.19815646865834	0.579389028259117	0.00406229971068065	0.160690956327043	5.96511268500621	0.0163609946128682	0	0	1	0
11198	3.03176802313072	1.02897104589996	-0.0956116412793602	2.0703031558251	0.945720468645775	1.90187345633494	-0.197580573979226	4.27826235765318	1.74799928880108	0.0900833216488039	0.847824892855215	0.00212281572563872	0.11488079423344	7.93494104202641	0.00697656352459297	0	0	1	0
11203	3.4789687111221	4.57780738159916	0.139025255815816	5.72759663091015	1.2888145051268	6.45181419133924	0.21906502513747	9.02509470358321	1.81641362797494	0.000125541600073201	0.831554967671712	9.17877051499107e-06	0.103158515485964	37.5601488776537	2.25717775107915e-05	1	0	1	0
11205	-Inf	4.08476819912954	1.50753531937354	4.41936552241509	1.84213264265909	5.08967869482525	1.87841023594611	6.15655665056103	2.09533383358267	0.000988962749250916	0.0977337808295401	0.000290194205521502	0.069993043007564	23.8851054290628	0.000260817308986656	1	0	1	0
11210	4.96998978179794	5.28205598656265	2.21907362520537	5.99615589486324	2.93317353350596	11.6579914848321	5.47579841557497	14.7961476247071	6.4737882680793	1.11331904264647e-06	0.000412137420468335	1.47617178285348e-07	0.000122398226626923	147.293533891459	6.88723194578426e-08	1	1	1	1
11211	3.70312825091421	5.06493625172503	3.30336019911521	4.98574055150784	3.22416449889802	5.12058479253079	3.73384698883584	5.63547152694716	3.2595884491245	0.000655910850450954	0.00478731282491024	0.000336374023089026	0.0100314610435514	29.8534628109348	5.71259395516028e-05	1	0	1	0
11214	3.21898436698759	4.16050600550736	-1.20769981816921	5.42833664052438	0.0601308168478059	8.13126783180522	-2.63891936746621	11.8613437530543	0.117519305605499	2.11457603243808e-05	0.0272761990441453	9.63005276973102e-07	0.909065468008901	53.2607879120765	5.32486160820981e-06	1	0	1	0
11215	5.17206675730559	3.89209418751129	1.97526689752178	4.21063271292522	2.29380542293571	4.81732170071549	2.7333994338385	5.82672705549391	2.83908818974207	0.000989298802936204	0.0233886609213008	0.000264935484777328	0.0197013763124284	25.6151569041687	0.000104898590998822	1	0	1	0
11216	3.50100312831845	7.316763502882	-0.632155265273773	7.19093864511085	-0.757980123044929	7.78755139691414	-0.752247363560745	8.55701903387458	-0.806751395439613	2.97204628116856e-05	0.471383933924627	1.4085895368333e-05	0.440895021988129	33.7815505124566	3.47362580678812e-05	1	0	1	0
11217	5.86369933930011	4.00194624834742	2.33905170886812	5.2448460600154	3.5819515205361	11.6118081605135	7.58793200083935	17.0143888257713	10.3931765485107	1.15096386980732e-06	3.64116306040988e-05	4.44104935245012e-08	2.89536106351453e-06	211.919117310991	1.41169819195971e-08	1	1	1	1
11218	4.09658521137158	7.26894136504109	-1.37072557945573	6.79677988226917	-1.84288706222765	15.4266044471054	-3.25240561481804	16.127141262332	-3.911090807033	1.03227984065813e-07	0.0101464603094176	7.04700626178426e-08	0.00365728954512295	117.876793414888	1.80729823256503e-07	1	0	1	0
11219	7.07821088111623	2.06731188137379	0.380968288687687	2.49311068648805	0.806767093801946	11.7042204129275	2.41146145612348	15.7809468788728	4.56756427166667	1.07699622028725e-06	0.0395227329948383	8.4932570270052e-08	0.00140176051611414	131.309608419123	1.13332465093183e-07	1	0	1	1
11221	4.63000355532755	4.13920008903109	1.63278333494061	4.95428038123738	2.4478636271469	2.64110923139346	1.16480575597822	3.53431724914388	1.56191415824097	0.0271790746310559	0.274454392825593	0.00651395069764997	0.15322115499022	8.00021677328847	0.00679984637433588	0	0	1	0
11502	4.61095094251767	0.493692467973457	1.01371363655513	-0.0286905453709787	0.491330623210696	1.35617059447543	3.11335122420376	-0.0881153624975943	1.34968261942262	0.20854454969668	0.012664240251508	0.931741443882682	0.210538683720818	4.29444632516269	0.0392359226557548	0	0	0	0
11504	6.6287223682261	0.127517447320157	0.0849383798780892	0.149904303600689	0.107325236158621	0.35426353607063	0.26382492440412	0.465613914723442	0.298166395816475	0.731413612667257	0.797939187545435	0.65270777756412	0.77243951046054	0.181886528231863	0.905997560324424	0	0	0	0
11506	5.86538729947236	0.436697313789691	0.280992662073613	0.204549287337427	0.0488446356213492	1.18236282902525	0.850589921905068	0.619188988986833	0.13224739363471	0.267773487821581	0.417357008856554	0.55135500681253	0.897738662391342	0.868350895242845	0.492817646108866	0	0	0	0
11507	6.74359395502478	1.27712309138394	1.40735935878958	0.939690368646503	1.06992663605214	3.55289116776094	4.37732869353246	2.92273155965663	2.97648121862911	0.00632853051214303	0.00183907453312645	0.0172075745556841	0.0157781122816052	18.1146617563839	0.000398322082413298	1	0	1	0
11516	2.40725626804276	1.18729236572443	0.662327416634273	0.720235006439939	0.195270057349783	1.89495896942796	1.18187045160427	1.28520192724017	0.311657648375351	0.0910803173885722	0.267959045224945	0.231249843869958	0.762498450555314	2.3038923289248	0.146451752361221	0	0	0	0
11518	5.57589791649654	0.891421399350441	-0.670660939455384	1.74533941114037	0.183257072334544	4.70401273785619	-3.95679411467044	10.2972281578089	0.967043873068427	0.00115744517956376	0.00341433770372273	3.12577787405534e-06	0.359137050075949	36.0054844805349	2.68167777369858e-05	1	0	1	0
11521	2.46384290495052	2.12711011445415	1.49176896585098	1.06461791949111	0.429276770887933	2.91612679686173	2.28650947604541	1.63179353975604	0.588509963048064	0.0173921741342573	0.0484439758526771	0.137638784127833	0.570863424250891	5.88857734209189	0.0169709025437426	1	0	0	0
11527	4.60384934620144	4.61063299840865	1.68952369494375	5.09982090612564	2.17871160266074	7.65782048409563	3.13735686056909	9.47009986032756	3.61863161642898	3.38973951231109e-05	0.0121872142380885	6.21107844225611e-06	0.00571558354109431	57.9644505557037	3.73447934921132e-06	1	0	1	0
11532	2.23431529607799	0.973118043984354	0.510080383878896	1.13216085601892	0.669123195913461	1.73571684371302	1.01720147481029	2.25775334410497	1.193491795621	0.117111575297785	0.335987710808597	0.0507631571548973	0.263607063269289	3.74948229756557	0.0543377993516335	0	0	0	0
11535	4.34891417505409	1.16360256814882	0.3780007064926	2.28248238067794	1.49688051902172	4.0060414771211	1.4549845726131	8.78563609566332	5.15344810130107	0.00317160135472891	0.18011605948365	1.14006808486571e-05	0.000627839528837455	42.1900717562349	1.40115102640208e-05	1	0	1	1
11538	6.95012620634517	0.60806428736936	0.0945510684832174	0.756842705462777	0.243329486576634	2.33226611932148	0.405461902221874	3.24555700916438	0.933304469877294	0.044967028847461	0.694739440116212	0.0102573857855348	0.375359893171627	5.37420249753563	0.021877517562991	0	0	1	0
11541	1.87240698631841	4.11027910906985	1.7114757319938	4.38041943935108	1.98161606227503	9.6169496702316	4.47704831718916	11.458736523645	4.63644960133476	5.47838844580416e-06	0.0015940387293061	1.28616379867708e-06	0.00127214551283721	91.020741193885	5.49671830993672e-07	1	0	1	1
11544	6.32554637549597	0.821076687605843	-0.0543132174835632	0.870816861021258	-0.00457304406814796	3.11677894488391	-0.230506309299176	3.69576302067264	-0.0173591184365376	0.0125949609380685	0.82292461351335	0.00507518479153849	0.986534153138413	6.15364002210308	0.0149690847978245	1	0	1	0
11546	7.89089697284697	0.941857626196689	0.00856338106180843	1.20177166552353	0.268477420388646	5.65382611252059	0.0574721528053448	8.06555311501177	1.61162856019441	0.000328684226102303	0.955442398111634	2.25478412059434e-05	0.141981923396092	29.4311185573471	6.04744812541146e-05	1	0	1	0
11548	4.58631045137614	1.16829557083762	0.203246834829817	1.20881374218965	0.243765006181846	4.9461467597082	0.962039858362742	5.72174716667453	1.03201409433757	0.000829475604920475	0.361509961721404	0.000301846128115174	0.329371266967684	18.1156289460888	0.00039824216159026	1	0	1	0
11549	6.97947832365145	0.847997771827895	-0.0690542031395847	1.24571826905887	0.328666294091389	5.1485776418711	-0.46874611340934	8.45604714088179	1.99548157980182	0.000631916539120752	0.650552601796785	1.54876105584615e-05	0.0775637121017996	30.1434079521772	5.49580990924873e-05	1	0	1	0
11553	5.43608529392909	0.507901574686084	-0.200587030684767	1.19564758939223	0.487158984021383	2.64800053301291	-1.16922034822855	6.96942113383591	2.53985676289338	0.0268757065908635	0.272762043057206	7.01515624417088e-05	0.0320560396150963	19.1845865908925	0.000320743241575607	0	0	1	0
11557	4.48557319262527	1.69809358581799	0.972264465951045	2.25910494315045	1.53327582328351	3.63957505638786	2.3298527748672	5.41352903951577	3.28631618869054	0.00553369156665839	0.0451441004519185	0.000446540830854682	0.00961531859899617	21.0796351035307	0.000223878023669146	1	0	1	0
11558	6.75423972071957	0.713433823888776	-0.0195198072549694	0.994061465967841	0.261107834824095	3.60193066882861	-0.110182389154097	5.61112442636835	1.31826146537028	0.00586513579375744	0.91471631066356	0.000346877353548736	0.220426681397984	13.7617784631637	0.00109303348562906	1	0	1	0
11560	7.67491750028372	1.40807795468142	0.996939349904062	1.1311883926943	0.720049787916943	4.29267540570651	3.39801346783498	3.85559401723258	2.19514836177843	0.00207877853705149	0.00806161736720725	0.00397718251846077	0.0561952163217231	17.9985751656683	0.000408058906027303	1	0	1	0
11562	2.48690063726	0.591967464772746	1.23882088875417	0.764119659145427	1.41097308312685	1.26718630580244	2.96487343691312	1.82876967977326	3.02037844171144	0.237332490402721	0.0160761313754472	0.101163924140841	0.0147015324264848	8.03044170129967	0.00671987604407916	0	0	0	0
11565	6.74018156167536	0.259994018409579	-0.076962996674439	0.372677709897886	0.0357206948138673	1.14993822385994	-0.380581899615742	1.84289069950531	0.157990528399742	0.280215946715882	0.712463787298768	0.0989285816850456	0.878000967071429	1.27439965479083	0.34142521463506	0	0	0	0
11569	3.99403887233234	1.76102304748508	0.119994626910927	2.75525686167918	1.11422844110502	2.40646773085671	0.183329269885422	4.20951539082994	1.52261197952591	0.0398458203461273	0.858660035822701	0.00234701031971214	0.162662173436359	8.24487664741612	0.00618435108618304	0	0	1	0
11570	7.84279749918539	0.529823272972655	-0.0969994478241443	1.18165834804953	0.554835627252734	2.33733564303749	-0.478425499785216	5.82823406135156	2.44767860107159	0.0445973001001224	0.643914263127774	0.000264442737474458	0.0372562504649733	14.4097731921302	0.000926256275692506	0	0	1	0
