A	Coef.DKOvsDFC	Coef.TACMIvsSham	Coef.DKOvsTACMI	Coef.DFCvsSham	t.DKOvsDFC	t.TACMIvsSham	t.DKOvsTACMI	t.DFCvsSham	p.value.DKOvsDFC	p.value.TACMIvsSham	p.value.DKOvsTACMI	p.value.DFCvsSham	F	F.p.value	Res.DKOvsDFC	Res.TACMIvsSham	Res.DKOvsTACMI	Res.DFCvsSham
16	1.37263937590019e-15	0.141211397234447	0.54550785001039	0.119673520011676	0.523969972787619	0.164304287982213	0.709635214598346	0.15567978362476	0.609656975208577	0.873151704513857	0.496046978869403	0.879748952707736	0.557286273389037	0.292607816313691	0.829826696072812	0	0	0	0
17	1.47356874177521e-15	0.306424606458318	0.280029918387776	0.337410840393933	0.311016152323391	0.201575800072118	0.205955880030962	0.248158293104558	0.204596264198735	0.844766861760052	0.841445767463612	0.809626281872976	0.842476313116573	0.0689654522696793	0.975055093455026	0	0	0	0
18	1.37263937590019e-15	0.0551774720214727	-0.41016811977745	0.771847323889174	0.306501732090252	0.259621110859107	-2.15772012888261	4.06036068352529	1.44215233591246	0.801044411565595	0.0595309826005958	0.0028890524076284	0.18340917300306	6.5504384281096	0.0123468155530236	0	0	1	0
19	8.07434927000114e-16	1.13695112647116	1.0047992556563	1.06600046684557	0.933848596030709	2.90202987392379	2.86744035957756	3.04209298002016	2.38361743113296	0.017684737937404	0.0187056789041813	0.0141012077186195	0.0411997764047006	11.6689636687211	0.00191716596637987	1	0	1	0
20	1.4130111222502e-16	2.11397164179295	0.112977003575312	2.88540143854853	0.88440680033089	4.16064705154474	0.248603236030842	6.34925792126391	1.74065936998186	0.00248924380994495	0.80929265523075	0.000137814205327998	0.116007114960082	18.6869850607537	0.000344626665650057	1	0	1	0
21	3.22973970800046e-16	2.56210927270024	2.14932301922667	2.99719055451986	2.58440430104629	4.03527607568829	3.78470732589435	5.27770323367868	4.07039034479858	0.0029993813869768	0.00438200992991852	0.000522543344280135	0.0028461534628179	27.6496404382612	7.48341694573787e-05	1	1	1	0
22	1.61486985400023e-16	1.70623081997813	-0.0707331257218373	2.04384400099275	0.266880055292773	6.58872796486796	-0.305380745511325	8.82402125400944	1.0305757362861	0.000104415208370061	0.767077032909723	1.05865200981648e-05	0.329852597747455	34.3638959068993	3.11314511875213e-05	1	0	1	0
23	-1.4130111222502e-16	3.70205744901704	0.327573370815803	2.90313367936187	-0.471350398839366	9.44467143272787	0.9343450655357	8.28067501685762	-1.202506905425	6.0875537686308e-06	0.374709312051012	1.76488762363704e-05	0.260092133592669	42.4292656049247	1.30852216960894e-05	1	0	1	0
24	-4.84460956200068e-16	3.42913419781226	1.28049810672506	3.1677029134081	1.0190668223209	7.81504121246078	3.262727011462	8.0713511449827	2.32246647558156	2.79460841299781e-05	0.00990293847699532	2.16437557230785e-05	0.0455262981589014	47.2617898531319	8.35427801905603e-06	1	0	1	0
25	8.07434927000114e-17	1.93844760227056	0.617790295642936	2.18661920223733	0.865961895609701	7.31590503424928	2.60681422220834	9.22660986284025	3.26823123005148	4.68507677177778e-05	0.0286046835877424	7.36793495512903e-06	0.00981658383895602	52.0345382108977	5.58392115313691e-06	1	0	1	0
26	-1.81672858575026e-15	0.890566667225616	-0.290958388858922	1.30465312919819	0.123128073113655	1.71118294478383	-0.625051636691864	2.80272233056629	0.236584936861112	0.12148486584828	0.547580079001886	0.0207806741764139	0.818318299668582	2.90954627609836	0.093907000746341	0	0	1	0
27	8.88178419700125e-16	0.246607632111089	0.940108340078343	-0.217453209231857	0.476047498735398	0.260927454577916	1.11210598103304	-0.25723738879013	0.503690259055961	0.800068155985829	0.295144383074346	0.802826753313481	0.626673806091233	0.455057085419818	0.720245580982716	0	0	0	0
28	0	0.424328008027941	0.841373278821256	-0.0205896479994693	0.396455622793846	0.394575811295746	0.874726897701444	-0.0214058603626829	0.368657727152296	0.702417120469973	0.404642154845059	0.98339273295645	0.720974312518066	0.341708923212971	0.795957558918057	0	0	0	0
29	2.66453525910038e-15	0.965627980569681	0.609210889460434	0.477010497592806	0.120593406483558	3.02353347196424	2.13268936516905	1.66989007072935	0.377596971440406	0.0145295235128361	0.0619976421492675	0.129557689215107	0.714551244322231	5.72437184358023	0.0182031393358274	1	0	0	0
30	8.07434927000114e-16	-0.179933462533986	0.157467895694556	-0.194312394375615	0.143088963852927	-0.743689878367639	0.727657422611619	-0.897915447775564	0.591406471175058	0.476181755575592	0.485469720353605	0.392804378480213	0.568919562763733	0.385460380773972	0.766227678021238	0	0	0	0
31	-1.61486985400023e-16	0.572468059614939	0.194478319086724	0.320049350266716	-0.0579403902614985	1.25224698656223	0.475625283903045	0.782727677812306	-0.126741881728746	0.242293022890231	0.645764584127419	0.454049600837447	0.901953571276801	0.726645633429753	0.561500519498096	0	0	0	0
32	-6.86319687950097e-16	0.133435927271671	1.1189628070287	-0.467606845573901	0.517920034183129	0.143521913226274	1.34560036110971	-0.562317117521026	0.557067918094058	0.889065596574104	0.211609931572015	0.587740176791154	0.591172193201235	0.611712057247976	0.624372648625229	0	0	0	0
33	-3.83531590325054e-16	0.737414968963883	0.355222303027532	0.912650584704551	0.5304579187682	0.841493663538574	0.453204416047983	1.16438993771407	0.605326710474143	0.42204088572885	0.661216622366244	0.274439997689377	0.560034134674456	0.928468326057535	0.466141031183204	0	0	0	0
34	-4.03717463500057e-17	-0.0740981822435578	-0.211218293337523	0.0754507067981674	-0.0616694042957981	-0.320708541929942	-1.02209086994898	0.365107952209289	-0.266914843718896	0.755811717284003	0.333637128672174	0.723531382564157	0.795598389413258	0.382511730229341	0.768213819070636	0	0	0	0
35	-4.03717463500057e-16	-0.114650969440161	0.613231804293661	-0.542208181041984	0.185674592691838	-0.0791811068672389	0.473503849842967	-0.418663316778637	0.128231970808906	0.938635157989573	0.647219118750262	0.685355296034526	0.900807811739253	0.0898326985230507	0.963802114900465	0	0	0	0
36	2.8260222445004e-16	0.0431914515738938	0.00443998041413762	0.686891045711383	0.648139574551627	0.154815500210338	0.0177931443125254	2.75270392283881	2.32319240923533	0.880410630307269	0.986195217136134	0.0225440505765576	0.0454723937173874	4.40132435515843	0.0366520796389938	0	0	1	0
37	4.03717463500057e-16	-0.296768174302622	1.22886087340741	-0.747046937306923	0.778582110403106	-0.312667469415578	1.44751508004529	-0.879970817408323	0.820294490014082	0.761714171644058	0.181942896101807	0.401943372828349	0.433405200580789	0.731182975283234	0.559149535974488	0	0	0	0
38	-1.21115239050017e-15	0.142657475403539	-0.231011688664061	0.552098426496331	0.178429262428731	0.625114605444517	-1.13175930347692	2.7048091559161	0.781863955375491	0.547540580228895	0.287221222384453	0.0243750762806333	0.454531819238237	2.65252239191165	0.112725446706601	0	0	1	0
39	-3.63345717150051e-16	1.20073141043892	1.2438380479454	0.350929311122388	0.394035948628862	1.22631888114406	1.42028790015172	0.400711857318571	0.402432816741626	0.25144218696481	0.189494058500181	0.698053542164563	0.696831797343742	1.36540508933389	0.314858562682062	0	0	0	0
40	-3.63345717150051e-16	0.729704529739612	-0.561920630804337	1.28544457918868	-0.00618058135527073	0.503566981778832	-0.433550995710816	0.991787356945039	-0.00426520128609152	0.62675703837384	0.674902742779035	0.347421827710506	0.996690667318061	0.330388651313433	0.80372895980403	0	0	0	0
41	-8.4780667335012e-16	0.560411375541015	0.760618034741804	0.364314338782869	0.564520997983658	2.15941426357187	3.27680538403897	1.56949629417023	2.17524973320696	0.0593675216322042	0.00968362248802319	0.151254836323641	0.0578605676926004	8.18039826556153	0.00625264493371877	0	0	0	0
42	-1.61486985400023e-16	0.781189853995957	0.364637960849359	1.06765584461143	0.651103951464834	3.36726330694405	1.75726544628721	5.1452534450667	2.80653727587349	0.00838990941418937	0.113022219427772	0.000622896279819308	0.0206520840932948	17.179921432038	0.000473213769067863	1	0	1	0
43	-1.21115239050017e-16	0.260598499459142	0.126426639498108	1.42257019236785	1.28839833240682	0.373317073624321	0.202488117521087	2.27842455860331	1.8456786823977	0.717623529418857	0.84407484817831	0.048917158105605	0.0982939628279856	3.02746341625006	0.0865526357949392	0	0	0	0
44	-1.4130111222502e-15	0.0133937974578081	1.88753043506369	-0.730451626921061	1.14368501068483	0.00985751175556078	1.55314694225087	-0.601049227996336	0.841724572362566	0.992351754083901	0.155081936183137	0.562756066268733	0.421918239828374	0.82186669960326	0.514200943772455	0	0	0	0
45	-8.07434927000114e-17	-0.536046746705529	1.31006303866689	-1.46018813065573	0.385921654716685	-0.532043030978501	1.45375524525461	-1.62034657214618	0.383039218421929	0.607681321137727	0.180249571309953	0.139886395346812	0.710652425905819	1.05926245652096	0.413693584704879	0	0	0	0
46	-4.03717463500057e-16	-0.128980184902014	1.76370252759278	-1.02279329472317	0.86988941777162	-0.103247547215003	1.57847276080789	-0.915376221556478	0.696339122179413	0.920048788157225	0.149189681069849	0.384054789159676	0.503942441870885	0.83795427550349	0.506624655735855	0	0	0	0
47	4.03717463500057e-16	0.49407655371153	0.711717197839055	0.76305780641681	0.980698450544335	1.44281543195197	2.3236943414713	2.49131693370604	2.86386157753782	0.183227314763315	0.0454351593974226	0.0345491390847643	0.0188146951313561	7.97713134564064	0.00676979858611188	0	0	0	0
48	-2.8260222445004e-16	0.445715372722703	1.32699687530028	0.512187942993282	1.39346944557086	1.11845677128558	3.72294394028111	1.43696419648343	3.49670536929834	0.292565457597973	0.0048174440057679	0.184837476579486	0.00684406845011201	9.78265346258875	0.00349489907105724	0	1	0	0
49	-9.68921912400137e-16	-0.63478850512434	0.3581266055744	-0.841934175322942	0.150980935375798	-1.84950490574004	1.16658940171396	-2.74258173110928	0.439894513521575	0.0976989117115782	0.273595121437304	0.0229190240361355	0.670471130928912	2.66941733989018	0.111356577795002	0	0	-1	0
