,TAC-MI_126_Acetyl_norm,DKO_127N_Acetyl_norm,Sham_127C_Acetyl_norm,DKO_128N_Acetyl_norm,DFC_128C_Acetyl_norm,Sham_129N_Acetyl_norm,DKO_129C_Acetyl_norm,TAC-MI_130N_Acetyl_norm,Sham_130C_Acetyl_norm,DFC_131N_Acetyl_norm,TAC-MI_131C_Acetyl_norm
10441,2.964786984556514,9.666769479348691,2.752726204195813,9.393923361920757,5.062857511723229,1.0638712760166964,8.498734589725235,2.3731038702000657,5.445660672112589,6.794206575757929,8.476724352441266
10445,18.913296280791553,53.211575115680866,27.30704394562247,73.68739883896282,43.645323376924395,24.587247267941425,53.660614909544215,29.71126045490482,28.561934545570107,64.04782540318146,390.52767722541176
10793,13.2904244135292,25.718927972579085,6.166106697398622,21.349825822547174,8.816355322138728,5.555772219198303,27.966766149909787,8.068553158680222,7.8906511779590565,8.782754841833421,12.166592599974521
10971,3.0670210185067384,11.972604401028194,7.927851468083943,12.687896488828034,3.666207163661649,2.836990069377857,11.265764456147405,2.18325556058406,2.333854573762538,4.639945954176147,2.692606559010755
11095,1.840212611104043,7.360934557669188,2.972944300531479,6.587946253814557,2.444138109107766,2.364158391148214,8.30108959926651,6.075145907712169,1.2224952529232342,2.56854151034751,19.446602926188785
11101,101.10945957677215,472.69615894429836,75.09437085046179,228.26013779420435,96.36887401624907,52.36610836393294,339.2576261224039,56.85956872999357,77.35060873041553,134.06129560458942,95.13876508504669
11107,3.271489086407188,14.544497198286102,5.725670504727292,7.929935305517522,7.506995620830995,6.265019736542767,13.24221436073467,2.18325556058406,12.33608846131627,6.04850097597962,5.185760780317009
11109,29.23893370976424,107.31000981662308,29.399115860811285,77.46936798467118,39.8918255665089,32.38896995873053,83.50500846881191,34.55239235011295,39.119848093543496,46.813740430527204,29.818124486822803
11112,30.261274049266486,234.66304626015264,24.33409964509099,177.87454885299303,27.147391140446974,20.56817800298946,191.2215282688178,23.446266237576648,22.33832234887001,33.22532727901134,45.07622832121709
11118,3.0670210185067384,28.911622479519938,2.752726204195813,28.18177008576227,14.577538007892747,4.964732621411249,21.148013979083725,4.936056050016137,12.002680665064482,8.782754841833421,10.371521560634019
11119,97.94020452431518,230.93823600205494,96.67574429135696,196.17439955803349,120.54838316706517,98.94002866955276,217.40948950459907,79.8312141935302,111.13593208393038,103.57022219143187,105.41056047682845
11123,103.35860832367707,498.59245883392975,82.14134993320306,343.79319524535964,88.16355322138728,81.44525657505598,378.0948667475436,74.42053736947406,86.46375516129783,96.85887179342708,76.4899715096759
11134,4.0893613580089845,26.33972968226203,10.570468624111923,146.27680663562322,8.816355322138728,7.565306851674285,45.16188031981899,7.783780694256214,11.224729140476967,11.268440174427786,2.792332727863005
11135,45.08520897204905,102.2549101806334,48.66819929018198,153.8407449270399,80.48197630704858,60.87707857206651,128.96335627431898,48.126546487657336,60.34681112157419,76.55910824390644,34.904159098287565
11136,5.418403799361904,9.223339686718017,5.835779552895124,15.371874592233965,6.546798506538659,7.801722690789106,10.77165198000059,1.8035589413520499,8.001787110042988,8.119905419808259,2.692606559010755
11148,5.213935731461455,243.17689827866155,2.422399059692316,191.05044136062213,4.539113631200137,8.038138529903927,215.4330396000118,5.885297598096163,4.889981011692937,8.534186308573986,5.784117793430511
11149,7.156382376515722,159.98946918114714,7.707633371748278,124.56098379897522,11.609656018261889,8.39276228857616,142.0079256445949,6.075145907712169,7.5572433817072655,10.688446930155768,10.570973898338519
11152,1.7379785771538183,11.351802691345252,5.065016215720296,23.057811888350948,0.9601971142923368,9.338425645035446,14.823374284404482,2.18325556058406,0.6668155925035822,2.651397688100656,18.947972081927535
11156,9.609999191321114,35.208325534875506,11.891777202125915,28.303769090462538,14.40295671438505,11.466168197068837,27.373831178533607,9.39749132599226,9.557690159218012,15.99124230635708,7.678915001623264
11157,7.76978658021707,89.57281811139613,13.102976731972072,92.5972445675046,9.34009920266182,6.146811816985356,80.93562359284847,8.922870551952247,10.891321344225178,14.251262573541023,9.872890716372769
11164,5.725105901212578,1154.2477502176441,8.808723853426603,1211.2061186642761,5.935763979261718,5.437564299640892,1143.277447308503,9.017794706760249,6.334748128784032,15.908386128603933,12.366044937679023
11165,18.299892077090202,308.89319354652747,21.140937248223846,310.48746696218603,18.243745171554394,19.858930485644997,321.3707544858891,16.89649955582447,18.448564725932446,22.122599460089845,24.831816044210296
11168,1.4312764753031444,37.24810258097661,2.092071915188818,31.719741222070088,2.094975522092371,8.983801886363214,32.61142342568986,1.4238623221200393,2.88953423418219,3.231390932372674,20.044959939302288
11169,2.964786984556514,40.26342517086519,7.046979082741283,47.701610837805404,0.6110345272769415,0.3546237586722321,37.15725820624057,1.3289381673120366,0.5556796604196519,1.325698844050328,1.8947972081927535
11174,7.4630844783663965,32.19300294498692,8.25817861258744,45.38362974850028,11.52236537150804,7.801722690789106,34.39022833981839,6.9294633009841915,8.112923042126917,14.33411875129417,9.872890716372769
11178,29.852337913465586,202.02661352253503,25.545299174937146,164.3326593312631,20.86246457416986,19.386098807415355,184.5015985932211,10.726429493304297,29.45102200224155,25.6854151034751,25.829077732732795
11179,4.907233629610781,108.01949748483216,10.90079576861542,95.40322167561081,12.831725072815772,7.919930610346517,109.00121223798762,7.688856539448213,12.33608846131627,13.671269329269006,7.479462663918764
11183,2.249148746904942,67.93344423101924,1.9819628670209857,62.09749339243721,1.0474877610461855,1.4184950346889285,55.43941982367276,2.18325556058406,0.22227186416786077,1.905692088322346,3.889320585237757
11184,15.028402990683018,467.1089435571519,7.81774241991611,337.5712460056459,29.94069183657013,7.919930610346517,360.1091726157995,14.80816815004841,4.112029487105424,25.35399039246252,17.152901042587033
11186,144.9678601414185,703.9891387804578,127.28605968201441,542.5295739020987,147.9576462477737,128.84663231757767,591.8479239286562,146.94259164278807,128.69540935319137,148.8096952446493,127.15086528661898
11188,10.42787146292291,511.98403857137606,0.22021809633566508,366.9730061384109,11.435074724754191,2.718782149820446,421.7744096389222,9.207643016376254,10.113369819637663,10.357022219143186,5.58466545572601
11192,10.018935327122012,46.382756309168485,12.332213394797243,77.22536997527062,46.438624073047556,37.11728674102696,65.02520186092099,29.046791371248805,14.781078967162742,26.513976881006556,12.465771106531273
11198,7.97425464811752,24.4773245532132,2.6426171560279808,17.689855681539086,9.42738984941567,8.629178127690981,18.479806607890918,5.0309802048241385,5.77906846836438,10.191309863636896,2.692606559010755
11203,6.542978172814376,230.93823600205494,6.93687003457345,138.2248723254054,7.681576914338694,1.182079195574107,175.80521901303715,1.9934072509680552,3.445213894601842,7.208487464523657,2.8920588967152554
11205,9.814467259221562,86.38012360445528,1.7617447706853206,50.507587945911595,5.062857511723229,0.0,65.71695932752654,1.9934072509680552,0.6668155925035822,2.9828223991132377,1.4958925327837527
11210,11.041275666624259,871.3395425192742,4.954907167552464,957.4481888877154,21.2989178079391,1.6549108738037497,860.1509984763774,11.390898576960314,3.3340779625179113,24.856853325943646,21.93975714749504
11211,6.236276070963701,301.53225898885825,0.22021809633566508,345.13518429706255,10.213005670200308,1.0638712760166964,268.006607062033,7.499008229832207,3.889757622937563,8.037049242055112,18.748519744223035
11214,4.804999595660557,79.90604863204743,4.404361926713301,115.89905446525609,4.539113631200137,7.683514771231696,100.00836517211556,1.4238623221200393,4.223165419189354,6.545638042498494,1.6953448704882532
11215,19.015530314741778,367.5146121323025,17.72755675502104,502.3919013557101,25.0524156183546,6.9742672538872315,402.00991059304954,20.21884497410456,1.5559030491750252,31.98248461271416,30.416481499936307
11216,1.840212611104043,353.50223068517323,6.716651938237784,483.72605363656885,3.317044576646254,11.229752357954016,328.5847966376327,2.088331405776058,0.8890874566714431,1.7399797328160553,4.687129936055759
11217,28.932231607913565,1065.9165355256139,9.57948719060143,1214.8660888052843,66.34089153292508,3.6644455062797316,999.9848292259262,28.287398132784784,5.223388807944728,69.7649016681485,29.020315136004804
11218,2.351382780855166,412.30102118800056,10.01992338327276,503.24589438861193,3.9280791039231957,10.28408900149473,386.0006663658927,3.227421263472089,9.779962023385874,1.9885482660754916,7.678915001623264
11219,89.96594987619766,466.1333980133644,62.87226650383238,547.65353209951,117.92966376444971,63.12302904365731,443.218891103694,87.89976735221043,72.34949178663867,112.93297027753731,80.17983975720915
11221,10.939041632674034,330.7986253024827,0.22021809633566508,441.39239900557527,22.608277509246836,18.44043545095607,346.07637829322994,15.092940614472418,14.003127442575227,19.47120177198919,10.27179539178177
11502,32.20372069432075,35.740441286032315,15.525375791664388,27.44977605756065,23.83034656380072,14.775989944676338,30.832618511561318,19.079755116408528,17.00379760884135,20.54833208278008,52.2565124785791
11504,122.1696705705184,142.3409634344463,105.5945771929514,81.007339120979,87.55251869411033,64.77793991746105,109.69296970459315,69.86417793868992,113.46978665769291,111.93869614449954,108.5020717112482
11506,69.62137712010295,98.1753560884312,61.11052173314706,50.75158595531214,45.12926437173983,37.23549466058437,69.37339165101297,42.81079381840919,55.34569417779733,59.57359180451161,75.79188832771014
11507,132.69977606739155,285.0366707029972,42.28187449644769,171.65259961327925,146.29912395945055,42.67305896022526,262.86783731010615,111.06126112536307,54.123198924874096,63.88211304767517,123.66044937679023
11516,5.725105901212578,9.755455437874826,2.862835252363646,12.687896488828034,7.24512368056945,2.0095346324759817,6.225817199449882,5.695449288480157,7.5572433817072655,2.2371167993349284,5.285486949169259
11518,27.807657234461093,81.50239588551787,41.180784014769365,96.01321669911215,54.0329103406324,39.717860971289994,96.15428785817039,25.439673488544706,49.23321791318116,44.493767453439126,28.222505785186804
11521,6.338510104913926,15.96347253470426,2.972944300531479,12.199900470026957,6.808670446800205,0.9456633564592857,15.021019274863207,6.834539146176189,5.112252875860797,1.5742673773097642,7.379736495066514
11527,10.734573564773584,435.8028001974263,3.413380493202809,378.56291158493644,18.505617111815944,9.693049403707677,422.268522115069,11.865519351000328,1.5559030491750252,15.328392884331915,13.562758963906026
11532,2.4536168148053905,7.183562640616917,6.05599764923079,8.05193431021779,4.015369750677044,2.364158391148214,12.550456894129127,5.3157526692481465,1.6670389812589557,5.219939198448166,5.285486949169259
11535,9.405531123420664,59.951707963667104,7.707633371748278,49.775593917709976,30.02798248332398,9.102009805920623,72.63453399358195,14.333547376008395,12.224952529232342,23.945435370659045,13.961663639315026
11538,112.76413944709775,230.93823600205494,104.9339229039444,128.09895493528305,118.01695441120356,86.64640503558203,200.21437533468986,98.34142438109072,110.91366021976252,119.39575214228265,110.6960474259977
11541,2.4536168148053905,40.884226880548134,0.44043619267133016,52.94756803991699,1.5712316415692782,0.7092475173444642,40.71486803449764,1.9934072509680552,0.8890874566714431,4.2256650654104195,1.9945233770450037
11544,84.95648221263664,118.3070686738638,69.14848224939882,110.04310223964315,72.27665551218679,63.71406864144436,140.7232332066132,47.2722290943853,76.1281134774923,66.36779838026953,74.59517430148314
11546,192.50668592827296,446.71117309614084,183.22145615127334,381.2468896883424,234.11351459382243,178.61216645124756,440.2542162468131,177.98279026500492,184.93019098766015,205.81474553881338,179.8062824406071
11548,20.344572756094696,39.55393750265611,17.947774851356705,50.385588941211324,23.74305591704687,20.449970083432053,47.83008769101179,20.788389902952574,13.780855578407367,17.399797328160552,18.249888899961785
11549,100.29158730517034,211.51601108483143,95.35443571334297,238.63005319372726,120.28651122680364,101.6588108193732,216.71773203799353,95.58862389165864,97.6884843017748,126.43852725130002,85.56505287523066
11553,35.37297574677772,79.19656096383835,33.803477787524585,61.121501354835054,50.803156410739994,34.280296671649104,70.3616166033066,28.19247397797678,37.11940131603274,47.476589852552365,28.421958122891304
11557,14.210530719081222,89.83887598697453,4.844798119384632,85.15530528078816,33.34502705997024,13.47570282954482,62.851106965875,23.256417927960644,8.89087456671443,17.4826535059137,13.263580457349276
11558,97.53126838851429,177.7266608863741,82.5817861258744,149.20478274842966,112.08119043194185,83.33658328797455,189.73919084037735,76.0342480012101,96.35485311676764,97.43886503769909,85.8642313817874
11560,202.11668511959405,471.72061340051084,97.77683477303529,427.3625134650443,265.7127287187157,105.55967216476775,457.74579790241035,184.4376327919491,107.02390259682495,109.1215861008926,235.55321082901492
11562,7.97425464811752,8.868595852613478,1.431417626181823,11.955902460626419,6.983251740307903,2.2459504715908034,9.981072018165683,5.125904359632142,5.112252875860797,6.545638042498494,5.285486949169259
11565,113.99094785450045,149.96795586769392,101.74076050707727,105.04114304693209,100.5588250604338,92.32038517433774,125.01045646514446,80.78045574161023,113.35865072560898,108.95587374538631,98.52945482602318
11569,4.0893613580089845,35.65175532750618,4.404361926713301,117.8510385404604,24.266799797569963,12.884663231757767,45.6559927959658,16.61172709140046,8.55746677046264,11.93128959645295,9.174807534407016
11570,173.1844535116805,464.09362096726323,170.5589156119726,319.63739231470623,237.51784981722258,164.66363194347312,360.3068176062583,185.67164680445313,199.48899809065503,286.59951884813023,142.40896912101329
11573,48.867868228207364,120.43553167849105,46.68623642316099,156.52472303044587,71.57833033815601,48.34703909898098,136.1773984260625,43.5701870568732,55.2345582457134,61.97642095935282,51.95733397202235
11575,77.39116370032004,186.50657078046146,69.58891844207017,245.7059954663429,88.25084386814112,66.3146428717074,204.85903261046994,67.87077068772187,70.57131687329579,90.8932269952006,129.34484100136848
11709,8.792126919719315,11.440488649871387,5.615561456559459,8.78392833841941,7.332414327323298,6.146811816985356,13.933971827340212,4.556359430784126,7.5572433817072655,4.971370665188729,7.479462663918764
11712,2.7603189166560647,71.56956853059077,4.954907167552464,76.61537495176928,4.888276218215532,1.7731187933611605,63.938154413397996,1.8035589413520499,4.000893555021494,5.302795376201312,2.792332727863005
11716,27.807657234461093,120.6129035955433,25.875626319440645,106.87112811743613,37.97143133792422,23.286960152809907,109.49532471413443,27.338156584704755,33.11850776101125,54.27079642831029,23.834554355687793
11729,2.0446806790044922,32.37037486203919,5.725670504727292,56.97353519502589,14.3156660676312,6.856059334329821,44.47012285321344,9.112718861568252,1.7781749133428861,10.191309863636896,5.983570131135011
11732,3.169255052456963,117.24283717155016,6.166106697398622,118.46103356396173,12.133399898784981,6.383227656100178,109.19885722844634,10.631505338496293,1.3336311850071645,11.434152529934078,11.368783249156522
11774,20.85574292584582,36.53861491276753,7.1570881309091146,48.18960685660648,21.03704586767756,8.038138529903927,38.24430565376356,16.801575401016464,11.44700100464483,13.008419907243841,10.172069222929519
11789,7.156382376515722,6.562760930933974,3.5234895413706413,6.831944263215095,7.681576914338694,2.364158391148214,2.371739885504717,1.9934072509680552,1.7781749133428861,5.634220087213893,19.646055263893285
11851,11.245743734524707,10.1988852305055,5.395343360223794,9.271924357220486,11.173202784492645,9.574841484150266,10.969296970459315,12.435064279848344,7.668379313791196,9.611316619364876,9.573712209816017
11880,1.32904244135292,28.64556460394153,1.3213085780139904,25.00979596355526,2.3568474623539175,0.8274554369018748,20.653901502936908,2.18325556058406,0.5556796604196519,1.5742673773097642,1.9945233770450037
12076,8.280956749968194,19.68828279280192,6.49643384190212,20.983828808446365,7.419704974077147,5.673980138755714,17.491581655597287,5.885297598096163,7.1126996533715445,9.859885152624313,10.77042623604302
12085,66.8610582034469,119.5486720932297,32.702387305846266,135.54089422199948,71.05458645763292,33.216425395632406,117.79641431340094,67.39614991368187,44.565508765656084,52.94509758425997,61.63077235069061
12099,124.11211721557268,162.4726760198789,60.00943125146873,120.77901465326687,96.979908543526,46.928544064292055,137.06680088312675,101.2840731801388,83.79649279128351,74.07342291131206,85.8642313817874
12100,15.028402990683018,21.994117714481426,10.240141479608427,26.473784019958494,12.744434426061924,6.856059334329821,22.136238931377356,10.346732874072286,8.89087456671443,13.836981684775296,19.346876757336535
12101,63.691803150989934,149.16978224095868,39.63925734041971,129.8069410010868,89.03645968892576,33.216425395632406,142.1067481398243,75.46470307236208,62.45839383116888,74.65341615558408,65.91899761133736
12104,6.338510104913926,15.43135678354745,6.386324793734286,25.00979596355526,10.562168257215703,7.092475173444642,16.503356703303655,5.41067682405615,6.557019992951893,11.351296352180931,16.35509169176903
12107,8.792126919719315,13.391579737446351,1.431417626181823,50.629586950611866,4.189951044184742,3.900861345394553,21.148013979083725,1.3289381673120366,4.223165419189354,2.402829154841219,1.4958925327837527
12109,2.964786984556514,12.327348235132735,6.05599764923079,11.10190942772453,2.094975522092371,0.9456633564592857,8.399912094495873,5.980221752904165,5.77906846836438,4.722802131929293,7.678915001623264
12110,6.134042037013477,14.012381447129295,1.431417626181823,11.34590743712507,6.895961093554055,1.7731187933611605,15.613954246239388,8.068553158680222,5.77906846836438,6.794206575757929,8.376998183589016
12120,14.61946685488212,58.00061687609215,14.534394358153893,54.8995521151213,15.450444475431235,2.4823663107056246,56.724112261654476,17.086347865440473,10.446777615889456,13.588413151515859,26.2279824081418
12123,289.8334862488868,682.8818806512378,140.93958165482564,705.1542471675581,255.93617628228463,88.77414758761543,722.2936176314156,381.50017817336254,194.37674521479423,176.06937772543415,308.9516711042711
12128,2.146914712954717,19.333538958697382,1.871853818853153,27.69377406696119,5.062857511723229,0.23641583911482142,21.83977144568927,2.088331405776058,2.2227186416786076,1.4085550218034733,1.8947972081927535
12331,1.4312764753031444,6.917504765038513,2.092071915188818,6.465947249114286,3.666207163661649,0.9456633564592857,8.30108959926651,1.9934072509680552,4.223165419189354,4.3085212431635656,23.036745004869793
12446,11.143509700574484,20.04302662690646,19.048865333035028,37.69769245238329,17.108966763754363,10.756920679724374,23.124463883670987,16.326954626976452,9.446554227134083,29.99393634663867,434.40719152040185
12605,14.41499878698167,13.125521861867949,18.16799294769237,11.2239084324248,12.919015719569622,14.421366186004105,11.562231941835494,10.726429493304297,10.669049480057316,13.505556973762715,13.064128119644774
12669,1.7379785771538183,7.804364350299861,5.945888601062958,15.249875587533696,7.24512368056945,1.6549108738037497,9.88224952293632,6.075145907712169,1.7781749133428861,5.799932442720184,36.200599293366814
12672,14.006062651180772,19.51091087574965,11.671559105790248,16.46986563453639,14.141084774123502,9.456633564592856,19.36920906495519,10.8213536481123,14.892214899246671,13.754125507022152,11.667961755713272
12681,11.041275666624259,22.52623346563823,8.588505757090937,24.0338039259531,10.387586963708006,4.846524701853839,20.653901502936908,6.739614991368186,5.334524740028658,17.316941150407406,110.19741658173645
12684,1.5335105092533692,9.134653728191882,6.826760986405618,2.8059771081062,4.102660397430893,1.536702954246339,9.486959542018868,1.044165702888029,1.0002233887553735,4.557089776423002,25.72935156388055
12687,2.249148746904942,11.440488649871387,2.3122900115244835,17.20185966273801,6.634089153292508,5.201148460526071,9.486959542018868,2.278179715392063,5.445660672112589,5.965644798226475,2.792332727863005
12696,8.178722716017969,15.25398486649518,9.799705286937096,17.811854686239357,15.799607062446633,4.491900943181607,17.29393666513856,7.024387455792195,10.335641683805527,20.216907371767498,23.635102017983293
12763,5.622871867262353,9.932827354927095,6.05599764923079,8.905927343119679,8.118030148107938,2.364158391148214,6.621107180367335,5.220828514440145,8.55746677046264,11.01987164116835,68.31242566379137
12831,9.712233225271339,14.012381447129295,6.606542890069952,9.759920376021565,6.983251740307903,2.9551979889352675,10.17871700862441,8.73302224233624,2.5561264379303985,10.025597508130604,94.73986040963767
12947,8.89436095366954,321.22054178166013,3.743707637706306,274.0097645568054,6.634089153292508,6.028603897427946,283.22527132735496,3.227421263472089,1.1113593208393038,16.571235550629098,1.2964401950792523
12954,36.90648625603109,85.22720614361552,41.2908930629372,101.86916892472509,52.02522546529388,49.647326214112496,88.05084324936261,34.55239235011295,47.67731486400613,55.26507056134804,28.8208627983003
12956,4.907233629610781,81.23633800993944,2.422399059692316,101.13717489652348,4.975566864969381,0.3546237586722321,87.2602632875277,4.081738656744113,2.000446777510747,4.722802131929293,2.692606559010755
12959,4.600531527760108,99.86038930042776,3.5234895413706413,97.72120276491592,10.998621490984947,2.9551979889352675,87.06261829706898,9.207643016376254,4.778845079609006,7.622768353289384,7.080557988509763
12962,78.10680193797161,133.8271114159374,48.11765404934282,100.52717987302213,63.46030019004807,41.9638114428808,105.64124740018927,60.75145907712168,59.568859596986684,67.27921633555414,61.03241533757711
12963,12.8814882777283,26.517101599314298,7.927851468083943,37.69769245238329,13.093597013077318,8.156346449461338,23.124463883670987,11.295974422152312,12.113816597148412,10.688446930155768,12.764949613088024
12982,14.210530719081222,87.53304106529502,8.478396708923105,113.8250713853515,26.798228553431578,9.220217725478035,76.48861130752712,21.168086522184588,13.558583714239505,24.856853325943646,15.058651496689778
12986,5.8273399351628035,167.97120544849926,5.395343360223794,219.84220646988575,10.387586963708006,7.092475173444642,175.50875152734903,8.543173932720237,3.7786216908536328,9.114179552846004,14.260842145871777
12989,6.134042037013477,12.770778027763408,3.743707637706306,28.547767099863076,23.655765270293024,18.204019611841247,25.00209129302889,14.143699066392392,8.446330838378708,16.074098484110223,2.4931542213062547
12993,195.36923887887923,418.8637821189346,160.53899222869984,318.66140027710406,220.84533628723744,163.36334482834158,350.8198580642394,182.63407385059705,203.3787557135926,218.98887780156355,171.32955808816584
12995,20.344572756094696,910.7161081048781,6.49643384190212,739.4359674883339,22.43369621573914,1.536702954246339,796.7069565391262,17.75081694909649,8.668602702546568,24.7739971481905,11.468509418008772
12998,10.734573564773584,16.850332119965607,9.1390509979301,14.151884545231269,9.951133729938762,8.983801886363214,14.131616817798939,6.264994217328173,9.00201049879836,12.511282840724968,10.072343054077269
13005,9.814467259221562,10.997058857240713,8.69861480525877,7.319940282016174,6.895961093554055,5.673980138755714,10.17871700862441,9.112718861568252,8.001787110042988,4.888514487435584,11.667961755713272
13242,8.689892885769092,31.92694506940852,9.689596238769264,24.399800940053915,10.387586963708006,6.73785141477241,22.630351407524174,12.814760899080355,11.002457276309109,12.014145774206096,17.452079549143782
13243,20.037870654244024,54.45317853504675,16.95679341784621,54.289557091619955,22.17182427547759,11.347960277511428,50.79476254789269,30.75542615779285,16.225846084253835,22.9511612376213,23.934280524540043
13246,3.169255052456963,35.917813203084584,0.9909814335104928,27.32777705286038,6.895961093554055,0.9456633564592857,26.879718702386793,5.125904359632142,1.444767117091095,2.1542606215817828,4.8865822737602596
13249,1.2268084074026953,101.81148038800272,4.954907167552464,179.70453392349708,1.658522288323127,5.792188058313124,163.254762118908,5.0309802048241385,3.5563498266857723,5.551363909460748,5.185760780317009
13250,4.293829425909434,22.348861548585962,1.871853818853153,40.25967155108896,1.3966503480615806,0.9456633564592857,31.919665959084313,7.59393238464021,1.5559030491750252,2.1542606215817828,7.479462663918764
13257,13.2904244135292,14.189753364181565,2.092071915188818,9.271924357220486,12.046109252031133,2.364158391148214,8.894024570642689,13.289381673120367,8.668602702546568,9.859885152624313,29.319493642561554
13273,16.86861560178706,48.68859123084799,15.525375791664388,64.41547448174232,17.28354805726206,8.510970208133571,42.49367294862618,22.497024689496623,10.224505751721594,25.768271281228248,169.43476087997308
13351,6.849680274665049,112.27642349408663,6.166106697398622,89.42527044529758,16.061479002708175,3.6644455062797316,95.46253039156485,9.302567171184258,2.333854573762538,10.025597508130604,15.557282340951028
13356,6.338510104913926,7.893050308825996,1.7617447706853206,18.299850705040434,5.848473332507869,2.718782149820446,11.858699427523584,8.068553158680222,2.5561264379303985,4.3085212431635656,6.1830224688395115
13360,4.702765561710332,25.63024201405295,4.2942528785454686,29.035763118664157,10.82404019747725,0.8274554369018748,23.025641388441628,10.15688456445628,3.222942030433981,8.865611019586566,18.648793575370785
13362,1.840212611104043,7.4496205161953215,3.303271445034976,19.51984075204313,1.8331035818308246,1.182079195574107,12.64927938935849,2.3731038702000657,2.111582709594677,2.1542606215817828,6.482200975396262
13363,7.4630844783663965,34.85358170077097,10.240141479608427,54.16755808691968,16.148769649462025,12.175415714413303,46.54539525303007,15.567561388512429,13.002904053819853,19.056920883223462,11.16933091145202
13365,3.0670210185067384,11.795232483975926,1.871853818853153,22.325817860149332,2.3568474623539175,1.536702954246339,14.428084303487028,2.3731038702000657,2.5561264379303985,2.56854151034751,2.3934280524540044
13372,57.65999514792668,302.4191185741196,29.17889776447562,323.17536345101405,50.715865763986145,17.258356255381962,303.4838828493744,58.09358274249761,27.339439292646876,41.842369765338475,54.0515835179196
13493,42.018187953542316,91.25785132339269,24.664426789594486,72.83340580606094,48.620890241893775,23.40516807236732,73.91922643156367,39.01382762608908,28.339662681402245,48.802288696602695,42.682800268763074
13508,9.609999191321114,20.752514295115535,0.5505452408391627,17.811854686239357,12.22069054553883,1.182079195574107,17.788049141285377,12.055367660616334,1.0002233887553735,6.379925686992203,8.476724352441266
13523,44.67627283624816,70.68270894532942,29.50922490897912,60.63350533603398,42.42325432237051,24.587247267941425,59.78760961376474,39.8681450193611,39.45325588979529,37.69956087768119,41.785264749092825
13534,65.2253136602433,122.56399468311825,70.46979082741282,115.89905446525609,87.81439063437188,69.38804878020008,127.18455136019044,71.66773688004199,74.68334636040122,85.59043161899929,107.80398852928245
13545,8.996594987619767,31.040085484147173,5.065016215720296,34.28172032077575,10.82404019747725,0.7092475173444642,25.595026264405067,8.258401468296228,4.889981011692937,5.965644798226475,11.06960474259977
13701,33.328295067773226,40.706854963495864,32.1518420650071,44.041640696797316,30.81359830410862,26.005742302630352,40.0231105678921,20.88331405776058,19.893331843023535,24.11114772616534,24.632363706505796
13872,8.383190783918417,19.68828279280192,8.478396708923105,14.517881559332078,12.657143779308074,8.156346449461338,17.096291674679836,7.024387455792195,6.001340332532241,6.297069509239057,9.374259872111518
13914,32.4081887622212,47.62435972853438,34.79445922103508,68.80743865095204,39.28079103923196,28.36990069377857,38.837240625139735,37.58996530396904,40.2312074143828,33.39103963451763,108.30261937354369
14077,29.03446564186379,31.74957315235625,22.462245826237837,30.011755156266315,22.782858802754536,22.223088876793213,33.50082588275413,25.819370107776713,23.33854573762538,25.93398363673454,22.63784032946079
14081,74.11967461391285,140.21250042981907,60.339758395972225,164.21066032656282,92.26621361881817,64.0686924001166,154.55838253872406,65.78243928194581,76.1281134774923,88.24182930709995,67.71406865067789
14082,25.25180638570548,69.26373360891125,35.89554970271341,62.09749339243721,39.62995362624735,21.986673037678393,64.62991188000355,24.775204404888687,34.22986708185056,37.94812941094063,26.72661325240305
14084,23.411593774601435,53.034203198628596,21.36115534455951,65.26946751464422,35.44000258206261,19.504306726972764,42.88896292954363,16.89649955582447,28.561934545570107,31.816772257207866,19.147424419632035
14088,2.5558508487556155,323.6150626618658,1.651635722517488,292.6756122759467,4.539113631200137,5.437564299640892,315.8366947530448,1.8035589413520499,0.7779515245875126,4.722802131929293,5.285486949169259
14090,30.976912286918058,75.91518049837137,30.059770149818284,69.2954346697531,57.088082977017116,39.12682137350294,81.82502604991274,42.24124888956117,45.78800401857932,44.65947980894542,31.51346935731106
14096,80.25371665092632,174.53396637943325,57.697141239944244,166.6506404205682,107.10562356697247,78.25364274700588,165.82414699487148,79.8312141935302,82.57399753836027,94.95317970510473,79.0828518998344
14102,12.063616006126505,26.428415640788163,9.028941949762267,26.229786010557955,14.926700594908144,15.012405783791158,17.096291674679836,8.827946397144245,15.114486763414531,20.79690061603952,8.077819677032265
14105,1.5335105092533692,45.93932651653781,1.5415266743496554,197.1503915956356,4.36453233769244,5.319356380083482,84.09794344018808,5.0309802048241385,4.889981011692937,5.468507731707602,5.684391624578261
14106,4.191595391959209,75.64912262279296,10.790686720447589,68.5634406415515,1.3093597013077318,0.5910395977870535,73.91922643156367,3.891890347128107,5.556796604196519,2.8171100436069465,8.476724352441266
14107,1.7379785771538183,63.321774387660234,12.442322442965077,55.021551119821574,9.42738984941567,10.638712760166964,54.45119487137913,1.9934072509680552,3.889757622937563,8.865611019586566,15.557282340951028
14109,4.498297493809884,50.19625252579229,5.2852343120559615,253.51393176716016,14.228375420877352,5.910395977870535,81.52855856422464,7.214235765408199,6.557019992951893,15.328392884331915,7.778641170475514
14111,207.43285488500575,365.2974631691491,172.76109657532925,350.25914249447396,253.31745687966918,230.97827481518053,347.5587157216704,247.84696820369487,190.26471572768878,205.81474553881338,177.11367588159632
